time,1day_active_users,1day_imap_users,1day_pop_users,1day_webmail_users,30day_active_users,30day_imap_users,30day_pop_users,30day_webmail_users,7day_active_users,7day_imap_users,7day_pop_users,7day_webmail_users,emails_exchanged,emails_received,emails_sent,inbound_delivered_emails,inbound_encrypted_emails,inbound_non_spam_emails,inbound_rejected_emails,inbound_rerouted_emails,inbound_spam_emails,inbound_unencrypted_emails,outbound_delivered_emails,outbound_encrypted_emails,outbound_rejected_emails,outbound_rerouted_emails,outbound_unencrypted_emails
2017-06-17 00:00:00-04:00,10037.0,9803.0,31.0,4543.0,26718.0,11943.0,38.0,21402.0,22433.0,11267.0,34.0,14590.0,114774.0,110122.0,4652.0,95006.0,74635.0,72800.0,11742.0,11.0,34485.0,32650.0,1898.0,3974.0,28.0,2.0,299.0
2017-06-18 00:00:00-04:00,10229.0,9792.0,32.0,4911.0,26674.0,11944.0,38.0,21304.0,22422.0,11245.0,34.0,14571.0,118738.0,113515.0,5223.0,98395.0,75201.0,71732.0,9932.0,8.0,36974.0,33505.0,2041.0,4016.0,54.0,0.0,330.0
2017-06-19 00:00:00-04:00,14160.0,10039.0,35.0,7801.0,26729.0,11965.0,39.0,21413.0,22402.0,11255.0,35.0,14635.0,261327.0,233035.0,28292.0,174419.0,129048.0,148495.0,38206.0,29.0,64760.0,84207.0,8642.0,12987.0,115.0,2.0,822.0
2017-06-20 00:00:00-04:00,15007.0,10035.0,32.0,8021.0,26796.0,11978.0,39.0,21477.0,22366.0,11251.0,35.0,14579.0,267359.0,240103.0,27256.0,186300.0,135895.0,174429.0,59178.0,21.0,71302.0,109836.0,8197.0,12714.0,107.0,2.0,852.0
2017-06-21 00:00:00-04:00,15381.0,10075.0,33.0,8073.0,26807.0,11986.0,39.0,21432.0,22435.0,11260.0,35.0,14659.0,284593.0,257369.0,27224.0,201357.0,154093.0,180680.0,50571.0,31.0,71526.0,98113.0,8175.0,12612.0,100.0,3.0,775.0
2017-06-22 00:00:00-04:00,14508.0,10053.0,34.0,7580.0,26818.0,12015.0,39.0,21435.0,22405.0,11282.0,36.0,14664.0,259943.0,233451.0,26492.0,185373.0,144561.0,136386.0,17678.0,32.0,66497.0,58322.0,7773.0,12172.0,125.0,1.0,923.0
2017-06-23 00:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153127.0,118145.0,110873.0,12743.0,17.0,55027.0,47755.0,6568.0,10170.0,107.0,2.0,749.0
2017-06-24 00:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90435.0,71942.0,70381.0,11622.0,10.0,31734.0,30173.0,2051.0,4455.0,47.0,1.0,338.0
2017-06-25 00:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92063.0,71819.0,69477.0,12289.0,16.0,34857.0,32515.0,2034.0,3592.0,42.0,1.0,262.0
2017-06-26 00:00:00-04:00,17608.0,10589.0,37.0,9863.0,26901.0,12047.0,39.0,21487.0,23090.0,11353.0,37.0,15361.0,236877.0,210310.0,26567.0,159661.0,124340.0,119303.0,15407.0,25.0,55720.0,50683.0,8167.0,12509.0,103.0,1.0,735.0
2017-06-27 00:00:00-04:00,19807.0,10829.0,37.0,11244.0,27020.0,12078.0,39.0,21721.0,23550.0,11410.0,37.0,15766.0,251637.0,226094.0,25543.0,171280.0,134751.0,124356.0,16146.0,27.0,62687.0,52292.0,7740.0,12511.0,115.0,3.0,783.0
2017-06-28 00:00:00-04:00,14861.0,10054.0,30.0,7502.0,26904.0,12034.0,39.0,21475.0,22520.0,11281.0,37.0,14378.0,253547.0,227855.0,25692.0,181392.0,147492.0,135290.0,16562.0,254.0,62291.0,50089.0,8082.0,12626.0,117.0,20.0,799.0
2017-06-29 00:00:00-04:00,14730.0,10022.0,35.0,7298.0,26886.0,12039.0,38.0,21446.0,22510.0,11274.0,37.0,14263.0,279118.0,255026.0,24092.0,199307.0,162564.0,141832.0,17663.0,15.0,74751.0,54019.0,7820.0,12792.0,102.0,1.0,839.0
2017-06-30 00:00:00-04:00,13994.0,9991.0,32.0,6597.0,26892.0,12043.0,37.0,21385.0,22707.0,11258.0,37.0,14227.0,227799.0,207815.0,19984.0,156866.0,124911.0,149717.0,51702.0,25.0,58805.0,83611.0,6429.0,9774.0,86.0,0.0,790.0
2017-07-01 00:00:00-04:00,10514.0,9722.0,33.0,4191.0,26808.0,12048.0,37.0,21259.0,22799.0,11246.0,37.0,14151.0,114532.0,110420.0,4112.0,95296.0,76420.0,73497.0,14394.0,9.0,36370.0,33447.0,1925.0,4159.0,44.0,0.0,285.0
2017-07-02 00:00:00-04:00,9943.0,9674.0,33.0,4201.0,26767.0,12046.0,37.0,21145.0,22767.0,11227.0,37.0,14115.0,107680.0,103562.0,4118.0,93665.0,73673.0,70562.0,13284.0,18.0,36795.0,33684.0,1866.0,3797.0,51.0,2.0,307.0
2017-07-03 00:00:00-04:00,14016.0,9859.0,33.0,6163.0,26824.0,12062.0,37.0,21212.0,22781.0,11226.0,37.0,13908.0,213725.0,197602.0,16123.0,161092.0,132295.0,167185.0,57643.0,21.0,51632.0,86522.0,5808.0,9195.0,105.0,1.0,716.0
2017-07-04 00:00:00-04:00,10901.0,9680.0,34.0,4177.0,26832.0,12067.0,37.0,21201.0,22508.0,11209.0,35.0,13376.0,141561.0,136797.0,4764.0,126574.0,98190.0,155248.0,77454.0,9.0,49041.0,106099.0,2362.0,4774.0,53.0,0.0,396.0
2017-07-05 00:00:00-04:00,14580.0,9993.0,35.0,7352.0,26818.0,12070.0,38.0,21203.0,22436.0,11200.0,36.0,13451.0,271785.0,246238.0,25547.0,185800.0,147617.0,154782.0,32310.0,15.0,63201.0,70366.0,8481.0,12824.0,105.0,3.0,943.0
2017-07-06 00:00:00-04:00,16175.0,9968.0,33.0,7378.0,26857.0,12081.0,38.0,21187.0,22735.0,11194.0,35.0,13577.0,272667.0,247565.0,25102.0,184097.0,150205.0,131359.0,11487.0,32.0,63982.0,45136.0,7956.0,12426.0,108.0,0.0,842.0
2017-07-07 00:00:00-04:00,15156.0,9968.0,33.0,6926.0,26848.0,12095.0,38.0,21184.0,22896.0,11206.0,36.0,13643.0,236855.0,214400.0,22455.0,157637.0,127816.0,109437.0,8547.0,21.0,56595.0,38216.0,7006.0,10740.0,95.0,1.0,671.0
2017-07-08 00:00:00-04:00,10114.0,9756.0,31.0,4363.0,26825.0,12082.0,38.0,21070.0,22934.0,11201.0,36.0,13643.0,107488.0,102885.0,4603.0,85964.0,68527.0,61140.0,7849.0,8.0,32811.0,25424.0,1929.0,3986.0,28.0,0.0,278.0
2017-07-09 00:00:00-04:00,11180.0,9843.0,31.0,4868.0,26814.0,12073.0,38.0,21008.0,23041.0,11212.0,36.0,13780.0,123854.0,118234.0,5620.0,103929.0,85916.0,76819.0,8228.0,14.0,35417.0,26320.0,2216.0,4599.0,28.0,0.0,260.0
2017-07-10 00:00:00-04:00,15339.0,10091.0,32.0,7766.0,26899.0,12085.0,39.0,21162.0,23197.0,11256.0,37.0,14202.0,276303.0,246688.0,29615.0,179039.0,145245.0,127657.0,11272.0,18.0,62433.0,44845.0,8908.0,13235.0,132.0,1.0,1034.0
2017-07-11 00:00:00-04:00,14254.0,10082.0,34.0,7718.0,26973.0,12086.0,41.0,21283.0,23496.0,11287.0,39.0,14665.0,269489.0,241753.0,27736.0,182236.0,148229.0,124197.0,12128.0,27.0,70052.0,46020.0,8826.0,13242.0,118.0,1.0,1022.0
2017-07-12 00:00:00-04:00,16407.0,10037.0,33.0,8264.0,27021.0,12090.0,41.0,21409.0,23641.0,11268.0,38.0,14919.0,300845.0,272670.0,28175.0,200065.0,163898.0,148535.0,11313.0,30.0,62646.0,47283.0,8630.0,13639.0,123.0,2.0,878.0
2017-07-13 00:00:00-04:00,15385.0,10111.0,33.0,7663.0,27037.0,12104.0,42.0,21425.0,23536.0,11273.0,38.0,14962.0,279687.0,251963.0,27724.0,180512.0,145090.0,127757.0,10209.0,33.0,62614.0,45281.0,8309.0,12977.0,108.0,0.0,746.0
2017-07-14 00:00:00-04:00,15426.0,9970.0,33.0,6778.0,27037.0,12101.0,42.0,21408.0,23487.0,11268.0,37.0,14809.0,242472.0,220893.0,21579.0,149048.0,117675.0,104673.0,10545.0,30.0,54795.0,41793.0,6619.0,10595.0,93.0,0.0,732.0
2017-07-15 00:00:00-04:00,11408.0,9798.0,33.0,4425.0,27007.0,12092.0,42.0,21338.0,23474.0,11275.0,37.0,14774.0,121869.0,116600.0,5269.0,100506.0,82809.0,74469.0,7024.0,11.0,33151.0,24811.0,2382.0,4596.0,49.0,0.0,304.0
2017-07-16 00:00:00-04:00,10831.0,9882.0,31.0,4903.0,26979.0,12094.0,42.0,21273.0,23527.0,11269.0,37.0,14775.0,121083.0,115485.0,5598.0,99734.0,81784.0,70940.0,6271.0,11.0,35166.0,24322.0,2222.0,4486.0,38.0,1.0,263.0
2017-07-17 00:00:00-04:00,15426.0,10078.0,32.0,8058.0,27056.0,12110.0,42.0,21426.0,23578.0,11278.0,37.0,15015.0,268585.0,240651.0,27934.0,180377.0,148015.0,132813.0,10743.0,23.0,58232.0,43030.0,8824.0,13165.0,127.0,0.0,765.0
2017-07-18 00:00:00-04:00,15843.0,10136.0,32.0,7854.0,27137.0,12121.0,42.0,21533.0,23659.0,11287.0,35.0,15054.0,268628.0,240580.0,28048.0,170847.0,135861.0,116297.0,11229.0,23.0,65427.0,45863.0,8493.0,12739.0,83.0,0.0,814.0
2017-07-19 00:00:00-04:00,15449.0,10118.0,33.0,7841.0,27193.0,12121.0,43.0,21552.0,23602.0,11294.0,36.0,14850.0,268812.0,240714.0,28098.0,175171.0,142546.0,123562.0,8916.0,12.0,60255.0,41271.0,8451.0,12879.0,95.0,1.0,745.0
2017-07-20 00:00:00-04:00,14351.0,10098.0,34.0,7611.0,27229.0,12141.0,43.0,21524.0,23563.0,11309.0,36.0,14779.0,266646.0,239498.0,27148.0,182764.0,145762.0,117910.0,9770.0,18.0,74068.0,46216.0,8217.0,12465.0,124.0,0.0,910.0
2017-07-21 00:00:00-04:00,14499.0,10031.0,33.0,6909.0,27223.0,12137.0,43.0,21438.0,23280.0,11310.0,36.0,14759.0,231844.0,208913.0,22931.0,144455.0,114876.0,99303.0,8317.0,22.0,53316.0,37743.0,7175.0,11014.0,112.0,0.0,781.0
2017-07-22 00:00:00-04:00,11236.0,9854.0,34.0,4336.0,27201.0,12120.0,43.0,21323.0,23256.0,11285.0,36.0,14759.0,122274.0,117316.0,4958.0,102244.0,84342.0,75839.0,7976.0,4.0,34539.0,26036.0,2105.0,4254.0,30.0,0.0,306.0
2017-07-23 00:00:00-04:00,11668.0,9894.0,33.0,4782.0,27170.0,12119.0,43.0,21286.0,23261.0,11290.0,36.0,14769.0,134209.0,128578.0,5631.0,108708.0,90165.0,77073.0,5640.0,11.0,37422.0,24330.0,2198.0,4717.0,42.0,1.0,300.0
2017-07-24 00:00:00-04:00,15939.0,10129.0,34.0,8103.0,27226.0,12126.0,43.0,21393.0,23342.0,11297.0,36.0,14805.0,276175.0,247002.0,29173.0,175259.0,143809.0,128510.0,11690.0,25.0,58046.0,42747.0,9170.0,14028.0,130.0,2.0,910.0
2017-07-25 00:00:00-04:00,17293.0,10154.0,34.0,9070.0,27286.0,12142.0,43.0,21630.0,23716.0,11315.0,36.0,15370.0,314755.0,284277.0,30478.0,197173.0,163646.0,138825.0,10244.0,29.0,68036.0,43215.0,9233.0,13724.0,137.0,4.0,994.0
2017-07-26 00:00:00-04:00,16054.0,10131.0,36.0,8349.0,27320.0,12145.0,44.0,21698.0,23792.0,11321.0,37.0,15545.0,282345.0,253447.0,28898.0,181805.0,148846.0,128296.0,10055.0,19.0,63168.0,42618.0,8883.0,13278.0,112.0,1.0,993.0
2017-07-27 00:00:00-04:00,15797.0,10174.0,34.0,8246.0,27384.0,12160.0,43.0,21770.0,24016.0,11324.0,37.0,15800.0,274102.0,245469.0,28633.0,172543.0,138071.0,119116.0,10826.0,27.0,63850.0,44895.0,8422.0,12953.0,122.0,4.0,864.0
2017-07-28 00:00:00-04:00,14405.0,10077.0,33.0,7352.0,27376.0,12170.0,43.0,21756.0,24072.0,11308.0,37.0,15840.0,246463.0,222300.0,24163.0,162396.0,132198.0,116736.0,10405.0,22.0,55923.0,40461.0,7550.0,11762.0,137.0,1.0,819.0
2017-07-29 00:00:00-04:00,10543.0,9857.0,31.0,4555.0,27344.0,12157.0,42.0,21700.0,24109.0,11287.0,37.0,15886.0,118002.0,112689.0,5313.0,94504.0,76260.0,64282.0,5158.0,11.0,35575.0,23597.0,2090.0,4267.0,27.0,0.0,358.0
2017-07-30 00:00:00-04:00,11530.0,9885.0,32.0,4761.0,27315.0,12147.0,43.0,21648.0,24173.0,11282.0,38.0,15836.0,129479.0,124280.0,5199.0,107584.0,88615.0,75109.0,5751.0,4.0,38275.0,24769.0,2055.0,4332.0,29.0,0.0,331.0
2017-07-31 00:00:00-04:00,16362.0,10143.0,34.0,8020.0,27435.0,12158.0,43.0,21810.0,24346.0,11300.0,37.0,15965.0,301728.0,271411.0,30317.0,189865.0,149888.0,139950.0,17089.0,29.0,66852.0,56914.0,9032.0,13811.0,152.0,3.0,960.0
2017-08-01 00:00:00-04:00,16661.0,10122.0,36.0,8248.0,27547.0,12179.0,45.0,22003.0,24318.0,11325.0,39.0,15851.0,302816.0,270015.0,32801.0,177918.0,138862.0,128106.0,17659.0,259.0,67146.0,56390.0,9138.0,13751.0,136.0,132.0,1043.0
2017-08-02 00:00:00-04:00,16444.0,10144.0,35.0,7981.0,27589.0,12203.0,46.0,22090.0,24365.0,11350.0,39.0,15792.0,296533.0,267163.0,29370.0,182539.0,150828.0,128776.0,9457.0,31.0,62745.0,40693.0,8505.0,13186.0,123.0,0.0,1072.0
2017-08-03 00:00:00-04:00,15338.0,10104.0,36.0,7887.0,27674.0,12217.0,48.0,22231.0,24367.0,11337.0,40.0,15604.0,267863.0,237556.0,30307.0,167861.0,135527.0,110035.0,9059.0,23.0,66726.0,41234.0,8152.0,12613.0,122.0,1.0,895.0
2017-08-04 00:00:00-04:00,15976.0,10105.0,35.0,7588.0,27688.0,12235.0,47.0,22247.0,24409.0,11358.0,39.0,15609.0,266023.0,239243.0,26780.0,161107.0,131613.0,110538.0,6781.0,17.0,57302.0,36227.0,7261.0,11614.0,143.0,1.0,785.0
2017-08-05 00:00:00-04:00,11041.0,9891.0,36.0,4766.0,27668.0,12228.0,47.0,22177.0,24450.0,11377.0,40.0,15655.0,114955.0,108818.0,6137.0,89860.0,73182.0,60658.0,4904.0,11.0,34358.0,21834.0,2367.0,4576.0,39.0,0.0,298.0
2017-08-06 00:00:00-04:00,12621.0,9948.0,35.0,5549.0,27692.0,12241.0,47.0,22160.0,24608.0,11388.0,40.0,15822.0,137434.0,129874.0,7560.0,103237.0,83906.0,73304.0,5268.0,11.0,35468.0,24866.0,2460.0,4936.0,46.0,1.0,272.0
2017-08-07 00:00:00-04:00,18741.0,10242.0,37.0,9062.0,27810.0,12277.0,48.0,22378.0,24829.0,11398.0,41.0,16172.0,325374.0,287361.0,38013.0,190370.0,159745.0,144003.0,10526.0,28.0,56381.0,40639.0,9875.0,15619.0,116.0,1.0,723.0
2017-08-08 00:00:00-04:00,17971.0,9774.0,27.0,9317.0,27903.0,12314.0,48.0,22549.0,24944.0,11405.0,39.0,16362.0,304287.0,268820.0,35467.0,169264.0,140597.0,117386.0,8230.0,19.0,59673.0,36462.0,8611.0,13510.0,173.0,3.0,680.0
2017-08-09 00:00:00-04:00,18548.0,9834.0,28.0,9512.0,27978.0,12348.0,48.0,22675.0,25169.0,11443.0,40.0,16704.0,335742.0,300043.0,35699.0,191073.0,160200.0,138537.0,7778.0,20.0,60087.0,38424.0,8675.0,13799.0,158.0,2.0,592.0
2017-08-10 00:00:00-04:00,18761.0,9894.0,27.0,9668.0,28086.0,12395.0,46.0,22812.0,25306.0,11508.0,40.0,16991.0,324803.0,287488.0,37315.0,174251.0,143099.0,121583.0,8814.0,22.0,61408.0,39892.0,8669.0,13775.0,184.0,3.0,691.0
2017-08-11 00:00:00-04:00,18143.0,9843.0,28.0,9058.0,28142.0,12446.0,46.0,22882.0,25415.0,11547.0,40.0,17253.0,280399.0,248450.0,31949.0,159897.0,133454.0,116905.0,7179.0,20.0,50122.0,33573.0,7550.0,11999.0,131.0,3.0,569.0
2017-08-12 00:00:00-04:00,15216.0,9712.0,28.0,6477.0,28130.0,12461.0,46.0,22878.0,25466.0,11549.0,39.0,17466.0,151593.0,142591.0,9002.0,108789.0,92069.0,81585.0,5697.0,41.0,33067.0,22583.0,2289.0,5092.0,64.0,1.0,226.0
2017-08-13 00:00:00-04:00,18028.0,9948.0,28.0,7740.0,28176.0,12509.0,46.0,22983.0,25601.0,11592.0,38.0,17778.0,200828.0,189855.0,10973.0,125869.0,108367.0,96345.0,5189.0,25.0,35016.0,22994.0,2495.0,6043.0,103.0,0.0,215.0
2017-08-14 00:00:00-04:00,21967.0,10314.0,29.0,13543.0,28397.0,12606.0,47.0,23501.0,25436.0,11186.0,30.0,18832.0,427979.0,381688.0,46291.0,209068.0,179564.0,166135.0,9694.0,33.0,52250.0,38821.0,10015.0,17068.0,208.0,8.0,653.0
2017-08-15 00:00:00-04:00,22286.0,10416.0,28.0,15118.0,28577.0,12675.0,47.0,24021.0,25754.0,11249.0,29.0,19920.0,473315.0,421584.0,51731.0,253732.0,222014.0,198545.0,6905.0,23.0,62517.0,39048.0,9894.0,16901.0,223.0,2.0,585.0
2017-08-17 00:00:00-04:00,22076.0,10438.0,28.0,13555.0,28720.0,12798.0,48.0,24441.0,26007.0,11349.0,31.0,20751.0,495118.0,447369.0,47749.0,273266.0,238362.0,214748.0,8533.0,25.0,66996.0,43382.0,9373.0,17400.0,201.0,3.0,594.0
2017-08-18 00:00:00-04:00,21011.0,10324.0,30.0,11041.0,28715.0,12823.0,48.0,24485.0,26018.0,11388.0,32.0,20796.0,395372.0,357882.0,37490.0,200764.0,171824.0,154453.0,7770.0,37.0,53641.0,36270.0,7572.0,13617.0,170.0,0.0,481.0
2017-08-19 00:00:00-04:00,16807.0,10062.0,28.0,7287.0,28710.0,12825.0,49.0,24477.0,26045.0,11404.0,33.0,20817.0,164978.0,156199.0,8779.0,117883.0,101029.0,90619.0,5627.0,24.0,33058.0,22648.0,2098.0,5091.0,43.0,0.0,161.0
2017-08-20 00:00:00-04:00,18142.0,10277.0,29.0,9868.0,28715.0,12840.0,49.0,24505.0,26073.0,11442.0,33.0,20919.0,202183.0,189377.0,12806.0,143711.0,123088.0,111952.0,4678.0,9.0,36503.0,25367.0,2863.0,6196.0,69.0,0.0,184.0
2017-08-21 00:00:00-04:00,21963.0,10519.0,32.0,13106.0,28765.0,12880.0,51.0,24689.0,26008.0,11443.0,34.0,20937.0,449179.0,402996.0,46183.0,229310.0,199659.0,181855.0,7763.0,16.0,55048.0,37244.0,8534.0,16160.0,193.0,2.0,566.0
2017-08-22 00:00:00-04:00,21803.0,10520.0,29.0,13222.0,28799.0,12895.0,51.0,24805.0,25913.0,11438.0,33.0,20532.0,528291.0,478731.0,49560.0,280958.0,251619.0,213780.0,8419.0,21.0,75446.0,37607.0,9012.0,17884.0,210.0,2.0,577.0
2017-08-23 00:00:00-04:00,21623.0,10512.0,31.0,13195.0,28809.0,12906.0,50.0,24897.0,25891.0,11453.0,33.0,20420.0,444378.0,395359.0,49019.0,239745.0,205561.0,187810.0,10758.0,23.0,62571.0,44820.0,8922.0,16154.0,223.0,4.0,492.0
2017-08-24 00:00:00-04:00,21372.0,10494.0,32.0,12193.0,28831.0,12917.0,50.0,24920.0,25892.0,11442.0,34.0,20276.0,464037.0,421219.0,42818.0,259227.0,206783.0,195048.0,8874.0,22.0,72799.0,61064.0,7994.0,15642.0,217.0,3.0,606.0
2017-08-25 00:00:00-04:00,19935.0,10323.0,30.0,10601.0,28808.0,12913.0,49.0,24879.0,25834.0,11408.0,34.0,20154.0,377882.0,341977.0,35905.0,227299.0,198300.0,178831.0,7454.0,24.0,55912.0,36443.0,6770.0,13147.0,124.0,1.0,452.0
2017-08-26 00:00:00-04:00,15434.0,10054.0,31.0,6567.0,28759.0,12901.0,48.0,24789.0,25803.0,11415.0,35.0,20077.0,167819.0,159966.0,7853.0,127067.0,108901.0,98508.0,5285.0,9.0,34017.0,23624.0,1823.0,4854.0,41.0,0.0,174.0
2017-08-27 00:00:00-04:00,21010.0,10739.0,30.0,13689.0,28755.0,12927.0,49.0,24839.0,25894.0,11461.0,36.0,20570.0,171546.0,160196.0,11350.0,126136.0,107532.0,93826.0,4450.0,6.0,36997.0,23291.0,2312.0,5666.0,57.0,0.0,141.0
2017-08-28 00:00:00-04:00,21711.0,10540.0,31.0,14758.0,28730.0,12928.0,49.0,24837.0,25674.0,11422.0,34.0,20289.0,483419.0,434559.0,48860.0,251808.0,221468.0,203376.0,8437.0,6.0,56739.0,38647.0,7671.0,16650.0,183.0,0.0,505.0
2017-08-29 00:00:00-04:00,21086.0,10579.0,29.0,12876.0,28728.0,12937.0,49.0,24885.0,25618.0,11419.0,34.0,20309.0,431071.0,383623.0,47448.0,232521.0,200055.0,175922.0,7449.0,19.0,63725.0,39592.0,7754.0,16932.0,175.0,1.0,559.0
2017-08-30 00:00:00-04:00,21070.0,10556.0,31.0,13117.0,28628.0,12903.0,49.0,24863.0,25543.0,11409.0,34.0,20333.0,430351.0,382842.0,47509.0,239006.0,205663.0,184306.0,9192.0,19.0,63684.0,42327.0,7678.0,16339.0,168.0,1.0,601.0
2017-08-31 00:00:00-04:00,20756.0,10528.0,31.0,12332.0,28556.0,12886.0,49.0,24831.0,25410.0,11421.0,34.0,20289.0,462546.0,419665.0,42881.0,282902.0,248118.0,211637.0,10840.0,31.0,81890.0,45409.0,7305.0,15768.0,187.0,1.0,612.0
2017-09-01 00:00:00-04:00,19691.0,10382.0,31.0,12658.0,28479.0,12874.0,49.0,24782.0,25349.0,11424.0,34.0,20290.0,382258.0,349382.0,32876.0,216565.0,184776.0,164466.0,6824.0,24.0,59224.0,38914.0,6232.0,13365.0,159.0,1.0,568.0
2017-09-02 00:00:00-04:00,15062.0,9973.0,30.0,6441.0,28414.0,12853.0,49.0,24686.0,25339.0,11423.0,33.0,20260.0,164458.0,157251.0,7207.0,127787.0,109660.0,96004.0,4240.0,6.0,36275.0,22619.0,1674.0,4796.0,51.0,0.0,245.0
2017-09-03 00:00:00-04:00,15339.0,10045.0,30.0,7014.0,28343.0,12825.0,49.0,24643.0,25283.0,11417.0,33.0,20151.0,220664.0,213569.0,7095.0,121112.0,100379.0,83199.0,6524.0,7.0,42896.0,25716.0,1412.0,5994.0,60.0,0.0,228.0
2017-09-04 00:00:00-04:00,17741.0,10301.0,30.0,8961.0,28272.0,12813.0,48.0,24629.0,25113.0,11393.0,32.0,19825.0,199553.0,186331.0,13222.0,148382.0,122186.0,104219.0,7050.0,10.0,51003.0,33036.0,2522.0,6271.0,96.0,3.0,338.0
2017-09-05 00:00:00-04:00,21620.0,10627.0,30.0,13686.0,28180.0,12800.0,47.0,24648.0,25203.0,11431.0,32.0,19911.0,474584.0,425152.0,49432.0,260120.0,226645.0,200620.0,10450.0,27.0,69804.0,43779.0,6683.0,17749.0,231.0,2.0,767.0
2017-09-06 00:00:00-04:00,21992.0,10609.0,30.0,13447.0,27616.0,12285.0,39.0,24539.0,25260.0,11432.0,32.0,19973.0,505872.0,456427.0,49445.0,257005.0,222228.0,200258.0,14696.0,29.0,71390.0,49420.0,6347.0,18034.0,202.0,4.0,597.0
2017-09-07 00:00:00-04:00,21564.0,10559.0,30.0,12164.0,27598.0,12274.0,39.0,24530.0,25270.0,11438.0,31.0,19951.0,481164.0,436789.0,44375.0,271627.0,236150.0,203472.0,7600.0,23.0,75801.0,43123.0,5780.0,19657.0,191.0,4.0,637.0
2017-09-08 00:00:00-04:00,19621.0,10366.0,30.0,10763.0,27576.0,12253.0,39.0,24499.0,25278.0,11433.0,31.0,19586.0,347460.0,312181.0,35279.0,208045.0,176545.0,154219.0,5800.0,26.0,59735.0,37409.0,4778.0,16152.0,164.0,2.0,548.0
2017-09-09 00:00:00-04:00,14643.0,10097.0,33.0,6986.0,27528.0,12239.0,39.0,24401.0,25270.0,11428.0,33.0,19569.0,148242.0,139937.0,8305.0,116697.0,98420.0,84578.0,4757.0,9.0,37308.0,23466.0,1327.0,5213.0,49.0,0.0,207.0
2017-09-10 00:00:00-04:00,16571.0,10316.0,32.0,9058.0,27497.0,12216.0,39.0,24362.0,25303.0,11429.0,33.0,19682.0,170752.0,158671.0,12081.0,126482.0,107790.0,92110.0,5625.0,8.0,40260.0,24580.0,1563.0,5756.0,64.0,0.0,202.0
2017-09-11 00:00:00-04:00,21795.0,10611.0,33.0,13610.0,27502.0,12228.0,39.0,24387.0,25434.0,11471.0,33.0,19973.0,447024.0,396608.0,50416.0,241556.0,208350.0,195147.0,14092.0,15.0,61491.0,48288.0,6240.0,17559.0,205.0,2.0,680.0
2017-09-12 00:00:00-04:00,21235.0,10607.0,31.0,13107.0,27508.0,12227.0,40.0,24416.0,25313.0,11445.0,34.0,19905.0,478531.0,430092.0,48439.0,263413.0,223912.0,192271.0,7335.0,30.0,78987.0,47346.0,6101.0,17117.0,219.0,4.0,716.0
2017-09-13 00:00:00-04:00,20757.0,10593.0,30.0,12810.0,27430.0,12200.0,39.0,24350.0,25251.0,11448.0,34.0,19811.0,431148.0,384972.0,46176.0,248376.0,205591.0,188147.0,8003.0,19.0,68265.0,50821.0,6003.0,16744.0,145.0,1.0,642.0
2017-09-14 00:00:00-04:00,20594.0,10519.0,33.0,12580.0,27371.0,12163.0,39.0,24257.0,25207.0,11436.0,36.0,19813.0,424901.0,381723.0,43178.0,240358.0,203885.0,184296.0,15582.0,20.0,71794.0,52205.0,5675.0,15412.0,176.0,4.0,825.0
2017-09-15 00:00:00-04:00,19711.0,10378.0,30.0,12818.0,27310.0,12153.0,39.0,24159.0,25154.0,11436.0,36.0,19993.0,373686.0,339782.0,33904.0,218814.0,177447.0,158324.0,6431.0,33.0,67116.0,47993.0,4678.0,13211.0,185.0,1.0,732.0
2017-09-16 00:00:00-04:00,14451.0,10061.0,30.0,6939.0,27254.0,12126.0,39.0,24057.0,25140.0,11435.0,36.0,19996.0,152168.0,144059.0,8109.0,118691.0,101594.0,85326.0,3879.0,9.0,37622.0,21354.0,1177.0,4642.0,45.0,0.0,264.0
2017-09-17 00:00:00-04:00,16772.0,10306.0,30.0,9059.0,27202.0,12104.0,39.0,23991.0,25119.0,11441.0,36.0,20007.0,197096.0,184244.0,12852.0,147859.0,127261.0,107177.0,3889.0,11.0,45017.0,24933.0,1602.0,6146.0,90.0,0.0,297.0
2017-09-18 00:00:00-04:00,21477.0,10616.0,32.0,13934.0,27191.0,12112.0,40.0,24030.0,25103.0,11452.0,36.0,20087.0,481890.0,431359.0,50531.0,280506.0,224969.0,225722.0,9246.0,18.0,63916.0,64669.0,6324.0,19040.0,244.0,3.0,1072.0
2017-09-19 00:00:00-04:00,21031.0,10625.0,32.0,13046.0,27173.0,12109.0,41.0,24035.0,25063.0,11445.0,35.0,20065.0,476174.0,427535.0,48639.0,278611.0,229492.0,213105.0,10696.0,42.0,75805.0,59418.0,6301.0,17197.0,205.0,1.0,922.0
