time,1day_active_users,1day_imap_users,1day_pop_users,1day_webmail_users,30day_active_users,30day_imap_users,30day_pop_users,30day_webmail_users,7day_active_users,7day_imap_users,7day_pop_users,7day_webmail_users,emails_exchanged,emails_received,emails_sent
2017-05-13 00:00:00-04:00,12291.0,9803.0,22.0,5034.0,26897.0,11980.0,33.0,24380.0,24536.0,11384.0,29.0,18510.0,121005.0,115340.0,5665.0
2017-05-14 00:00:00-04:00,13366.0,9853.0,22.0,5139.0,26919.0,11986.0,34.0,24382.0,24484.0,11375.0,29.0,18192.0,129956.0,124278.0,5678.0
2017-05-15 00:00:00-04:00,16900.0,10117.0,24.0,9043.0,26998.0,12007.0,34.0,24481.0,24390.0,11368.0,30.0,17586.0,275679.0,242496.0,33183.0
2017-05-16 00:00:00-04:00,16223.0,10065.0,28.0,8671.0,27087.0,12021.0,38.0,24572.0,24366.0,11346.0,34.0,16973.0,280274.0,248406.0,31868.0
2017-05-17 00:00:00-04:00,16971.0,10080.0,25.0,8672.0,27154.0,12035.0,37.0,24600.0,24058.0,11178.0,32.0,16486.0,303783.0,272564.0,31219.0
2017-05-18 00:00:00-04:00,16625.0,10063.0,27.0,8701.0,27218.0,12039.0,38.0,24627.0,24040.0,11188.0,33.0,16378.0,289466.0,258069.0,31397.0
2017-05-19 00:00:00-04:00,15531.0,9961.0,27.0,7770.0,27242.0,12056.0,39.0,24606.0,23976.0,11176.0,34.0,16273.0,250561.0,224127.0,26434.0
2017-05-20 00:00:00-04:00,11266.0,9768.0,26.0,4759.0,27216.0,12045.0,39.0,24531.0,23923.0,11158.0,34.0,16140.0,116970.0,111934.0,5036.0
2017-05-21 00:00:00-04:00,11266.0,9871.0,27.0,5515.0,27218.0,12040.0,40.0,24521.0,23859.0,11146.0,34.0,16171.0,124463.0,118502.0,5961.0
2017-05-22 00:00:00-04:00,16292.0,10127.0,28.0,8821.0,27284.0,12053.0,40.0,24588.0,23740.0,11159.0,34.0,16086.0,288212.0,255571.0,32641.0
2017-05-23 00:00:00-04:00,15404.0,10125.0,28.0,8604.0,27341.0,12063.0,40.0,24632.0,23584.0,11139.0,31.0,15897.0,292227.0,261109.0,31118.0
2017-05-24 00:00:00-04:00,15890.0,10126.0,27.0,8663.0,27372.0,12068.0,40.0,24595.0,23426.0,11142.0,30.0,15792.0,305709.0,275711.0,29998.0
2017-05-25 00:00:00-04:00,15629.0,10100.0,28.0,8239.0,27394.0,12077.0,41.0,24527.0,23217.0,11142.0,31.0,15662.0,296469.0,267749.0,28720.0
2017-05-26 00:00:00-04:00,15282.0,9997.0,27.0,7029.0,27391.0,12078.0,41.0,24414.0,23070.0,11149.0,31.0,15431.0,256579.0,234766.0,21813.0
2017-05-27 00:00:00-04:00,10073.0,9707.0,26.0,4330.0,27362.0,12083.0,40.0,24278.0,23033.0,11160.0,31.0,15353.0,114090.0,109794.0,4296.0
2017-05-28 00:00:00-04:00,10994.0,9717.0,28.0,4280.0,27349.0,12087.0,40.0,24200.0,22968.0,11164.0,31.0,15136.0,133069.0,128954.0,4115.0
2017-05-29 00:00:00-04:00,12070.0,9829.0,27.0,5187.0,27354.0,12090.0,40.0,24177.0,22668.0,11156.0,31.0,14641.0,160901.0,153643.0,7258.0
2017-05-30 00:00:00-04:00,15589.0,10111.0,31.0,8370.0,27415.0,12105.0,41.0,24183.0,22671.0,11178.0,33.0,14730.0,291851.0,260660.0,31191.0
2017-05-31 00:00:00-04:00,15707.0,10162.0,29.0,8229.0,27441.0,12111.0,42.0,24013.0,22625.0,11184.0,33.0,14630.0,291321.0,261417.0,29904.0
2017-06-01 00:00:00-04:00,16643.0,10098.0,30.0,8007.0,27453.0,12113.0,43.0,23864.0,22860.0,11209.0,33.0,14543.0,325755.0,297681.0,28074.0
2017-06-02 00:00:00-04:00,15522.0,10009.0,30.0,8136.0,27444.0,12103.0,43.0,23720.0,22938.0,11202.0,33.0,14911.0,247105.0,223576.0,23529.0
2017-06-03 00:00:00-04:00,10727.0,9782.0,29.0,4686.0,27397.0,12096.0,43.0,23461.0,23036.0,11187.0,33.0,14999.0,112264.0,107459.0,4805.0
2017-06-04 00:00:00-04:00,11655.0,9875.0,29.0,5195.0,27372.0,12100.0,43.0,23282.0,23147.0,11186.0,33.0,15119.0,127978.0,122797.0,5181.0
2017-06-05 00:00:00-04:00,15275.0,10084.0,30.0,8319.0,27394.0,12126.0,43.0,23274.0,23375.0,11222.0,33.0,15516.0,271379.0,240862.0,30517.0
2017-06-06 00:00:00-04:00,14588.0,10092.0,31.0,8101.0,27410.0,12137.0,43.0,23208.0,23381.0,11242.0,33.0,15450.0,269580.0,240290.0,29290.0
2017-06-07 00:00:00-04:00,15350.0,10078.0,33.0,8065.0,27361.0,12125.0,45.0,22886.0,23358.0,11237.0,34.0,15373.0,281459.0,252819.0,28640.0
2017-06-08 00:00:00-04:00,15068.0,10048.0,33.0,8098.0,27306.0,12113.0,44.0,22561.0,23087.0,11246.0,34.0,15275.0,272832.0,246299.0,26533.0
2017-06-09 00:00:00-04:00,14133.0,9980.0,33.0,6855.0,27006.0,11939.0,43.0,22220.0,22858.0,11243.0,35.0,14977.0,224809.0,203151.0,21658.0
2017-06-10 00:00:00-04:00,11180.0,9761.0,31.0,4406.0,26919.0,11934.0,43.0,21969.0,22791.0,11235.0,35.0,14931.0,120636.0,116199.0,4437.0
2017-06-11 00:00:00-04:00,11422.0,9861.0,32.0,5031.0,26852.0,11925.0,43.0,21855.0,22754.0,11261.0,35.0,14866.0,137939.0,132823.0,5116.0
2017-06-12 00:00:00-04:00,14780.0,10011.0,33.0,7827.0,26879.0,11931.0,43.0,21877.0,22629.0,11246.0,35.0,14709.0,261838.0,233921.0,27917.0
2017-06-13 00:00:00-04:00,15129.0,10091.0,34.0,8119.0,26923.0,11947.0,42.0,21934.0,22656.0,11259.0,35.0,14837.0,307748.0,279570.0,28178.0
2017-06-14 00:00:00-04:00,14601.0,10063.0,33.0,7845.0,26847.0,11944.0,42.0,21763.0,22624.0,11262.0,35.0,14786.0,269992.0,243083.0,26909.0
2017-06-15 00:00:00-04:00,14580.0,10071.0,32.0,7589.0,26784.0,11943.0,39.0,21677.0,22626.0,11273.0,35.0,14584.0,283898.0,257626.0,26272.0
2017-06-16 00:00:00-04:00,13086.0,10011.0,31.0,6877.0,26776.0,11938.0,38.0,21565.0,22472.0,11263.0,34.0,14571.0,225513.0,204337.0,21176.0
2017-06-17 00:00:00-04:00,10037.0,9803.0,31.0,4543.0,26718.0,11943.0,38.0,21402.0,22433.0,11267.0,34.0,14590.0,114774.0,110122.0,4652.0
2017-06-18 00:00:00-04:00,10229.0,9792.0,32.0,4911.0,26674.0,11944.0,38.0,21304.0,22422.0,11245.0,34.0,14571.0,118738.0,113515.0,5223.0
2017-06-19 00:00:00-04:00,14160.0,10039.0,35.0,7801.0,26729.0,11965.0,39.0,21413.0,22402.0,11255.0,35.0,14635.0,261327.0,233035.0,28292.0
2017-06-20 00:00:00-04:00,15007.0,10035.0,32.0,8021.0,26796.0,11978.0,39.0,21477.0,22366.0,11251.0,35.0,14579.0,267359.0,240103.0,27256.0
2017-06-21 00:00:00-04:00,15381.0,10075.0,33.0,8073.0,26807.0,11986.0,39.0,21432.0,22435.0,11260.0,35.0,14659.0,284593.0,257369.0,27224.0
2017-06-22 00:00:00-04:00,14508.0,10053.0,34.0,7580.0,26818.0,12015.0,39.0,21435.0,22405.0,11282.0,36.0,14664.0,259943.0,233451.0,26492.0
2017-06-26 00:00:00-04:00,17608.0,10589.0,37.0,9863.0,26901.0,12047.0,39.0,21487.0,23090.0,11353.0,37.0,15361.0,236877.0,210310.0,26567.0
2017-06-27 00:00:00-04:00,19807.0,10829.0,37.0,11244.0,27020.0,12078.0,39.0,21721.0,23550.0,11410.0,37.0,15766.0,251637.0,226094.0,25543.0
2017-06-28 00:00:00-04:00,14861.0,10054.0,30.0,7502.0,26904.0,12034.0,39.0,21475.0,22520.0,11281.0,37.0,14378.0,253547.0,227855.0,25692.0
2017-06-29 00:00:00-04:00,14730.0,10022.0,35.0,7298.0,26886.0,12039.0,38.0,21446.0,22510.0,11274.0,37.0,14263.0,279118.0,255026.0,24092.0
2017-06-30 00:00:00-04:00,13994.0,9991.0,32.0,6597.0,26892.0,12043.0,37.0,21385.0,22707.0,11258.0,37.0,14227.0,227799.0,207815.0,19984.0
2017-07-01 00:00:00-04:00,10514.0,9722.0,33.0,4191.0,26808.0,12048.0,37.0,21259.0,22799.0,11246.0,37.0,14151.0,114532.0,110420.0,4112.0
2017-07-02 00:00:00-04:00,9943.0,9674.0,33.0,4201.0,26767.0,12046.0,37.0,21145.0,22767.0,11227.0,37.0,14115.0,107680.0,103562.0,4118.0
2017-07-03 00:00:00-04:00,14016.0,9859.0,33.0,6163.0,26824.0,12062.0,37.0,21212.0,22781.0,11226.0,37.0,13908.0,213725.0,197602.0,16123.0
2017-07-04 00:00:00-04:00,10901.0,9680.0,34.0,4177.0,26832.0,12067.0,37.0,21201.0,22508.0,11209.0,35.0,13376.0,141561.0,136797.0,4764.0
2017-07-05 00:00:00-04:00,14580.0,9993.0,35.0,7352.0,26818.0,12070.0,38.0,21203.0,22436.0,11200.0,36.0,13451.0,271785.0,246238.0,25547.0
2017-07-06 00:00:00-04:00,16175.0,9968.0,33.0,7378.0,26857.0,12081.0,38.0,21187.0,22735.0,11194.0,35.0,13577.0,272667.0,247565.0,25102.0
2017-07-07 00:00:00-04:00,15156.0,9968.0,33.0,6926.0,26848.0,12095.0,38.0,21184.0,22896.0,11206.0,36.0,13643.0,236855.0,214400.0,22455.0
2017-07-08 00:00:00-04:00,10114.0,9756.0,31.0,4363.0,26825.0,12082.0,38.0,21070.0,22934.0,11201.0,36.0,13643.0,107488.0,102885.0,4603.0
2017-07-09 00:00:00-04:00,11180.0,9843.0,31.0,4868.0,26814.0,12073.0,38.0,21008.0,23041.0,11212.0,36.0,13780.0,123854.0,118234.0,5620.0
2017-07-10 00:00:00-04:00,15339.0,10091.0,32.0,7766.0,26899.0,12085.0,39.0,21162.0,23197.0,11256.0,37.0,14202.0,276303.0,246688.0,29615.0
2017-07-11 00:00:00-04:00,14254.0,10082.0,34.0,7718.0,26973.0,12086.0,41.0,21283.0,23496.0,11287.0,39.0,14665.0,269489.0,241753.0,27736.0
2017-07-12 00:00:00-04:00,16407.0,10037.0,33.0,8264.0,27021.0,12090.0,41.0,21409.0,23641.0,11268.0,38.0,14919.0,300845.0,272670.0,28175.0
2017-07-13 00:00:00-04:00,15385.0,10111.0,33.0,7663.0,27037.0,12104.0,42.0,21425.0,23536.0,11273.0,38.0,14962.0,279687.0,251963.0,27724.0
2017-07-14 00:00:00-04:00,15426.0,9970.0,33.0,6778.0,27037.0,12101.0,42.0,21408.0,23487.0,11268.0,37.0,14809.0,242472.0,220893.0,21579.0
2017-07-15 00:00:00-04:00,11408.0,9798.0,33.0,4425.0,27007.0,12092.0,42.0,21338.0,23474.0,11275.0,37.0,14774.0,121869.0,116600.0,5269.0
2017-07-16 00:00:00-04:00,10831.0,9882.0,31.0,4903.0,26979.0,12094.0,42.0,21273.0,23527.0,11269.0,37.0,14775.0,121083.0,115485.0,5598.0
2017-07-17 00:00:00-04:00,15426.0,10078.0,32.0,8058.0,27056.0,12110.0,42.0,21426.0,23578.0,11278.0,37.0,15015.0,268585.0,240651.0,27934.0
2017-07-18 00:00:00-04:00,15843.0,10136.0,32.0,7854.0,27137.0,12121.0,42.0,21533.0,23659.0,11287.0,35.0,15054.0,268628.0,240580.0,28048.0
2017-07-19 00:00:00-04:00,15449.0,10118.0,33.0,7841.0,27193.0,12121.0,43.0,21552.0,23602.0,11294.0,36.0,14850.0,268812.0,240714.0,28098.0
2017-07-20 00:00:00-04:00,14351.0,10098.0,34.0,7611.0,27229.0,12141.0,43.0,21524.0,23563.0,11309.0,36.0,14779.0,266646.0,239498.0,27148.0
2017-07-21 00:00:00-04:00,14499.0,10031.0,33.0,6909.0,27223.0,12137.0,43.0,21438.0,23280.0,11310.0,36.0,14759.0,231844.0,208913.0,22931.0
2017-07-22 00:00:00-04:00,11236.0,9854.0,34.0,4336.0,27201.0,12120.0,43.0,21323.0,23256.0,11285.0,36.0,14759.0,122274.0,117316.0,4958.0
2017-07-23 00:00:00-04:00,11668.0,9894.0,33.0,4782.0,27170.0,12119.0,43.0,21286.0,23261.0,11290.0,36.0,14769.0,134209.0,128578.0,5631.0
2017-07-24 00:00:00-04:00,15939.0,10129.0,34.0,8103.0,27226.0,12126.0,43.0,21393.0,23342.0,11297.0,36.0,14805.0,276175.0,247002.0,29173.0
2017-07-25 00:00:00-04:00,17293.0,10154.0,34.0,9070.0,27286.0,12142.0,43.0,21630.0,23716.0,11315.0,36.0,15370.0,314755.0,284277.0,30478.0
2017-07-26 00:00:00-04:00,16054.0,10131.0,36.0,8349.0,27320.0,12145.0,44.0,21698.0,23792.0,11321.0,37.0,15545.0,282345.0,253447.0,28898.0
2017-07-27 00:00:00-04:00,15797.0,10174.0,34.0,8246.0,27384.0,12160.0,43.0,21770.0,24016.0,11324.0,37.0,15800.0,274102.0,245469.0,28633.0
2017-07-28 00:00:00-04:00,14405.0,10077.0,33.0,7352.0,27376.0,12170.0,43.0,21756.0,24072.0,11308.0,37.0,15840.0,246463.0,222300.0,24163.0
2017-07-29 00:00:00-04:00,10543.0,9857.0,31.0,4555.0,27344.0,12157.0,42.0,21700.0,24109.0,11287.0,37.0,15886.0,118002.0,112689.0,5313.0
2017-07-30 00:00:00-04:00,11530.0,9885.0,32.0,4761.0,27315.0,12147.0,43.0,21648.0,24173.0,11282.0,38.0,15836.0,129479.0,124280.0,5199.0
2017-07-31 00:00:00-04:00,16362.0,10143.0,34.0,8020.0,27435.0,12158.0,43.0,21810.0,24346.0,11300.0,37.0,15965.0,301728.0,271411.0,30317.0
2017-08-01 00:00:00-04:00,16661.0,10122.0,36.0,8248.0,27547.0,12179.0,45.0,22003.0,24318.0,11325.0,39.0,15851.0,302816.0,270015.0,32801.0
2017-08-02 00:00:00-04:00,16444.0,10144.0,35.0,7981.0,27589.0,12203.0,46.0,22090.0,24365.0,11350.0,39.0,15792.0,296533.0,267163.0,29370.0
2017-08-03 00:00:00-04:00,15338.0,10104.0,36.0,7887.0,27674.0,12217.0,48.0,22231.0,24367.0,11337.0,40.0,15604.0,267863.0,237556.0,30307.0
2017-08-04 00:00:00-04:00,15976.0,10105.0,35.0,7588.0,27688.0,12235.0,47.0,22247.0,24409.0,11358.0,39.0,15609.0,266023.0,239243.0,26780.0
2017-08-05 00:00:00-04:00,11041.0,9891.0,36.0,4766.0,27668.0,12228.0,47.0,22177.0,24450.0,11377.0,40.0,15655.0,114955.0,108818.0,6137.0
2017-08-06 00:00:00-04:00,12621.0,9948.0,35.0,5549.0,27692.0,12241.0,47.0,22160.0,24608.0,11388.0,40.0,15822.0,137434.0,129874.0,7560.0
2017-08-07 00:00:00-04:00,18741.0,10242.0,37.0,9062.0,27810.0,12277.0,48.0,22378.0,24829.0,11398.0,41.0,16172.0,325374.0,287361.0,38013.0
2017-08-08 00:00:00-04:00,17971.0,9774.0,27.0,9317.0,27903.0,12314.0,48.0,22549.0,24944.0,11405.0,39.0,16362.0,304287.0,268820.0,35467.0
2017-08-09 00:00:00-04:00,18548.0,9834.0,28.0,9512.0,27978.0,12348.0,48.0,22675.0,25169.0,11443.0,40.0,16704.0,335742.0,300043.0,35699.0
2017-08-10 00:00:00-04:00,18761.0,9894.0,27.0,9668.0,28086.0,12395.0,46.0,22812.0,25306.0,11508.0,40.0,16991.0,324803.0,287488.0,37315.0
2017-08-11 00:00:00-04:00,18143.0,9843.0,28.0,9058.0,28142.0,12446.0,46.0,22882.0,25415.0,11547.0,40.0,17253.0,280399.0,248450.0,31949.0
2017-08-12 00:00:00-04:00,15216.0,9712.0,28.0,6477.0,28130.0,12461.0,46.0,22878.0,25466.0,11549.0,39.0,17466.0,151593.0,142591.0,9002.0
2017-08-13 00:00:00-04:00,18028.0,9948.0,28.0,7740.0,28176.0,12509.0,46.0,22983.0,25601.0,11592.0,38.0,17778.0,200828.0,189855.0,10973.0
2017-08-14 00:00:00-04:00,21967.0,10314.0,29.0,13543.0,28397.0,12606.0,47.0,23501.0,25436.0,11186.0,30.0,18832.0,427979.0,381688.0,46291.0
2017-08-15 00:00:00-04:00,22286.0,10416.0,28.0,15118.0,28577.0,12675.0,47.0,24021.0,25754.0,11249.0,29.0,19920.0,473315.0,421584.0,51731.0
2017-08-17 00:00:00-04:00,22076.0,10438.0,28.0,13555.0,28720.0,12798.0,48.0,24441.0,26007.0,11349.0,31.0,20751.0,495118.0,447369.0,47749.0
2017-08-18 00:00:00-04:00,21011.0,10324.0,30.0,11041.0,28715.0,12823.0,48.0,24485.0,26018.0,11388.0,32.0,20796.0,395372.0,357882.0,37490.0
2017-08-19 00:00:00-04:00,16807.0,10062.0,28.0,7287.0,28710.0,12825.0,49.0,24477.0,26045.0,11404.0,33.0,20817.0,164978.0,156199.0,8779.0
2017-08-20 00:00:00-04:00,18142.0,10277.0,29.0,9868.0,28715.0,12840.0,49.0,24505.0,26073.0,11442.0,33.0,20919.0,202183.0,189377.0,12806.0
2017-08-21 00:00:00-04:00,21963.0,10519.0,32.0,13106.0,28765.0,12880.0,51.0,24689.0,26008.0,11443.0,34.0,20937.0,449179.0,402996.0,46183.0
2017-08-22 00:00:00-04:00,21803.0,10520.0,29.0,13222.0,28799.0,12895.0,51.0,24805.0,25913.0,11438.0,33.0,20532.0,528291.0,478731.0,49560.0
2017-08-23 00:00:00-04:00,21623.0,10512.0,31.0,13195.0,28809.0,12906.0,50.0,24897.0,25891.0,11453.0,33.0,20420.0,444378.0,395359.0,49019.0
2017-08-24 00:00:00-04:00,21372.0,10494.0,32.0,12193.0,28831.0,12917.0,50.0,24920.0,25892.0,11442.0,34.0,20276.0,464037.0,421219.0,42818.0
2017-08-25 00:00:00-04:00,19935.0,10323.0,30.0,10601.0,28808.0,12913.0,49.0,24879.0,25834.0,11408.0,34.0,20154.0,377882.0,341977.0,35905.0
2017-08-26 00:00:00-04:00,15434.0,10054.0,31.0,6567.0,28759.0,12901.0,48.0,24789.0,25803.0,11415.0,35.0,20077.0,167819.0,159966.0,7853.0
2017-08-27 00:00:00-04:00,21010.0,10739.0,30.0,13689.0,28755.0,12927.0,49.0,24839.0,25894.0,11461.0,36.0,20570.0,171546.0,160196.0,11350.0
2017-08-28 00:00:00-04:00,21711.0,10540.0,31.0,14758.0,28730.0,12928.0,49.0,24837.0,25674.0,11422.0,34.0,20289.0,483419.0,434559.0,48860.0
2017-08-29 00:00:00-04:00,21086.0,10579.0,29.0,12876.0,28728.0,12937.0,49.0,24885.0,25618.0,11419.0,34.0,20309.0,431071.0,383623.0,47448.0
2017-08-30 00:00:00-04:00,21070.0,10556.0,31.0,13117.0,28628.0,12903.0,49.0,24863.0,25543.0,11409.0,34.0,20333.0,430351.0,382842.0,47509.0
2017-08-31 00:00:00-04:00,20756.0,10528.0,31.0,12332.0,28556.0,12886.0,49.0,24831.0,25410.0,11421.0,34.0,20289.0,462546.0,419665.0,42881.0
2017-09-01 00:00:00-04:00,19691.0,10382.0,31.0,12658.0,28479.0,12874.0,49.0,24782.0,25349.0,11424.0,34.0,20290.0,382258.0,349382.0,32876.0
2017-09-02 00:00:00-04:00,15062.0,9973.0,30.0,6441.0,28414.0,12853.0,49.0,24686.0,25339.0,11423.0,33.0,20260.0,164458.0,157251.0,7207.0
2017-09-03 00:00:00-04:00,15339.0,10045.0,30.0,7014.0,28343.0,12825.0,49.0,24643.0,25283.0,11417.0,33.0,20151.0,220664.0,213569.0,7095.0
2017-09-04 00:00:00-04:00,17741.0,10301.0,30.0,8961.0,28272.0,12813.0,48.0,24629.0,25113.0,11393.0,32.0,19825.0,199553.0,186331.0,13222.0
2017-09-05 00:00:00-04:00,21620.0,10627.0,30.0,13686.0,28180.0,12800.0,47.0,24648.0,25203.0,11431.0,32.0,19911.0,474584.0,425152.0,49432.0
2017-09-06 00:00:00-04:00,21992.0,10609.0,30.0,13447.0,27616.0,12285.0,39.0,24539.0,25260.0,11432.0,32.0,19973.0,505872.0,456427.0,49445.0
2017-09-07 00:00:00-04:00,21564.0,10559.0,30.0,12164.0,27598.0,12274.0,39.0,24530.0,25270.0,11438.0,31.0,19951.0,481164.0,436789.0,44375.0
2017-09-08 00:00:00-04:00,19621.0,10366.0,30.0,10763.0,27576.0,12253.0,39.0,24499.0,25278.0,11433.0,31.0,19586.0,347460.0,312181.0,35279.0
2017-09-09 00:00:00-04:00,14643.0,10097.0,33.0,6986.0,27528.0,12239.0,39.0,24401.0,25270.0,11428.0,33.0,19569.0,148242.0,139937.0,8305.0
2017-09-10 00:00:00-04:00,16571.0,10316.0,32.0,9058.0,27497.0,12216.0,39.0,24362.0,25303.0,11429.0,33.0,19682.0,170752.0,158671.0,12081.0
2017-09-11 00:00:00-04:00,21795.0,10611.0,33.0,13610.0,27502.0,12228.0,39.0,24387.0,25434.0,11471.0,33.0,19973.0,447024.0,396608.0,50416.0
2017-09-12 00:00:00-04:00,21235.0,10607.0,31.0,13107.0,27508.0,12227.0,40.0,24416.0,25313.0,11445.0,34.0,19905.0,478531.0,430092.0,48439.0
2017-09-13 00:00:00-04:00,20757.0,10593.0,30.0,12810.0,27430.0,12200.0,39.0,24350.0,25251.0,11448.0,34.0,19811.0,431148.0,384972.0,46176.0
2017-09-14 00:00:00-04:00,20594.0,10519.0,33.0,12580.0,27371.0,12163.0,39.0,24257.0,25207.0,11436.0,36.0,19813.0,424901.0,381723.0,43178.0
2017-09-15 00:00:00-04:00,19711.0,10378.0,30.0,12818.0,27310.0,12153.0,39.0,24159.0,25154.0,11436.0,36.0,19993.0,373686.0,339782.0,33904.0
2017-09-16 00:00:00-04:00,14451.0,10061.0,30.0,6939.0,27254.0,12126.0,39.0,24057.0,25140.0,11435.0,36.0,19996.0,152168.0,144059.0,8109.0
2017-09-17 00:00:00-04:00,16772.0,10306.0,30.0,9059.0,27202.0,12104.0,39.0,23991.0,25119.0,11441.0,36.0,20007.0,197096.0,184244.0,12852.0
2017-09-18 00:00:00-04:00,21477.0,10616.0,32.0,13934.0,27191.0,12112.0,40.0,24030.0,25103.0,11452.0,36.0,20087.0,481890.0,431359.0,50531.0
2017-09-19 00:00:00-04:00,21031.0,10625.0,32.0,13046.0,27173.0,12109.0,41.0,24035.0,25063.0,11445.0,35.0,20065.0,476174.0,427535.0,48639.0
2017-09-20 00:00:00-04:00,21219.0,10658.0,29.0,14550.0,27123.0,12098.0,40.0,23992.0,25062.0,11446.0,35.0,20072.0,518831.0,473668.0,45163.0
2017-09-21 00:00:00-04:00,20541.0,10643.0,31.0,12477.0,27087.0,12082.0,40.0,23955.0,25041.0,11442.0,35.0,20065.0,438360.0,396319.0,42041.0
2017-09-22 00:00:00-04:00,19495.0,10526.0,29.0,10381.0,27050.0,12056.0,40.0,23908.0,25044.0,11441.0,35.0,19971.0,377779.0,343732.0,34047.0
2017-09-23 00:00:00-04:00,14351.0,10204.0,29.0,6393.0,26987.0,12045.0,40.0,23818.0,25042.0,11442.0,35.0,19978.0,150318.0,141762.0,8556.0
2017-09-24 00:00:00-04:00,16330.0,10480.0,30.0,8814.0,26964.0,12040.0,40.0,23783.0,25029.0,11460.0,35.0,19981.0,178562.0,165555.0,13007.0
2017-09-25 00:00:00-04:00,21149.0,10733.0,31.0,12954.0,26969.0,12054.0,40.0,23831.0,25017.0,11469.0,34.0,20031.0,473504.0,424335.0,49169.0
2017-09-26 00:00:00-04:00,21221.0,10763.0,30.0,13448.0,26982.0,12062.0,40.0,23839.0,25014.0,11501.0,33.0,20032.0,532412.0,483470.0,48942.0
2017-09-27 00:00:00-04:00,22890.0,11117.0,34.0,15716.0,26957.0,12075.0,40.0,23901.0,25192.0,11564.0,34.0,20221.0,425779.0,380392.0,45387.0
2017-09-28 00:00:00-04:00,20662.0,10719.0,34.0,12612.0,26901.0,12055.0,40.0,23808.0,24998.0,11524.0,34.0,19682.0,447398.0,403608.0,43790.0
2017-09-29 00:00:00-04:00,19528.0,10600.0,32.0,10599.0,26873.0,12049.0,40.0,23746.0,24971.0,11512.0,34.0,19646.0,376206.0,344574.0,31632.0
2017-09-30 00:00:00-04:00,14870.0,10315.0,33.0,6953.0,26824.0,12034.0,40.0,23658.0,24974.0,11511.0,34.0,19646.0,165368.0,157264.0,8104.0
2017-10-01 00:00:00-04:00,16811.0,10512.0,32.0,9251.0,26801.0,12042.0,40.0,23630.0,25000.0,11509.0,34.0,19648.0,191408.0,178641.0,12767.0
2017-10-02 00:00:00-04:00,21085.0,10793.0,33.0,13597.0,26820.0,12051.0,40.0,23682.0,25002.0,11522.0,34.0,19682.0,470573.0,422693.0,47880.0
2017-10-03 00:00:00-04:00,21205.0,10764.0,34.0,13553.0,26836.0,12055.0,41.0,23720.0,24943.0,11495.0,35.0,19688.0,542171.0,494599.0,47572.0
2017-10-06 00:00:00-04:00,21660.0,11074.0,37.0,12999.0,26830.0,12067.0,44.0,23745.0,25139.0,11565.0,38.0,20124.0,336704.0,306598.0,30106.0
2017-10-07 00:00:00-04:00,17673.0,10772.0,37.0,8778.0,26784.0,12048.0,44.0,23656.0,25048.0,11531.0,38.0,19964.0,155788.0,149670.0,6118.0
2017-10-08 00:00:00-04:00,13626.0,10396.0,37.0,6778.0,26747.0,12038.0,44.0,23601.0,24922.0,11495.0,38.0,19646.0,143487.0,135722.0,7765.0
2017-10-09 00:00:00-04:00,18349.0,10591.0,36.0,9342.0,26773.0,12044.0,45.0,23636.0,24884.0,11483.0,39.0,19310.0,404058.0,372352.0,31706.0
2017-10-10 00:00:00-04:00,19767.0,10690.0,38.0,11202.0,26767.0,12039.0,45.0,23640.0,24811.0,11481.0,39.0,18972.0,409216.0,371129.0,38087.0
2017-10-11 00:00:00-04:00,21032.0,10850.0,38.0,13592.0,26755.0,12032.0,44.0,23639.0,24816.0,11478.0,39.0,19000.0,466742.0,417548.0,49194.0
2017-10-12 00:00:00-04:00,20808.0,10849.0,39.0,12709.0,26732.0,12033.0,42.0,23621.0,24795.0,11481.0,39.0,18997.0,450056.0,402657.0,47399.0
2017-10-13 00:00:00-04:00,19496.0,10685.0,37.0,10985.0,26723.0,12029.0,42.0,23595.0,24770.0,11486.0,39.0,19036.0,402053.0,366383.0,35670.0
2017-10-14 00:00:00-04:00,14381.0,10428.0,38.0,6975.0,26693.0,12018.0,42.0,23549.0,24754.0,11487.0,39.0,19020.0,154861.0,146036.0,8825.0
2017-10-15 00:00:00-04:00,16745.0,10632.0,37.0,9114.0,26683.0,12022.0,42.0,23539.0,24832.0,11499.0,39.0,19219.0,191230.0,177858.0,13372.0
2017-10-16 00:00:00-04:00,21429.0,10869.0,37.0,13849.0,26717.0,12033.0,42.0,23611.0,24934.0,11513.0,39.0,19654.0,520050.0,467193.0,52857.0
2017-10-17 00:00:00-04:00,20909.0,10869.0,36.0,13397.0,26745.0,12039.0,42.0,23657.0,24995.0,11523.0,39.0,19914.0,472438.0,421771.0,50667.0
2017-10-18 00:00:00-04:00,20742.0,10864.0,36.0,13386.0,26751.0,12048.0,40.0,23677.0,24976.0,11530.0,39.0,19937.0,455220.0,408012.0,47208.0
2017-10-19 00:00:00-04:00,20774.0,10840.0,37.0,12465.0,26749.0,12046.0,39.0,23671.0,24943.0,11532.0,39.0,19946.0,429164.0,384177.0,44987.0
2017-10-20 00:00:00-04:00,19383.0,10735.0,37.0,10883.0,26713.0,12042.0,40.0,23603.0,24886.0,11527.0,40.0,19915.0,345887.0,311502.0,34385.0
