,time,metric_name,metric_value,date,year
520789,2019-02-24 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2019-02-24,2019
520790,2019-02-24 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2019-02-24,2019
520791,2019-02-24 00:00:00-05:00,google.meet:num_meetings_with_2_calls,3,2019-02-24,2019
520792,2019-02-24 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,10,2019-02-24,2019
520793,2019-02-24 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,0,2019-02-24,2019
520794,2019-02-24 00:00:00-05:00,google.meet:num_meetings_with_external_users,3,2019-02-24,2019
520795,2019-02-24 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,2,2019-02-24,2019
520796,2019-02-24 00:00:00-05:00,google.meet:num_meetings_with_pstn_out_users,0,2019-02-24,2019
520797,2019-02-24 00:00:00-05:00,google.meet:total_call_minutes,2039,2019-02-24,2019
520798,2019-02-24 00:00:00-05:00,google.meet:total_call_minutes_android,48,2019-02-24,2019
520799,2019-02-24 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,66,2019-02-24,2019
520800,2019-02-24 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,1888,2019-02-24,2019
520801,2019-02-24 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,84,2019-02-24,2019
520802,2019-02-24 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_out_users,0,2019-02-24,2019
520803,2019-02-24 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2019-02-24,2019
520804,2019-02-24 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2019-02-24,2019
520805,2019-02-24 00:00:00-05:00,google.meet:total_call_minutes_ios,314,2019-02-24,2019
520806,2019-02-24 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2019-02-24,2019
520807,2019-02-24 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2019-02-24,2019
520808,2019-02-24 00:00:00-05:00,google.meet:total_call_minutes_web,1525,2019-02-24,2019
520809,2019-02-24 00:00:00-05:00,google.meet:total_meeting_minutes,560,2019-02-24,2019
521342,2019-02-25 00:00:00-05:00,google.meet:average_meeting_minutes,27,2019-02-25,2019
521343,2019-02-25 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,69,2019-02-25,2019
521344,2019-02-25 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2019-02-25,2019
521345,2019-02-25 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2019-02-25,2019
521346,2019-02-25 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,21,2019-02-25,2019
521347,2019-02-25 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,27,2019-02-25,2019
521348,2019-02-25 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,31,2019-02-25,2019
521349,2019-02-25 00:00:00-05:00,google.meet:lonely_meetings,10,2019-02-25,2019
521350,2019-02-25 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2019-02-25,2019
521351,2019-02-25 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2019-02-25,2019
521352,2019-02-25 00:00:00-05:00,google.meet:num_1day_active_users,56,2019-02-25,2019
521353,2019-02-25 00:00:00-05:00,google.meet:num_30day_active_users,590,2019-02-25,2019
521354,2019-02-25 00:00:00-05:00,google.meet:num_7day_active_users,267,2019-02-25,2019
521355,2019-02-25 00:00:00-05:00,google.meet:num_calls,90,2019-02-25,2019
521356,2019-02-25 00:00:00-05:00,google.meet:num_calls_android,5,2019-02-25,2019
521357,2019-02-25 00:00:00-05:00,google.meet:num_calls_by_external_users,6,2019-02-25,2019
521358,2019-02-25 00:00:00-05:00,google.meet:num_calls_by_internal_users,74,2019-02-25,2019
521359,2019-02-25 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,10,2019-02-25,2019
521360,2019-02-25 00:00:00-05:00,google.meet:num_calls_by_pstn_out_users,0,2019-02-25,2019
521361,2019-02-25 00:00:00-05:00,google.meet:num_calls_chromebase,0,2019-02-25,2019
521362,2019-02-25 00:00:00-05:00,google.meet:num_calls_chromebox,0,2019-02-25,2019
521363,2019-02-25 00:00:00-05:00,google.meet:num_calls_ios,4,2019-02-25,2019
521364,2019-02-25 00:00:00-05:00,google.meet:num_calls_jamboard,0,2019-02-25,2019
521365,2019-02-25 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2019-02-25,2019
521366,2019-02-25 00:00:00-05:00,google.meet:num_calls_web,65,2019-02-25,2019
521367,2019-02-25 00:00:00-05:00,google.meet:num_meetings,19,2019-02-25,2019
521368,2019-02-25 00:00:00-05:00,google.meet:num_meetings_android,3,2019-02-25,2019
521369,2019-02-25 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2019-02-25,2019
521370,2019-02-25 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2019-02-25,2019
521371,2019-02-25 00:00:00-05:00,google.meet:num_meetings_ios,2,2019-02-25,2019
521372,2019-02-25 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2019-02-25,2019
521373,2019-02-25 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2019-02-25,2019
521374,2019-02-25 00:00:00-05:00,google.meet:num_meetings_web,19,2019-02-25,2019
521375,2019-02-25 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,1,2019-02-25,2019
521376,2019-02-25 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2019-02-25,2019
521377,2019-02-25 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2019-02-25,2019
521378,2019-02-25 00:00:00-05:00,google.meet:num_meetings_with_2_calls,10,2019-02-25,2019
521379,2019-02-25 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,6,2019-02-25,2019
521380,2019-02-25 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,2,2019-02-25,2019
521381,2019-02-25 00:00:00-05:00,google.meet:num_meetings_with_external_users,3,2019-02-25,2019
521382,2019-02-25 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,5,2019-02-25,2019
521383,2019-02-25 00:00:00-05:00,google.meet:num_meetings_with_pstn_out_users,0,2019-02-25,2019
521384,2019-02-25 00:00:00-05:00,google.meet:total_call_minutes,2177,2019-02-25,2019
521385,2019-02-25 00:00:00-05:00,google.meet:total_call_minutes_android,85,2019-02-25,2019
521386,2019-02-25 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,122,2019-02-25,2019
521387,2019-02-25 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,1885,2019-02-25,2019
521388,2019-02-25 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,169,2019-02-25,2019
521389,2019-02-25 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_out_users,0,2019-02-25,2019
521390,2019-02-25 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2019-02-25,2019
521391,2019-02-25 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2019-02-25,2019
521392,2019-02-25 00:00:00-05:00,google.meet:total_call_minutes_ios,68,2019-02-25,2019
521393,2019-02-25 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2019-02-25,2019
521394,2019-02-25 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2019-02-25,2019
521395,2019-02-25 00:00:00-05:00,google.meet:total_call_minutes_web,1731,2019-02-25,2019
521396,2019-02-25 00:00:00-05:00,google.meet:total_meeting_minutes,515,2019-02-25,2019
521744,2019-02-26 00:00:00-05:00,google.meet:average_meeting_minutes,43,2019-02-26,2019
521745,2019-02-26 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2019-02-26,2019
521746,2019-02-26 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2019-02-26,2019
521747,2019-02-26 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2019-02-26,2019
521748,2019-02-26 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,36,2019-02-26,2019
521749,2019-02-26 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,51,2019-02-26,2019
521750,2019-02-26 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,39,2019-02-26,2019
521751,2019-02-26 00:00:00-05:00,google.meet:lonely_meetings,12,2019-02-26,2019
521752,2019-02-26 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2019-02-26,2019
521753,2019-02-26 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2019-02-26,2019
521754,2019-02-26 00:00:00-05:00,google.meet:num_1day_active_users,60,2019-02-26,2019
521755,2019-02-26 00:00:00-05:00,google.meet:num_30day_active_users,596,2019-02-26,2019
521756,2019-02-26 00:00:00-05:00,google.meet:num_7day_active_users,268,2019-02-26,2019
521757,2019-02-26 00:00:00-05:00,google.meet:num_calls,105,2019-02-26,2019
521758,2019-02-26 00:00:00-05:00,google.meet:num_calls_android,2,2019-02-26,2019
521759,2019-02-26 00:00:00-05:00,google.meet:num_calls_by_external_users,4,2019-02-26,2019
521760,2019-02-26 00:00:00-05:00,google.meet:num_calls_by_internal_users,87,2019-02-26,2019
521761,2019-02-26 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,14,2019-02-26,2019
521762,2019-02-26 00:00:00-05:00,google.meet:num_calls_by_pstn_out_users,0,2019-02-26,2019
521763,2019-02-26 00:00:00-05:00,google.meet:num_calls_chromebase,0,2019-02-26,2019
521764,2019-02-26 00:00:00-05:00,google.meet:num_calls_chromebox,0,2019-02-26,2019
521765,2019-02-26 00:00:00-05:00,google.meet:num_calls_ios,2,2019-02-26,2019
521766,2019-02-26 00:00:00-05:00,google.meet:num_calls_jamboard,0,2019-02-26,2019
521767,2019-02-26 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2019-02-26,2019
521768,2019-02-26 00:00:00-05:00,google.meet:num_calls_web,83,2019-02-26,2019
521769,2019-02-26 00:00:00-05:00,google.meet:num_meetings,22,2019-02-26,2019
521770,2019-02-26 00:00:00-05:00,google.meet:num_meetings_android,2,2019-02-26,2019
521771,2019-02-26 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2019-02-26,2019
521772,2019-02-26 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2019-02-26,2019
521773,2019-02-26 00:00:00-05:00,google.meet:num_meetings_ios,2,2019-02-26,2019
521774,2019-02-26 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2019-02-26,2019
521775,2019-02-26 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2019-02-26,2019
521776,2019-02-26 00:00:00-05:00,google.meet:num_meetings_web,20,2019-02-26,2019
521777,2019-02-26 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2019-02-26,2019
521778,2019-02-26 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2019-02-26,2019
521779,2019-02-26 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2019-02-26,2019
521780,2019-02-26 00:00:00-05:00,google.meet:num_meetings_with_2_calls,10,2019-02-26,2019
521781,2019-02-26 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,10,2019-02-26,2019
521782,2019-02-26 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,2,2019-02-26,2019
521783,2019-02-26 00:00:00-05:00,google.meet:num_meetings_with_external_users,2,2019-02-26,2019
521784,2019-02-26 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,5,2019-02-26,2019
521785,2019-02-26 00:00:00-05:00,google.meet:num_meetings_with_pstn_out_users,0,2019-02-26,2019
521786,2019-02-26 00:00:00-05:00,google.meet:total_call_minutes,3520,2019-02-26,2019
521787,2019-02-26 00:00:00-05:00,google.meet:total_call_minutes_android,76,2019-02-26,2019
521788,2019-02-26 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,81,2019-02-26,2019
521789,2019-02-26 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,3079,2019-02-26,2019
521790,2019-02-26 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,360,2019-02-26,2019
521791,2019-02-26 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_out_users,0,2019-02-26,2019
521792,2019-02-26 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2019-02-26,2019
521793,2019-02-26 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2019-02-26,2019
521794,2019-02-26 00:00:00-05:00,google.meet:total_call_minutes_ios,62,2019-02-26,2019
521795,2019-02-26 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2019-02-26,2019
521796,2019-02-26 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2019-02-26,2019
521797,2019-02-26 00:00:00-05:00,google.meet:total_call_minutes_web,2940,2019-02-26,2019
521798,2019-02-26 00:00:00-05:00,google.meet:total_meeting_minutes,954,2019-02-26,2019
522520,2019-02-27 00:00:00-05:00,google.meet:average_meeting_minutes,39,2019-02-27,2019
522521,2019-02-27 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2019-02-27,2019
522522,2019-02-27 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2019-02-27,2019
522523,2019-02-27 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2019-02-27,2019
522524,2019-02-27 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,28,2019-02-27,2019
522525,2019-02-27 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,44,2019-02-27,2019
522526,2019-02-27 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,49,2019-02-27,2019
522527,2019-02-27 00:00:00-05:00,google.meet:lonely_meetings,11,2019-02-27,2019
522528,2019-02-27 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2019-02-27,2019
522529,2019-02-27 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2019-02-27,2019
522530,2019-02-27 00:00:00-05:00,google.meet:num_1day_active_users,56,2019-02-27,2019
522531,2019-02-27 00:00:00-05:00,google.meet:num_30day_active_users,598,2019-02-27,2019
522532,2019-02-27 00:00:00-05:00,google.meet:num_7day_active_users,255,2019-02-27,2019
522533,2019-02-27 00:00:00-05:00,google.meet:num_calls,80,2019-02-27,2019
522534,2019-02-27 00:00:00-05:00,google.meet:num_calls_android,1,2019-02-27,2019
522535,2019-02-27 00:00:00-05:00,google.meet:num_calls_by_external_users,4,2019-02-27,2019
522536,2019-02-27 00:00:00-05:00,google.meet:num_calls_by_internal_users,67,2019-02-27,2019
522537,2019-02-27 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,9,2019-02-27,2019
522538,2019-02-27 00:00:00-05:00,google.meet:num_calls_by_pstn_out_users,0,2019-02-27,2019
522539,2019-02-27 00:00:00-05:00,google.meet:num_calls_chromebase,0,2019-02-27,2019
522540,2019-02-27 00:00:00-05:00,google.meet:num_calls_chromebox,0,2019-02-27,2019
522541,2019-02-27 00:00:00-05:00,google.meet:num_calls_ios,5,2019-02-27,2019
522542,2019-02-27 00:00:00-05:00,google.meet:num_calls_jamboard,0,2019-02-27,2019
522543,2019-02-27 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2019-02-27,2019
522544,2019-02-27 00:00:00-05:00,google.meet:num_calls_web,61,2019-02-27,2019
522545,2019-02-27 00:00:00-05:00,google.meet:num_meetings,18,2019-02-27,2019
522546,2019-02-27 00:00:00-05:00,google.meet:num_meetings_android,1,2019-02-27,2019
522547,2019-02-27 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2019-02-27,2019
522548,2019-02-27 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2019-02-27,2019
522549,2019-02-27 00:00:00-05:00,google.meet:num_meetings_ios,4,2019-02-27,2019
522550,2019-02-27 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2019-02-27,2019
522551,2019-02-27 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2019-02-27,2019
522552,2019-02-27 00:00:00-05:00,google.meet:num_meetings_web,18,2019-02-27,2019
522553,2019-02-27 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2019-02-27,2019
522554,2019-02-27 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2019-02-27,2019
522555,2019-02-27 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2019-02-27,2019
522556,2019-02-27 00:00:00-05:00,google.meet:num_meetings_with_2_calls,6,2019-02-27,2019
522557,2019-02-27 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,11,2019-02-27,2019
522558,2019-02-27 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,1,2019-02-27,2019
522559,2019-02-27 00:00:00-05:00,google.meet:num_meetings_with_external_users,3,2019-02-27,2019
522560,2019-02-27 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,5,2019-02-27,2019
522561,2019-02-27 00:00:00-05:00,google.meet:num_meetings_with_pstn_out_users,0,2019-02-27,2019
522562,2019-02-27 00:00:00-05:00,google.meet:total_call_minutes,2554,2019-02-27,2019
522563,2019-02-27 00:00:00-05:00,google.meet:total_call_minutes_android,41,2019-02-27,2019
522564,2019-02-27 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,168,2019-02-27,2019
522565,2019-02-27 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,2164,2019-02-27,2019
522566,2019-02-27 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,220,2019-02-27,2019
522567,2019-02-27 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_out_users,0,2019-02-27,2019
522568,2019-02-27 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2019-02-27,2019
522569,2019-02-27 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2019-02-27,2019
522570,2019-02-27 00:00:00-05:00,google.meet:total_call_minutes_ios,145,2019-02-27,2019
522571,2019-02-27 00:00:00-05:00,google.meet:total_call_minutes_jamboard,0,2019-02-27,2019
522572,2019-02-27 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2019-02-27,2019
522573,2019-02-27 00:00:00-05:00,google.meet:total_call_minutes_web,1978,2019-02-27,2019
522574,2019-02-27 00:00:00-05:00,google.meet:total_meeting_minutes,704,2019-02-27,2019
522998,2019-02-28 00:00:00-05:00,google.meet:average_meeting_minutes,36,2019-02-28,2019
522999,2019-02-28 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,16,2019-02-28,2019
523000,2019-02-28 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2019-02-28,2019
523001,2019-02-28 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2019-02-28,2019
523002,2019-02-28 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,38,2019-02-28,2019
523003,2019-02-28 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,35,2019-02-28,2019
523004,2019-02-28 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,0,2019-02-28,2019
523005,2019-02-28 00:00:00-05:00,google.meet:lonely_meetings,7,2019-02-28,2019
523006,2019-02-28 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2019-02-28,2019
523007,2019-02-28 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2019-02-28,2019
523008,2019-02-28 00:00:00-05:00,google.meet:num_1day_active_users,52,2019-02-28,2019
523009,2019-02-28 00:00:00-05:00,google.meet:num_30day_active_users,603,2019-02-28,2019
523010,2019-02-28 00:00:00-05:00,google.meet:num_7day_active_users,244,2019-02-28,2019
523011,2019-02-28 00:00:00-05:00,google.meet:num_calls,106,2019-02-28,2019
523012,2019-02-28 00:00:00-05:00,google.meet:num_calls_android,2,2019-02-28,2019
523013,2019-02-28 00:00:00-05:00,google.meet:num_calls_by_external_users,3,2019-02-28,2019
523014,2019-02-28 00:00:00-05:00,google.meet:num_calls_by_internal_users,85,2019-02-28,2019
523015,2019-02-28 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,18,2019-02-28,2019
523016,2019-02-28 00:00:00-05:00,google.meet:num_calls_by_pstn_out_users,0,2019-02-28,2019
523017,2019-02-28 00:00:00-05:00,google.meet:num_calls_chromebase,0,2019-02-28,2019
523018,2019-02-28 00:00:00-05:00,google.meet:num_calls_chromebox,0,2019-02-28,2019
523019,2019-02-28 00:00:00-05:00,google.meet:num_calls_ios,6,2019-02-28,2019
523020,2019-02-28 00:00:00-05:00,google.meet:num_calls_jamboard,1,2019-02-28,2019
523021,2019-02-28 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2019-02-28,2019
523022,2019-02-28 00:00:00-05:00,google.meet:num_calls_web,76,2019-02-28,2019
523023,2019-02-28 00:00:00-05:00,google.meet:num_meetings,22,2019-02-28,2019
523024,2019-02-28 00:00:00-05:00,google.meet:num_meetings_android,2,2019-02-28,2019
523025,2019-02-28 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2019-02-28,2019
523026,2019-02-28 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2019-02-28,2019
523027,2019-02-28 00:00:00-05:00,google.meet:num_meetings_ios,4,2019-02-28,2019
523028,2019-02-28 00:00:00-05:00,google.meet:num_meetings_jamboard,1,2019-02-28,2019
523029,2019-02-28 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2019-02-28,2019
523030,2019-02-28 00:00:00-05:00,google.meet:num_meetings_web,22,2019-02-28,2019
523031,2019-02-28 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,1,2019-02-28,2019
523032,2019-02-28 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2019-02-28,2019
523033,2019-02-28 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2019-02-28,2019
523034,2019-02-28 00:00:00-05:00,google.meet:num_meetings_with_2_calls,10,2019-02-28,2019
523035,2019-02-28 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,11,2019-02-28,2019
523036,2019-02-28 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,0,2019-02-28,2019
523037,2019-02-28 00:00:00-05:00,google.meet:num_meetings_with_external_users,1,2019-02-28,2019
523038,2019-02-28 00:00:00-05:00,google.meet:num_meetings_with_pstn_in_users,9,2019-02-28,2019
523039,2019-02-28 00:00:00-05:00,google.meet:num_meetings_with_pstn_out_users,0,2019-02-28,2019
523040,2019-02-28 00:00:00-05:00,google.meet:total_call_minutes,3371,2019-02-28,2019
523041,2019-02-28 00:00:00-05:00,google.meet:total_call_minutes_android,123,2019-02-28,2019
523042,2019-02-28 00:00:00-05:00,google.meet:total_call_minutes_by_external_users,70,2019-02-28,2019
523043,2019-02-28 00:00:00-05:00,google.meet:total_call_minutes_by_internal_users,2854,2019-02-28,2019
523044,2019-02-28 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_in_users,446,2019-02-28,2019
523045,2019-02-28 00:00:00-05:00,google.meet:total_call_minutes_by_pstn_out_users,0,2019-02-28,2019
523046,2019-02-28 00:00:00-05:00,google.meet:total_call_minutes_chromebase,0,2019-02-28,2019
523047,2019-02-28 00:00:00-05:00,google.meet:total_call_minutes_chromebox,0,2019-02-28,2019
523048,2019-02-28 00:00:00-05:00,google.meet:total_call_minutes_ios,158,2019-02-28,2019
523049,2019-02-28 00:00:00-05:00,google.meet:total_call_minutes_jamboard,5,2019-02-28,2019
523050,2019-02-28 00:00:00-05:00,google.meet:total_call_minutes_unknown_client,0,2019-02-28,2019
523051,2019-02-28 00:00:00-05:00,google.meet:total_call_minutes_web,2566,2019-02-28,2019
523052,2019-02-28 00:00:00-05:00,google.meet:total_meeting_minutes,792,2019-02-28,2019
523530,2019-03-01 00:00:00-05:00,google.meet:average_meeting_minutes,44,2019-03-01,2019
523531,2019-03-01 00:00:00-05:00,google.meet:average_meeting_minutes_with_11_to_15_calls,0,2019-03-01,2019
523532,2019-03-01 00:00:00-05:00,google.meet:average_meeting_minutes_with_16_to_25_calls,0,2019-03-01,2019
523533,2019-03-01 00:00:00-05:00,google.meet:average_meeting_minutes_with_26_to_50_calls,0,2019-03-01,2019
523534,2019-03-01 00:00:00-05:00,google.meet:average_meeting_minutes_with_2_calls,39,2019-03-01,2019
523535,2019-03-01 00:00:00-05:00,google.meet:average_meeting_minutes_with_3_to_5_calls,41,2019-03-01,2019
523536,2019-03-01 00:00:00-05:00,google.meet:average_meeting_minutes_with_6_to_10_calls,54,2019-03-01,2019
523537,2019-03-01 00:00:00-05:00,google.meet:lonely_meetings,7,2019-03-01,2019
523538,2019-03-01 00:00:00-05:00,google.meet:max_concurrent_usage_chromebase,0,2019-03-01,2019
523539,2019-03-01 00:00:00-05:00,google.meet:max_concurrent_usage_chromebox,0,2019-03-01,2019
523540,2019-03-01 00:00:00-05:00,google.meet:num_1day_active_users,55,2019-03-01,2019
523541,2019-03-01 00:00:00-05:00,google.meet:num_30day_active_users,604,2019-03-01,2019
523542,2019-03-01 00:00:00-05:00,google.meet:num_7day_active_users,251,2019-03-01,2019
523543,2019-03-01 00:00:00-05:00,google.meet:num_calls,111,2019-03-01,2019
523544,2019-03-01 00:00:00-05:00,google.meet:num_calls_android,4,2019-03-01,2019
523545,2019-03-01 00:00:00-05:00,google.meet:num_calls_by_external_users,23,2019-03-01,2019
523546,2019-03-01 00:00:00-05:00,google.meet:num_calls_by_internal_users,69,2019-03-01,2019
523547,2019-03-01 00:00:00-05:00,google.meet:num_calls_by_pstn_in_users,19,2019-03-01,2019
523548,2019-03-01 00:00:00-05:00,google.meet:num_calls_by_pstn_out_users,0,2019-03-01,2019
523549,2019-03-01 00:00:00-05:00,google.meet:num_calls_chromebase,0,2019-03-01,2019
523550,2019-03-01 00:00:00-05:00,google.meet:num_calls_chromebox,0,2019-03-01,2019
523551,2019-03-01 00:00:00-05:00,google.meet:num_calls_ios,5,2019-03-01,2019
523552,2019-03-01 00:00:00-05:00,google.meet:num_calls_jamboard,0,2019-03-01,2019
523553,2019-03-01 00:00:00-05:00,google.meet:num_calls_unknown_client,0,2019-03-01,2019
523554,2019-03-01 00:00:00-05:00,google.meet:num_calls_web,60,2019-03-01,2019
523555,2019-03-01 00:00:00-05:00,google.meet:num_meetings,20,2019-03-01,2019
523556,2019-03-01 00:00:00-05:00,google.meet:num_meetings_android,3,2019-03-01,2019
523557,2019-03-01 00:00:00-05:00,google.meet:num_meetings_chromebase,0,2019-03-01,2019
523558,2019-03-01 00:00:00-05:00,google.meet:num_meetings_chromebox,0,2019-03-01,2019
523559,2019-03-01 00:00:00-05:00,google.meet:num_meetings_ios,5,2019-03-01,2019
523560,2019-03-01 00:00:00-05:00,google.meet:num_meetings_jamboard,0,2019-03-01,2019
523561,2019-03-01 00:00:00-05:00,google.meet:num_meetings_unknown_client,0,2019-03-01,2019
523562,2019-03-01 00:00:00-05:00,google.meet:num_meetings_web,20,2019-03-01,2019
523563,2019-03-01 00:00:00-05:00,google.meet:num_meetings_with_11_to_15_calls,0,2019-03-01,2019
523564,2019-03-01 00:00:00-05:00,google.meet:num_meetings_with_16_to_25_calls,0,2019-03-01,2019
523565,2019-03-01 00:00:00-05:00,google.meet:num_meetings_with_26_to_50_calls,0,2019-03-01,2019
523566,2019-03-01 00:00:00-05:00,google.meet:num_meetings_with_2_calls,5,2019-03-01,2019
523567,2019-03-01 00:00:00-05:00,google.meet:num_meetings_with_3_to_5_calls,9,2019-03-01,2019
523568,2019-03-01 00:00:00-05:00,google.meet:num_meetings_with_6_to_10_calls,6,2019-03-01,2019
