,time,metric_name,metric_value
16409,2015-08-20T00:00:00.000-0400,google.docs:num_docs_not_edited_for_3months,2269600
16410,2015-08-20T00:00:00.000-0400,google.docs:num_docs_not_edited_for_6months,1916263
16411,2015-08-20T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_12months,1087563
16412,2015-08-20T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_3months,2122075
16413,2015-08-20T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_6months,1625136
16414,2015-08-20T00:00:00.000-0400,google.docs:num_docs_shared_outside_domain,407
16415,2015-08-20T00:00:00.000-0400,google.docs:num_docs_viewed,13118
16416,2015-08-20T00:00:00.000-0400,google.docs:num_docs_with_visibility_anyone_with_link,103775
16417,2015-08-20T00:00:00.000-0400,google.docs:num_docs_with_visibility_people_at_domain,3030
16418,2015-08-20T00:00:00.000-0400,google.docs:num_docs_with_visibility_people_at_domain_with_link,33778
16419,2015-08-20T00:00:00.000-0400,google.docs:num_docs_with_visibility_private,2582551
16420,2015-08-20T00:00:00.000-0400,google.docs:num_docs_with_visibility_public,7450
16421,2015-08-20T00:00:00.000-0400,google.docs:num_drawings,2324
16422,2015-08-20T00:00:00.000-0400,google.docs:num_drawings_edited,7
16423,2015-08-20T00:00:00.000-0400,google.docs:num_drawings_viewed,9
16424,2015-08-20T00:00:00.000-0400,google.docs:num_forms,14246
16425,2015-08-20T00:00:00.000-0400,google.docs:num_forms_edited,43
16426,2015-08-20T00:00:00.000-0400,google.docs:num_forms_viewed,44
16427,2015-08-20T00:00:00.000-0400,google.docs:num_presentations,24864
16428,2015-08-20T00:00:00.000-0400,google.docs:num_presentations_edited,65
16429,2015-08-20T00:00:00.000-0400,google.docs:num_presentations_viewed,106
16430,2015-08-20T00:00:00.000-0400,google.docs:num_shared_docs,908049
16431,2015-08-20T00:00:00.000-0400,google.docs:num_spreadsheets,202887
16432,2015-08-20T00:00:00.000-0400,google.docs:num_spreadsheets_edited,778
16433,2015-08-20T00:00:00.000-0400,google.docs:num_spreadsheets_viewed,1026
16434,2015-08-20T00:00:00.000-0400,google.docs:num_text_documents,351187
16435,2015-08-20T00:00:00.000-0400,google.docs:num_text_documents_edited,982
16436,2015-08-20T00:00:00.000-0400,google.docs:num_text_documents_viewed,1526
16437,2015-08-20T00:00:00.000-0400,google.docs:num_uploaded_files,2134859
16438,2015-08-20T00:00:00.000-0400,google.docs:num_uploaded_files_edited,7474
16439,2015-08-20T00:00:00.000-0400,google.docs:num_uploaded_files_viewed,10407
16440,2015-08-20T00:00:00.000-0400,google.gmail:num_1day_active_users,22001
16441,2015-08-20T00:00:00.000-0400,google.gmail:num_1day_imap_users,11621
16442,2015-08-20T00:00:00.000-0400,google.gmail:num_1day_pop_users,159
16443,2015-08-20T00:00:00.000-0400,google.gmail:num_1day_webmail_users,11754
16444,2015-08-20T00:00:00.000-0400,google.gmail:num_30day_active_users,27193
16445,2015-08-20T00:00:00.000-0400,google.gmail:num_30day_imap_users,13682
16446,2015-08-20T00:00:00.000-0400,google.gmail:num_30day_pop_users,195
16447,2015-08-20T00:00:00.000-0400,google.gmail:num_30day_webmail_users,23205
16448,2015-08-20T00:00:00.000-0400,google.gmail:num_7day_active_users,25638
16449,2015-08-20T00:00:00.000-0400,google.gmail:num_7day_imap_users,12819
16450,2015-08-20T00:00:00.000-0400,google.gmail:num_7day_pop_users,173
16451,2015-08-20T00:00:00.000-0400,google.gmail:num_7day_webmail_users,19785
16452,2015-08-20T00:00:00.000-0400,google.gmail:num_emails_exchanged,440981
16453,2015-08-20T00:00:00.000-0400,google.gmail:num_emails_received,399135
16454,2015-08-20T00:00:00.000-0400,google.gmail:num_emails_sent,41846
16455,2015-08-20T00:00:00.000-0400,google.gmail:num_inbound_delivered_emails,256866
16456,2015-08-20T00:00:00.000-0400,google.gmail:num_inbound_encrypted_emails,135210
16457,2015-08-20T00:00:00.000-0400,google.gmail:num_inbound_non_spam_emails,247549
16458,2015-08-20T00:00:00.000-0400,google.gmail:num_inbound_rejected_emails,40722
16459,2015-08-20T00:00:00.000-0400,google.gmail:num_inbound_rerouted_emails,29
16460,2015-08-20T00:00:00.000-0400,google.gmail:num_inbound_spam_emails,49955
16461,2015-08-20T00:00:00.000-0400,google.gmail:num_inbound_unencrypted_emails,162294
16462,2015-08-20T00:00:00.000-0400,google.gmail:num_outbound_delivered_emails,11134
16463,2015-08-20T00:00:00.000-0400,google.gmail:num_outbound_encrypted_emails,19257
16464,2015-08-20T00:00:00.000-0400,google.gmail:num_outbound_rejected_emails,348
16465,2015-08-20T00:00:00.000-0400,google.gmail:num_outbound_rerouted_emails,20
16466,2015-08-20T00:00:00.000-0400,google.gmail:num_outbound_unencrypted_emails,1682
16467,2015-08-20T00:00:00.000-0400,google.gplus:num_1day_active_users,1222
16468,2015-08-20T00:00:00.000-0400,google.gplus:num_30day_active_users,5130
16469,2015-08-20T00:00:00.000-0400,google.gplus:num_7day_active_users,3092
16470,2015-08-20T00:00:00.000-0400,google.gplus:num_video_calls,111
16471,2015-08-20T00:00:00.000-0400,google.gplus:num_video_conferences,69
16472,2015-08-20T00:00:00.000-0400,google.gplus:total_video_call_minutes,1520
16473,2015-08-20T00:00:00.000-0400,google.sites:num_sites,9332
16474,2015-08-20T00:00:00.000-0400,google.sites:num_sites_created,2
16475,2015-08-21T00:00:00.000-0400,google.accounts:drive_used_quota_in_mb,18293701
16476,2015-08-21T00:00:00.000-0400,google.accounts:gmail_used_quota_in_mb,48762499
16477,2015-08-21T00:00:00.000-0400,google.accounts:gplus_photos_used_quota_in_mb,747292
16478,2015-08-21T00:00:00.000-0400,google.accounts:num_1day_logins,12574
16479,2015-08-21T00:00:00.000-0400,google.accounts:num_30day_logins,26353
16480,2015-08-21T00:00:00.000-0400,google.accounts:num_7day_logins,22720
16481,2015-08-21T00:00:00.000-0400,google.accounts:num_authorized_apps,2573
16482,2015-08-21T00:00:00.000-0400,google.accounts:num_delegated_admins,29
16483,2015-08-21T00:00:00.000-0400,google.accounts:num_disabled_accounts,39448
16484,2015-08-21T00:00:00.000-0400,google.accounts:num_locked_users,5
16485,2015-08-21T00:00:00.000-0400,google.accounts:num_security_keys,0
16486,2015-08-21T00:00:00.000-0400,google.accounts:num_super_admins,13
16487,2015-08-21T00:00:00.000-0400,google.accounts:num_suspended_users,39443
16488,2015-08-21T00:00:00.000-0400,google.accounts:num_users,73058
16489,2015-08-21T00:00:00.000-0400,google.accounts:num_users_2sv_enforced,0
16490,2015-08-21T00:00:00.000-0400,google.accounts:num_users_2sv_enrolled,0
16491,2015-08-21T00:00:00.000-0400,google.accounts:num_users_2sv_enrolled_and_enforced,0
16492,2015-08-21T00:00:00.000-0400,google.accounts:num_users_2sv_not_enforced,73058
16493,2015-08-21T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled,73058
16494,2015-08-21T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,73058
16495,2015-08-21T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled_but_enforced,0
16496,2015-08-21T00:00:00.000-0400,google.accounts:num_users_less_secure_apps_access_allowed,0
16497,2015-08-21T00:00:00.000-0400,google.accounts:num_users_less_secure_apps_access_denied,73058
16498,2015-08-21T00:00:00.000-0400,google.accounts:num_users_overridden_names,1164
16499,2015-08-21T00:00:00.000-0400,google.accounts:num_users_used_quota_lt_50percent,3580
16500,2015-08-21T00:00:00.000-0400,google.accounts:total_quota_in_mb,111997150
16501,2015-08-21T00:00:00.000-0400,google.accounts:used_quota_in_mb,67814195
16502,2015-08-21T00:00:00.000-0400,google.calendar:num_1day_active_users,1769
16503,2015-08-21T00:00:00.000-0400,google.calendar:num_30day_active_users,6214
16504,2015-08-21T00:00:00.000-0400,google.calendar:num_7day_active_users,4478
16505,2015-08-21T00:00:00.000-0400,google.device_management:num_1day_google_sync_managed_devices,0
16506,2015-08-21T00:00:00.000-0400,google.device_management:num_1day_google_sync_managed_users,0
16507,2015-08-21T00:00:00.000-0400,google.device_management:num_1day_total_managed_devices,0
16508,2015-08-21T00:00:00.000-0400,google.device_management:num_1day_total_managed_users,0
16509,2015-08-21T00:00:00.000-0400,google.device_management:num_30day_google_sync_managed_devices,0
16510,2015-08-21T00:00:00.000-0400,google.device_management:num_30day_google_sync_managed_users,0
16511,2015-08-21T00:00:00.000-0400,google.device_management:num_30day_total_managed_devices,0
16512,2015-08-21T00:00:00.000-0400,google.device_management:num_30day_total_managed_users,0
16513,2015-08-21T00:00:00.000-0400,google.device_management:num_7day_google_sync_managed_devices,0
16514,2015-08-21T00:00:00.000-0400,google.device_management:num_7day_google_sync_managed_users,0
16515,2015-08-21T00:00:00.000-0400,google.device_management:num_7day_total_managed_devices,0
16516,2015-08-21T00:00:00.000-0400,google.device_management:num_7day_total_managed_users,0
16517,2015-08-21T00:00:00.000-0400,google.docs:num_1day_active_users,1772
16518,2015-08-21T00:00:00.000-0400,google.docs:num_30day_active_users,8929
16519,2015-08-21T00:00:00.000-0400,google.docs:num_7day_active_users,6088
16520,2015-08-21T00:00:00.000-0400,google.docs:num_docs,2735339
16521,2015-08-21T00:00:00.000-0400,google.docs:num_docs_edited,5794
16522,2015-08-21T00:00:00.000-0400,google.docs:num_docs_externally_visible,111650
16523,2015-08-21T00:00:00.000-0400,google.docs:num_docs_internally_visible,2624096
16524,2015-08-21T00:00:00.000-0400,google.docs:num_docs_not_edited_for_12months,1459355
16525,2015-08-21T00:00:00.000-0400,google.docs:num_docs_not_edited_for_3months,2270205
16526,2015-08-21T00:00:00.000-0400,google.docs:num_docs_not_edited_for_6months,1917617
16527,2015-08-21T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_12months,1103090
16528,2015-08-21T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_3months,2122706
16529,2015-08-21T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_6months,1627289
16530,2015-08-21T00:00:00.000-0400,google.docs:num_docs_shared_outside_domain,407
16531,2015-08-21T00:00:00.000-0400,google.docs:num_docs_viewed,7033
16532,2015-08-21T00:00:00.000-0400,google.docs:num_docs_with_visibility_anyone_with_link,103792
16533,2015-08-21T00:00:00.000-0400,google.docs:num_docs_with_visibility_people_at_domain,3030
16534,2015-08-21T00:00:00.000-0400,google.docs:num_docs_with_visibility_people_at_domain_with_link,34534
16535,2015-08-21T00:00:00.000-0400,google.docs:num_docs_with_visibility_private,2586532
16536,2015-08-21T00:00:00.000-0400,google.docs:num_docs_with_visibility_public,7451
16537,2015-08-21T00:00:00.000-0400,google.docs:num_drawings,2325
16538,2015-08-21T00:00:00.000-0400,google.docs:num_drawings_edited,2
16539,2015-08-21T00:00:00.000-0400,google.docs:num_drawings_viewed,3
16540,2015-08-21T00:00:00.000-0400,google.docs:num_forms,14253
16541,2015-08-21T00:00:00.000-0400,google.docs:num_forms_edited,40
16542,2015-08-21T00:00:00.000-0400,google.docs:num_forms_viewed,40
16543,2015-08-21T00:00:00.000-0400,google.docs:num_presentations,24883
16544,2015-08-21T00:00:00.000-0400,google.docs:num_presentations_edited,39
16545,2015-08-21T00:00:00.000-0400,google.docs:num_presentations_viewed,67
16546,2015-08-21T00:00:00.000-0400,google.docs:num_shared_docs,908801
16547,2015-08-21T00:00:00.000-0400,google.docs:num_spreadsheets,202964
16548,2015-08-21T00:00:00.000-0400,google.docs:num_spreadsheets_edited,569
16549,2015-08-21T00:00:00.000-0400,google.docs:num_spreadsheets_viewed,781
16550,2015-08-21T00:00:00.000-0400,google.docs:num_text_documents,351528
16551,2015-08-21T00:00:00.000-0400,google.docs:num_text_documents_edited,685
16552,2015-08-21T00:00:00.000-0400,google.docs:num_text_documents_viewed,1098
16553,2015-08-21T00:00:00.000-0400,google.docs:num_uploaded_files,2139169
16554,2015-08-21T00:00:00.000-0400,google.docs:num_uploaded_files_edited,4459
16555,2015-08-21T00:00:00.000-0400,google.docs:num_uploaded_files_viewed,5044
16556,2015-08-21T00:00:00.000-0400,google.gmail:num_1day_active_users,20470
16557,2015-08-21T00:00:00.000-0400,google.gmail:num_1day_imap_users,11477
16558,2015-08-21T00:00:00.000-0400,google.gmail:num_1day_pop_users,144
16559,2015-08-21T00:00:00.000-0400,google.gmail:num_1day_webmail_users,9975
16560,2015-08-21T00:00:00.000-0400,google.gmail:num_30day_active_users,27203
16561,2015-08-21T00:00:00.000-0400,google.gmail:num_30day_imap_users,13696
16562,2015-08-21T00:00:00.000-0400,google.gmail:num_30day_pop_users,193
16563,2015-08-21T00:00:00.000-0400,google.gmail:num_30day_webmail_users,23230
16564,2015-08-21T00:00:00.000-0400,google.gmail:num_7day_active_users,25625
16565,2015-08-21T00:00:00.000-0400,google.gmail:num_7day_imap_users,12848
16566,2015-08-21T00:00:00.000-0400,google.gmail:num_7day_pop_users,172
16567,2015-08-21T00:00:00.000-0400,google.gmail:num_7day_webmail_users,19819
16568,2015-08-21T00:00:00.000-0400,google.gmail:num_emails_exchanged,335969
16569,2015-08-21T00:00:00.000-0400,google.gmail:num_emails_received,304307
16570,2015-08-21T00:00:00.000-0400,google.gmail:num_emails_sent,31662
16571,2015-08-21T00:00:00.000-0400,google.gmail:num_inbound_delivered_emails,204794
16572,2015-08-21T00:00:00.000-0400,google.gmail:num_inbound_encrypted_emails,97156
16573,2015-08-21T00:00:00.000-0400,google.gmail:num_inbound_non_spam_emails,182641
16574,2015-08-21T00:00:00.000-0400,google.gmail:num_inbound_rejected_emails,21658
16575,2015-08-21T00:00:00.000-0400,google.gmail:num_inbound_rerouted_emails,84
16576,2015-08-21T00:00:00.000-0400,google.gmail:num_inbound_spam_emails,43925
16577,2015-08-21T00:00:00.000-0400,google.gmail:num_inbound_unencrypted_emails,129410
16578,2015-08-21T00:00:00.000-0400,google.gmail:num_outbound_delivered_emails,8321
16579,2015-08-21T00:00:00.000-0400,google.gmail:num_outbound_encrypted_emails,14075
16580,2015-08-21T00:00:00.000-0400,google.gmail:num_outbound_rejected_emails,360
16581,2015-08-21T00:00:00.000-0400,google.gmail:num_outbound_rerouted_emails,13
16582,2015-08-21T00:00:00.000-0400,google.gmail:num_outbound_unencrypted_emails,1447
16583,2015-08-21T00:00:00.000-0400,google.gplus:num_1day_active_users,1220
16584,2015-08-21T00:00:00.000-0400,google.gplus:num_30day_active_users,5163
16585,2015-08-21T00:00:00.000-0400,google.gplus:num_7day_active_users,3140
16586,2015-08-21T00:00:00.000-0400,google.gplus:num_video_calls,86
16587,2015-08-21T00:00:00.000-0400,google.gplus:num_video_conferences,56
16588,2015-08-21T00:00:00.000-0400,google.gplus:total_video_call_minutes,1503
16589,2015-08-21T00:00:00.000-0400,google.sites:num_sites,9334
16590,2015-08-21T00:00:00.000-0400,google.sites:num_sites_created,3
16591,2015-08-22T00:00:00.000-0400,google.accounts:drive_used_quota_in_mb,18301987
16592,2015-08-22T00:00:00.000-0400,google.accounts:gmail_used_quota_in_mb,48767167
16593,2015-08-22T00:00:00.000-0400,google.accounts:gplus_photos_used_quota_in_mb,747921
16594,2015-08-22T00:00:00.000-0400,google.accounts:num_1day_logins,10060
16595,2015-08-22T00:00:00.000-0400,google.accounts:num_30day_logins,26306
16596,2015-08-22T00:00:00.000-0400,google.accounts:num_7day_logins,22614
16597,2015-08-22T00:00:00.000-0400,google.accounts:num_authorized_apps,2601
16598,2015-08-22T00:00:00.000-0400,google.accounts:num_delegated_admins,29
16599,2015-08-22T00:00:00.000-0400,google.accounts:num_disabled_accounts,39448
16600,2015-08-22T00:00:00.000-0400,google.accounts:num_locked_users,4
16601,2015-08-22T00:00:00.000-0400,google.accounts:num_security_keys,0
16602,2015-08-22T00:00:00.000-0400,google.accounts:num_super_admins,13
16603,2015-08-22T00:00:00.000-0400,google.accounts:num_suspended_users,39444
16604,2015-08-22T00:00:00.000-0400,google.accounts:num_users,73064
16605,2015-08-22T00:00:00.000-0400,google.accounts:num_users_2sv_enforced,0
16606,2015-08-22T00:00:00.000-0400,google.accounts:num_users_2sv_enrolled,0
16607,2015-08-22T00:00:00.000-0400,google.accounts:num_users_2sv_enrolled_and_enforced,0
16608,2015-08-22T00:00:00.000-0400,google.accounts:num_users_2sv_not_enforced,73064
16609,2015-08-22T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled,73064
16610,2015-08-22T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,73064
16611,2015-08-22T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled_but_enforced,0
16612,2015-08-22T00:00:00.000-0400,google.accounts:num_users_less_secure_apps_access_allowed,0
16613,2015-08-22T00:00:00.000-0400,google.accounts:num_users_less_secure_apps_access_denied,73064
16614,2015-08-22T00:00:00.000-0400,google.accounts:num_users_overridden_names,1163
16615,2015-08-22T00:00:00.000-0400,google.accounts:num_users_used_quota_lt_50percent,3580
16616,2015-08-22T00:00:00.000-0400,google.accounts:total_quota_in_mb,111997145
16617,2015-08-22T00:00:00.000-0400,google.accounts:used_quota_in_mb,67827806
16618,2015-08-22T00:00:00.000-0400,google.calendar:num_1day_active_users,704
16619,2015-08-22T00:00:00.000-0400,google.calendar:num_30day_active_users,6248
16620,2015-08-22T00:00:00.000-0400,google.calendar:num_7day_active_users,4503
16621,2015-08-22T00:00:00.000-0400,google.device_management:num_1day_google_sync_managed_devices,0
16622,2015-08-22T00:00:00.000-0400,google.device_management:num_1day_google_sync_managed_users,0
16623,2015-08-22T00:00:00.000-0400,google.device_management:num_1day_total_managed_devices,0
16624,2015-08-22T00:00:00.000-0400,google.device_management:num_1day_total_managed_users,0
16625,2015-08-22T00:00:00.000-0400,google.device_management:num_30day_google_sync_managed_devices,0
16626,2015-08-22T00:00:00.000-0400,google.device_management:num_30day_google_sync_managed_users,0
16627,2015-08-22T00:00:00.000-0400,google.device_management:num_30day_total_managed_devices,0
16628,2015-08-22T00:00:00.000-0400,google.device_management:num_30day_total_managed_users,0
16629,2015-08-22T00:00:00.000-0400,google.device_management:num_7day_google_sync_managed_devices,0
16630,2015-08-22T00:00:00.000-0400,google.device_management:num_7day_google_sync_managed_users,0
16631,2015-08-22T00:00:00.000-0400,google.device_management:num_7day_total_managed_devices,0
16632,2015-08-22T00:00:00.000-0400,google.device_management:num_7day_total_managed_users,0
16633,2015-08-22T00:00:00.000-0400,google.docs:num_1day_active_users,880
16634,2015-08-22T00:00:00.000-0400,google.docs:num_30day_active_users,8911
16635,2015-08-22T00:00:00.000-0400,google.docs:num_7day_active_users,6140
16636,2015-08-22T00:00:00.000-0400,google.docs:num_docs,2737461
16637,2015-08-22T00:00:00.000-0400,google.docs:num_docs_edited,2376
16638,2015-08-22T00:00:00.000-0400,google.docs:num_docs_externally_visible,111842
16639,2015-08-22T00:00:00.000-0400,google.docs:num_docs_internally_visible,2626026
16640,2015-08-22T00:00:00.000-0400,google.docs:num_docs_not_edited_for_12months,1462746
16641,2015-08-22T00:00:00.000-0400,google.docs:num_docs_not_edited_for_3months,2270843
16642,2015-08-22T00:00:00.000-0400,google.docs:num_docs_not_edited_for_6months,1919274
16643,2015-08-22T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_12months,1106376
16644,2015-08-22T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_3months,2124707
16645,2015-08-22T00:00:00.000-0400,google.docs:num_docs_not_viewed_for_6months,1629207
16646,2015-08-22T00:00:00.000-0400,google.docs:num_docs_shared_outside_domain,407
16647,2015-08-22T00:00:00.000-0400,google.docs:num_docs_viewed,3365
16648,2015-08-22T00:00:00.000-0400,google.docs:num_docs_with_visibility_anyone_with_link,103984
16649,2015-08-22T00:00:00.000-0400,google.docs:num_docs_with_visibility_people_at_domain,3030
16650,2015-08-22T00:00:00.000-0400,google.docs:num_docs_with_visibility_people_at_domain_with_link,34591
16651,2015-08-22T00:00:00.000-0400,google.docs:num_docs_with_visibility_private,2588405
16652,2015-08-22T00:00:00.000-0400,google.docs:num_docs_with_visibility_public,7451
16653,2015-08-22T00:00:00.000-0400,google.docs:num_drawings,2323
16654,2015-08-22T00:00:00.000-0400,google.docs:num_drawings_edited,1
16655,2015-08-22T00:00:00.000-0400,google.docs:num_drawings_viewed,1
16656,2015-08-22T00:00:00.000-0400,google.docs:num_forms,14256
16657,2015-08-22T00:00:00.000-0400,google.docs:num_forms_edited,8
16658,2015-08-22T00:00:00.000-0400,google.docs:num_forms_viewed,9
16659,2015-08-22T00:00:00.000-0400,google.docs:num_presentations,24898
16660,2015-08-22T00:00:00.000-0400,google.docs:num_presentations_edited,26
16661,2015-08-22T00:00:00.000-0400,google.docs:num_presentations_viewed,56
16662,2015-08-22T00:00:00.000-0400,google.docs:num_shared_docs,909417
16663,2015-08-22T00:00:00.000-0400,google.docs:num_spreadsheets,202996
16664,2015-08-22T00:00:00.000-0400,google.docs:num_spreadsheets_edited,200
16665,2015-08-22T00:00:00.000-0400,google.docs:num_spreadsheets_viewed,270
16666,2015-08-22T00:00:00.000-0400,google.docs:num_text_documents,351667
16667,2015-08-22T00:00:00.000-0400,google.docs:num_text_documents_edited,300
16668,2015-08-22T00:00:00.000-0400,google.docs:num_text_documents_viewed,501
16669,2015-08-22T00:00:00.000-0400,google.docs:num_uploaded_files,2141104
16670,2015-08-22T00:00:00.000-0400,google.docs:num_uploaded_files_edited,1841
16671,2015-08-22T00:00:00.000-0400,google.docs:num_uploaded_files_viewed,2528
16672,2015-08-22T00:00:00.000-0400,google.gmail:num_1day_active_users,17697
16673,2015-08-22T00:00:00.000-0400,google.gmail:num_1day_imap_users,11248
16674,2015-08-22T00:00:00.000-0400,google.gmail:num_1day_pop_users,138
16675,2015-08-22T00:00:00.000-0400,google.gmail:num_1day_webmail_users,6722
16676,2015-08-22T00:00:00.000-0400,google.gmail:num_30day_active_users,27172
16677,2015-08-22T00:00:00.000-0400,google.gmail:num_30day_imap_users,13703
16678,2015-08-22T00:00:00.000-0400,google.gmail:num_30day_pop_users,193
16679,2015-08-22T00:00:00.000-0400,google.gmail:num_30day_webmail_users,23184
16680,2015-08-22T00:00:00.000-0400,google.gmail:num_7day_active_users,25595
16681,2015-08-22T00:00:00.000-0400,google.gmail:num_7day_imap_users,12843
16682,2015-08-22T00:00:00.000-0400,google.gmail:num_7day_pop_users,171
16683,2015-08-22T00:00:00.000-0400,google.gmail:num_7day_webmail_users,19786
16684,2015-08-22T00:00:00.000-0400,google.gmail:num_emails_exchanged,213239
16685,2015-08-22T00:00:00.000-0400,google.gmail:num_emails_received,205072
16686,2015-08-22T00:00:00.000-0400,google.gmail:num_emails_sent,8167
16687,2015-08-22T00:00:00.000-0400,google.gmail:num_inbound_delivered_emails,206013
16688,2015-08-22T00:00:00.000-0400,google.gmail:num_inbound_encrypted_emails,47674
16689,2015-08-22T00:00:00.000-0400,google.gmail:num_inbound_non_spam_emails,193611
16690,2015-08-22T00:00:00.000-0400,google.gmail:num_inbound_rejected_emails,27620
16691,2015-08-22T00:00:00.000-0400,google.gmail:num_inbound_rerouted_emails,7
16692,2015-08-22T00:00:00.000-0400,google.gmail:num_inbound_spam_emails,35268
16693,2015-08-22T00:00:00.000-0400,google.gmail:num_inbound_unencrypted_emails,181205
16694,2015-08-22T00:00:00.000-0400,google.gmail:num_outbound_delivered_emails,2754
16695,2015-08-22T00:00:00.000-0400,google.gmail:num_outbound_encrypted_emails,8497
16696,2015-08-22T00:00:00.000-0400,google.gmail:num_outbound_rejected_emails,123
16697,2015-08-22T00:00:00.000-0400,google.gmail:num_outbound_rerouted_emails,2
16698,2015-08-22T00:00:00.000-0400,google.gmail:num_outbound_unencrypted_emails,813
16699,2015-08-22T00:00:00.000-0400,google.gplus:num_1day_active_users,904
16700,2015-08-22T00:00:00.000-0400,google.gplus:num_30day_active_users,5159
16701,2015-08-22T00:00:00.000-0400,google.gplus:num_7day_active_users,3146
16702,2015-08-22T00:00:00.000-0400,google.gplus:num_video_calls,41
16703,2015-08-22T00:00:00.000-0400,google.gplus:num_video_conferences,28
16704,2015-08-22T00:00:00.000-0400,google.gplus:total_video_call_minutes,907
16705,2015-08-22T00:00:00.000-0400,google.sites:num_sites,9335
16706,2015-08-22T00:00:00.000-0400,google.sites:num_sites_created,1
16707,2015-08-23T00:00:00.000-0400,google.accounts:drive_used_quota_in_mb,18311108
16708,2015-08-23T00:00:00.000-0400,google.accounts:gmail_used_quota_in_mb,48774928
16709,2015-08-23T00:00:00.000-0400,google.accounts:gplus_photos_used_quota_in_mb,748549
16710,2015-08-23T00:00:00.000-0400,google.accounts:num_1day_logins,11422
16711,2015-08-23T00:00:00.000-0400,google.accounts:num_30day_logins,26295
16712,2015-08-23T00:00:00.000-0400,google.accounts:num_7day_logins,22333
16713,2015-08-23T00:00:00.000-0400,google.accounts:num_authorized_apps,2573
16714,2015-08-23T00:00:00.000-0400,google.accounts:num_delegated_admins,29
16715,2015-08-23T00:00:00.000-0400,google.accounts:num_disabled_accounts,39447
16716,2015-08-23T00:00:00.000-0400,google.accounts:num_locked_users,4
16717,2015-08-23T00:00:00.000-0400,google.accounts:num_security_keys,0
16718,2015-08-23T00:00:00.000-0400,google.accounts:num_super_admins,13
16719,2015-08-23T00:00:00.000-0400,google.accounts:num_suspended_users,39443
16720,2015-08-23T00:00:00.000-0400,google.accounts:num_users,73067
16721,2015-08-23T00:00:00.000-0400,google.accounts:num_users_2sv_enforced,0
16722,2015-08-23T00:00:00.000-0400,google.accounts:num_users_2sv_enrolled,0
16723,2015-08-23T00:00:00.000-0400,google.accounts:num_users_2sv_enrolled_and_enforced,0
16724,2015-08-23T00:00:00.000-0400,google.accounts:num_users_2sv_not_enforced,73067
16725,2015-08-23T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled,73067
16726,2015-08-23T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,73067
16727,2015-08-23T00:00:00.000-0400,google.accounts:num_users_2sv_not_enrolled_but_enforced,0
16728,2015-08-23T00:00:00.000-0400,google.accounts:num_users_less_secure_apps_access_allowed,0
16729,2015-08-23T00:00:00.000-0400,google.accounts:num_users_less_secure_apps_access_denied,73067
16730,2015-08-23T00:00:00.000-0400,google.accounts:num_users_overridden_names,1162
16731,2015-08-23T00:00:00.000-0400,google.accounts:num_users_used_quota_lt_50percent,3580
16732,2015-08-23T00:00:00.000-0400,google.accounts:total_quota_in_mb,111997142
16733,2015-08-23T00:00:00.000-0400,google.accounts:used_quota_in_mb,67845359
16734,2015-08-23T00:00:00.000-0400,google.calendar:num_1day_active_users,972
16735,2015-08-23T00:00:00.000-0400,google.calendar:num_30day_active_users,6330
16736,2015-08-23T00:00:00.000-0400,google.calendar:num_7day_active_users,4497
16737,2015-08-23T00:00:00.000-0400,google.device_management:num_1day_google_sync_managed_devices,0
16738,2015-08-23T00:00:00.000-0400,google.device_management:num_1day_google_sync_managed_users,0
16739,2015-08-23T00:00:00.000-0400,google.device_management:num_1day_total_managed_devices,0
16740,2015-08-23T00:00:00.000-0400,google.device_management:num_1day_total_managed_users,0
16741,2015-08-23T00:00:00.000-0400,google.device_management:num_30day_google_sync_managed_devices,0
16742,2015-08-23T00:00:00.000-0400,google.device_management:num_30day_google_sync_managed_users,0
16743,2015-08-23T00:00:00.000-0400,google.device_management:num_30day_total_managed_devices,0
16744,2015-08-23T00:00:00.000-0400,google.device_management:num_30day_total_managed_users,0
16745,2015-08-23T00:00:00.000-0400,google.device_management:num_7day_google_sync_managed_devices,0
16746,2015-08-23T00:00:00.000-0400,google.device_management:num_7day_google_sync_managed_users,0
16747,2015-08-23T00:00:00.000-0400,google.device_management:num_7day_total_managed_devices,0
16748,2015-08-23T00:00:00.000-0400,google.device_management:num_7day_total_managed_users,0
16749,2015-08-23T00:00:00.000-0400,google.docs:num_1day_active_users,1439
