,time,metric_name,metric_value
32713,2016-01-17T00:00:00.000-0500,google.accounts:gmail_used_quota_in_mb,52125177
32714,2016-01-17T00:00:00.000-0500,google.accounts:gplus_photos_used_quota_in_mb,922108
32715,2016-01-17T00:00:00.000-0500,google.accounts:num_1day_logins,7751
32716,2016-01-17T00:00:00.000-0500,google.accounts:num_30day_logins,24173
32717,2016-01-17T00:00:00.000-0500,google.accounts:num_7day_logins,19803
32718,2016-01-17T00:00:00.000-0500,google.accounts:num_authorized_apps,2414
32719,2016-01-17T00:00:00.000-0500,google.accounts:num_delegated_admins,29
32720,2016-01-17T00:00:00.000-0500,google.accounts:num_disabled_accounts,41655
32721,2016-01-17T00:00:00.000-0500,google.accounts:num_locked_users,1
32722,2016-01-17T00:00:00.000-0500,google.accounts:num_security_keys,0
32723,2016-01-17T00:00:00.000-0500,google.accounts:num_super_admins,13
32724,2016-01-17T00:00:00.000-0500,google.accounts:num_suspended_users,41654
32725,2016-01-17T00:00:00.000-0500,google.accounts:num_users,75264
32726,2016-01-17T00:00:00.000-0500,google.accounts:num_users_2sv_enforced,0
32727,2016-01-17T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled,0
32728,2016-01-17T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled_and_enforced,0
32729,2016-01-17T00:00:00.000-0500,google.accounts:num_users_2sv_not_enforced,75264
32730,2016-01-17T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled,75264
32731,2016-01-17T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,75264
32732,2016-01-17T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_but_enforced,0
32733,2016-01-17T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_allowed,2021
32734,2016-01-17T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_denied,73243
32735,2016-01-17T00:00:00.000-0500,google.accounts:num_users_overridden_names,0
32736,2016-01-17T00:00:00.000-0500,google.accounts:num_users_used_quota_lt_50percent,3594
32737,2016-01-17T00:00:00.000-0500,google.accounts:total_quota_in_mb,112425038
32738,2016-01-17T00:00:00.000-0500,google.accounts:used_quota_in_mb,78307250
32739,2016-01-17T00:00:00.000-0500,google.calendar:num_1day_active_users,776
32740,2016-01-17T00:00:00.000-0500,google.calendar:num_30day_active_users,6331
32741,2016-01-17T00:00:00.000-0500,google.calendar:num_7day_active_users,4359
32742,2016-01-17T00:00:00.000-0500,google.device_management:num_1day_google_sync_managed_devices,0
32743,2016-01-17T00:00:00.000-0500,google.device_management:num_1day_google_sync_managed_users,0
32744,2016-01-17T00:00:00.000-0500,google.device_management:num_1day_total_managed_devices,0
32745,2016-01-17T00:00:00.000-0500,google.device_management:num_1day_total_managed_users,0
32746,2016-01-17T00:00:00.000-0500,google.device_management:num_30day_google_sync_managed_devices,0
32747,2016-01-17T00:00:00.000-0500,google.device_management:num_30day_google_sync_managed_users,0
32748,2016-01-17T00:00:00.000-0500,google.device_management:num_30day_total_managed_devices,0
32749,2016-01-17T00:00:00.000-0500,google.device_management:num_30day_total_managed_users,0
32750,2016-01-17T00:00:00.000-0500,google.device_management:num_7day_google_sync_managed_devices,0
32751,2016-01-17T00:00:00.000-0500,google.device_management:num_7day_google_sync_managed_users,0
32752,2016-01-17T00:00:00.000-0500,google.device_management:num_7day_total_managed_devices,0
32753,2016-01-17T00:00:00.000-0500,google.device_management:num_7day_total_managed_users,0
32754,2016-01-17T00:00:00.000-0500,google.device_management:num_total_unmanaged_users,75257
32755,2016-01-17T00:00:00.000-0500,google.device_management:num_total_users,75257
32756,2016-01-17T00:00:00.000-0500,google.docs:num_1day_active_users,1109
32757,2016-01-17T00:00:00.000-0500,google.docs:num_30day_active_users,8555
32758,2016-01-17T00:00:00.000-0500,google.docs:num_7day_active_users,6493
32759,2016-01-17T00:00:00.000-0500,google.docs:num_docs,3877536
32760,2016-01-17T00:00:00.000-0500,google.docs:num_docs_edited,3028
32761,2016-01-17T00:00:00.000-0500,google.docs:num_docs_externally_visible,139067
32762,2016-01-17T00:00:00.000-0500,google.docs:num_docs_internally_visible,3739555
32763,2016-01-17T00:00:00.000-0500,google.docs:num_docs_not_edited_for_12months,1984899
32764,2016-01-17T00:00:00.000-0500,google.docs:num_docs_not_edited_for_3months,3305592
32765,2016-01-17T00:00:00.000-0500,google.docs:num_docs_not_edited_for_6months,2756587
32766,2016-01-17T00:00:00.000-0500,google.docs:num_docs_not_viewed_for_12months,1451223
32767,2016-01-17T00:00:00.000-0500,google.docs:num_docs_not_viewed_for_3months,3074593
32768,2016-01-17T00:00:00.000-0500,google.docs:num_docs_not_viewed_for_6months,2354883
32769,2016-01-17T00:00:00.000-0500,google.docs:num_docs_shared_outside_domain,1086
32770,2016-01-17T00:00:00.000-0500,google.docs:num_docs_viewed,6382
32771,2016-01-17T00:00:00.000-0500,google.docs:num_docs_with_visibility_anyone_with_link,130221
32772,2016-01-17T00:00:00.000-0500,google.docs:num_docs_with_visibility_people_at_domain,3544
32773,2016-01-17T00:00:00.000-0500,google.docs:num_docs_with_visibility_people_at_domain_with_link,61178
32774,2016-01-17T00:00:00.000-0500,google.docs:num_docs_with_visibility_private,3674833
32775,2016-01-17T00:00:00.000-0500,google.docs:num_docs_with_visibility_public,7760
32776,2016-01-17T00:00:00.000-0500,google.docs:num_drawings,2734
32777,2016-01-17T00:00:00.000-0500,google.docs:num_drawings_edited,1
32778,2016-01-17T00:00:00.000-0500,google.docs:num_drawings_viewed,2
32779,2016-01-17T00:00:00.000-0500,google.docs:num_forms,16330
32780,2016-01-17T00:00:00.000-0500,google.docs:num_forms_edited,3
32781,2016-01-17T00:00:00.000-0500,google.docs:num_forms_viewed,2
32782,2016-01-17T00:00:00.000-0500,google.docs:num_presentations,33829
32783,2016-01-17T00:00:00.000-0500,google.docs:num_presentations_edited,31
32784,2016-01-17T00:00:00.000-0500,google.docs:num_presentations_viewed,50
32785,2016-01-17T00:00:00.000-0500,google.docs:num_shared_docs,1189102
32786,2016-01-17T00:00:00.000-0500,google.docs:num_spreadsheets,212353
32787,2016-01-17T00:00:00.000-0500,google.docs:num_spreadsheets_edited,218
32788,2016-01-17T00:00:00.000-0500,google.docs:num_spreadsheets_viewed,245
32789,2016-01-17T00:00:00.000-0500,google.docs:num_text_documents,441592
32790,2016-01-17T00:00:00.000-0500,google.docs:num_text_documents_edited,713
32791,2016-01-17T00:00:00.000-0500,google.docs:num_text_documents_viewed,1092
32792,2016-01-17T00:00:00.000-0500,google.docs:num_uploaded_files,3170481
32793,2016-01-17T00:00:00.000-0500,google.docs:num_uploaded_files_edited,2062
32794,2016-01-17T00:00:00.000-0500,google.docs:num_uploaded_files_viewed,4991
32795,2016-01-17T00:00:00.000-0500,google.gmail:num_1day_active_users,16218
32796,2016-01-17T00:00:00.000-0500,google.gmail:num_1day_imap_users,10458
32797,2016-01-17T00:00:00.000-0500,google.gmail:num_1day_pop_users,105
32798,2016-01-17T00:00:00.000-0500,google.gmail:num_1day_webmail_users,6493
32799,2016-01-17T00:00:00.000-0500,google.gmail:num_30day_active_users,25852
32800,2016-01-17T00:00:00.000-0500,google.gmail:num_30day_imap_users,12308
32801,2016-01-17T00:00:00.000-0500,google.gmail:num_30day_pop_users,130
32802,2016-01-17T00:00:00.000-0500,google.gmail:num_30day_webmail_users,21263
32803,2016-01-17T00:00:00.000-0500,google.gmail:num_7day_active_users,24350
32804,2016-01-17T00:00:00.000-0500,google.gmail:num_7day_imap_users,11676
32805,2016-01-17T00:00:00.000-0500,google.gmail:num_7day_pop_users,119
32806,2016-01-17T00:00:00.000-0500,google.gmail:num_7day_webmail_users,18239
32807,2016-01-17T00:00:00.000-0500,google.gmail:num_emails_exchanged,163508
32808,2016-01-17T00:00:00.000-0500,google.gmail:num_emails_received,155338
32809,2016-01-17T00:00:00.000-0500,google.gmail:num_emails_sent,8170
32810,2016-01-17T00:00:00.000-0500,google.gmail:num_inbound_delivered_emails,127375
32811,2016-01-17T00:00:00.000-0500,google.gmail:num_inbound_encrypted_emails,63973
32812,2016-01-17T00:00:00.000-0500,google.gmail:num_inbound_non_spam_emails,97373
32813,2016-01-17T00:00:00.000-0500,google.gmail:num_inbound_rejected_emails,0
32814,2016-01-17T00:00:00.000-0500,google.gmail:num_inbound_rerouted_emails,12
32815,2016-01-17T00:00:00.000-0500,google.gmail:num_inbound_spam_emails,30048
32816,2016-01-17T00:00:00.000-0500,google.gmail:num_inbound_unencrypted_emails,63448
32817,2016-01-17T00:00:00.000-0500,google.gmail:num_outbound_delivered_emails,2822
32818,2016-01-17T00:00:00.000-0500,google.gmail:num_outbound_encrypted_emails,5627
32819,2016-01-17T00:00:00.000-0500,google.gmail:num_outbound_rejected_emails,113
32820,2016-01-17T00:00:00.000-0500,google.gmail:num_outbound_rerouted_emails,2
32821,2016-01-17T00:00:00.000-0500,google.gmail:num_outbound_unencrypted_emails,529
32822,2016-01-17T00:00:00.000-0500,google.gplus:num_1day_active_users,1045
32823,2016-01-17T00:00:00.000-0500,google.gplus:num_30day_active_users,4987
32824,2016-01-17T00:00:00.000-0500,google.gplus:num_7day_active_users,3401
32825,2016-01-17T00:00:00.000-0500,google.gplus:num_video_calls,121
32826,2016-01-17T00:00:00.000-0500,google.gplus:num_video_conferences,66
32827,2016-01-17T00:00:00.000-0500,google.gplus:total_video_call_minutes,2915
32828,2016-01-17T00:00:00.000-0500,google.sites:num_sites,9772
32829,2016-01-17T00:00:00.000-0500,google.sites:num_sites_created,2
32830,2016-01-18T00:00:00.000-0500,google.accounts:drive_used_quota_in_mb,25278228
32831,2016-01-18T00:00:00.000-0500,google.accounts:gmail_used_quota_in_mb,52150514
32832,2016-01-18T00:00:00.000-0500,google.accounts:gplus_photos_used_quota_in_mb,923108
32833,2016-01-18T00:00:00.000-0500,google.accounts:num_1day_logins,9385
32834,2016-01-18T00:00:00.000-0500,google.accounts:num_30day_logins,24247
32835,2016-01-18T00:00:00.000-0500,google.accounts:num_7day_logins,19256
32836,2016-01-18T00:00:00.000-0500,google.accounts:num_delegated_admins,29
32837,2016-01-18T00:00:00.000-0500,google.accounts:num_disabled_accounts,41652
32838,2016-01-18T00:00:00.000-0500,google.accounts:num_locked_users,1
32839,2016-01-18T00:00:00.000-0500,google.accounts:num_security_keys,0
32840,2016-01-18T00:00:00.000-0500,google.accounts:num_super_admins,13
32841,2016-01-18T00:00:00.000-0500,google.accounts:num_suspended_users,41651
32842,2016-01-18T00:00:00.000-0500,google.accounts:num_users,75279
32843,2016-01-18T00:00:00.000-0500,google.accounts:num_users_2sv_enforced,0
32844,2016-01-18T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled,0
32845,2016-01-18T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled_and_enforced,0
32846,2016-01-18T00:00:00.000-0500,google.accounts:num_users_2sv_not_enforced,75279
32847,2016-01-18T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled,75279
32848,2016-01-18T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,75279
32849,2016-01-18T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_but_enforced,0
32850,2016-01-18T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_allowed,0
32851,2016-01-18T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_denied,75279
32852,2016-01-18T00:00:00.000-0500,google.accounts:num_users_overridden_names,0
32853,2016-01-18T00:00:00.000-0500,google.accounts:num_users_used_quota_lt_50percent,3594
32854,2016-01-18T00:00:00.000-0500,google.accounts:total_quota_in_mb,112425023
32855,2016-01-18T00:00:00.000-0500,google.accounts:used_quota_in_mb,78364979
32856,2016-01-18T00:00:00.000-0500,google.calendar:num_1day_active_users,1367
32857,2016-01-18T00:00:00.000-0500,google.calendar:num_30day_active_users,6434
32858,2016-01-18T00:00:00.000-0500,google.calendar:num_7day_active_users,4239
32859,2016-01-18T00:00:00.000-0500,google.docs:num_1day_active_users,0
32860,2016-01-18T00:00:00.000-0500,google.docs:num_30day_active_users,0
32861,2016-01-18T00:00:00.000-0500,google.docs:num_7day_active_users,0
32862,2016-01-18T00:00:00.000-0500,google.gmail:num_1day_active_users,18441
32863,2016-01-18T00:00:00.000-0500,google.gmail:num_1day_imap_users,10724
32864,2016-01-18T00:00:00.000-0500,google.gmail:num_1day_pop_users,108
32865,2016-01-18T00:00:00.000-0500,google.gmail:num_1day_webmail_users,8638
32866,2016-01-18T00:00:00.000-0500,google.gmail:num_30day_active_users,25875
32867,2016-01-18T00:00:00.000-0500,google.gmail:num_30day_imap_users,12320
32868,2016-01-18T00:00:00.000-0500,google.gmail:num_30day_pop_users,130
32869,2016-01-18T00:00:00.000-0500,google.gmail:num_30day_webmail_users,21367
32870,2016-01-18T00:00:00.000-0500,google.gmail:num_7day_active_users,24211
32871,2016-01-18T00:00:00.000-0500,google.gmail:num_7day_imap_users,11685
32872,2016-01-18T00:00:00.000-0500,google.gmail:num_7day_pop_users,119
32873,2016-01-18T00:00:00.000-0500,google.gmail:num_7day_webmail_users,17863
32874,2016-01-18T00:00:00.000-0500,google.gmail:num_emails_exchanged,250293
32875,2016-01-18T00:00:00.000-0500,google.gmail:num_emails_received,233373
32876,2016-01-18T00:00:00.000-0500,google.gmail:num_emails_sent,16920
32877,2016-01-18T00:00:00.000-0500,google.gmail:num_inbound_delivered_emails,182926
32878,2016-01-18T00:00:00.000-0500,google.gmail:num_inbound_encrypted_emails,90281
32879,2016-01-18T00:00:00.000-0500,google.gmail:num_inbound_non_spam_emails,143054
32880,2016-01-18T00:00:00.000-0500,google.gmail:num_inbound_rejected_emails,6
32881,2016-01-18T00:00:00.000-0500,google.gmail:num_inbound_rerouted_emails,21
32882,2016-01-18T00:00:00.000-0500,google.gmail:num_inbound_spam_emails,39918
32883,2016-01-18T00:00:00.000-0500,google.gmail:num_inbound_unencrypted_emails,92691
32884,2016-01-18T00:00:00.000-0500,google.gmail:num_outbound_delivered_emails,5992
32885,2016-01-18T00:00:00.000-0500,google.gmail:num_outbound_encrypted_emails,10098
32886,2016-01-18T00:00:00.000-0500,google.gmail:num_outbound_rejected_emails,125
32887,2016-01-18T00:00:00.000-0500,google.gmail:num_outbound_rerouted_emails,1
32888,2016-01-18T00:00:00.000-0500,google.gmail:num_outbound_unencrypted_emails,1111
32889,2016-01-18T00:00:00.000-0500,google.gplus:num_1day_active_users,1109
32890,2016-01-18T00:00:00.000-0500,google.gplus:num_30day_active_users,5027
32891,2016-01-18T00:00:00.000-0500,google.gplus:num_7day_active_users,3358
32892,2016-01-18T00:00:00.000-0500,google.gplus:num_video_calls,120
32893,2016-01-18T00:00:00.000-0500,google.gplus:num_video_conferences,59
32894,2016-01-18T00:00:00.000-0500,google.gplus:total_video_call_minutes,2058
32895,2016-01-18T00:00:00.000-0500,google.sites:num_sites,9778
32896,2016-01-18T00:00:00.000-0500,google.sites:num_sites_created,7
32897,2016-01-19T00:00:00.000-0500,google.accounts:drive_used_quota_in_mb,25227371
32898,2016-01-19T00:00:00.000-0500,google.accounts:gmail_used_quota_in_mb,52195729
32899,2016-01-19T00:00:00.000-0500,google.accounts:gplus_photos_used_quota_in_mb,923418
32900,2016-01-19T00:00:00.000-0500,google.accounts:num_1day_logins,12140
32901,2016-01-19T00:00:00.000-0500,google.accounts:num_30day_logins,24360
32902,2016-01-19T00:00:00.000-0500,google.accounts:num_7day_logins,19269
32903,2016-01-19T00:00:00.000-0500,google.accounts:num_delegated_admins,0
32904,2016-01-19T00:00:00.000-0500,google.accounts:num_disabled_accounts,41650
32905,2016-01-19T00:00:00.000-0500,google.accounts:num_locked_users,2
32906,2016-01-19T00:00:00.000-0500,google.accounts:num_security_keys,0
32907,2016-01-19T00:00:00.000-0500,google.accounts:num_super_admins,0
32908,2016-01-19T00:00:00.000-0500,google.accounts:num_suspended_users,41648
32909,2016-01-19T00:00:00.000-0500,google.accounts:num_users,75303
32910,2016-01-19T00:00:00.000-0500,google.accounts:num_users_2sv_enforced,0
32911,2016-01-19T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled,0
32912,2016-01-19T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled_and_enforced,0
32913,2016-01-19T00:00:00.000-0500,google.accounts:num_users_2sv_not_enforced,75303
32914,2016-01-19T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled,75303
32915,2016-01-19T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,75303
32916,2016-01-19T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_but_enforced,0
32917,2016-01-19T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_allowed,0
32918,2016-01-19T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_denied,75303
32919,2016-01-19T00:00:00.000-0500,google.accounts:num_users_overridden_names,0
32920,2016-01-19T00:00:00.000-0500,google.accounts:num_users_used_quota_lt_50percent,3594
32921,2016-01-19T00:00:00.000-0500,google.accounts:total_quota_in_mb,112425002
32922,2016-01-19T00:00:00.000-0500,google.accounts:used_quota_in_mb,78359578
32923,2016-01-19T00:00:00.000-0500,google.calendar:num_1day_active_users,2341
32924,2016-01-19T00:00:00.000-0500,google.calendar:num_30day_active_users,6549
32925,2016-01-19T00:00:00.000-0500,google.calendar:num_7day_active_users,4187
32926,2016-01-19T00:00:00.000-0500,google.device_management:num_1day_google_sync_managed_devices,0
32927,2016-01-19T00:00:00.000-0500,google.device_management:num_1day_google_sync_managed_users,0
32928,2016-01-19T00:00:00.000-0500,google.device_management:num_1day_total_managed_devices,0
32929,2016-01-19T00:00:00.000-0500,google.device_management:num_1day_total_managed_users,0
32930,2016-01-19T00:00:00.000-0500,google.device_management:num_30day_google_sync_managed_devices,0
32931,2016-01-19T00:00:00.000-0500,google.device_management:num_30day_google_sync_managed_users,0
32932,2016-01-19T00:00:00.000-0500,google.device_management:num_30day_total_managed_devices,0
32933,2016-01-19T00:00:00.000-0500,google.device_management:num_30day_total_managed_users,0
32934,2016-01-19T00:00:00.000-0500,google.device_management:num_7day_google_sync_managed_devices,0
32935,2016-01-19T00:00:00.000-0500,google.device_management:num_7day_google_sync_managed_users,0
32936,2016-01-19T00:00:00.000-0500,google.device_management:num_7day_total_managed_devices,0
32937,2016-01-19T00:00:00.000-0500,google.device_management:num_7day_total_managed_users,0
32938,2016-01-19T00:00:00.000-0500,google.device_management:num_total_unmanaged_users,75279
32939,2016-01-19T00:00:00.000-0500,google.device_management:num_total_users,75279
32940,2016-01-19T00:00:00.000-0500,google.docs:num_1day_active_users,0
32941,2016-01-19T00:00:00.000-0500,google.docs:num_30day_active_users,0
32942,2016-01-19T00:00:00.000-0500,google.docs:num_7day_active_users,0
32943,2016-01-19T00:00:00.000-0500,google.gmail:num_1day_active_users,20935
32944,2016-01-19T00:00:00.000-0500,google.gmail:num_1day_imap_users,10840
32945,2016-01-19T00:00:00.000-0500,google.gmail:num_1day_pop_users,113
32946,2016-01-19T00:00:00.000-0500,google.gmail:num_1day_webmail_users,11569
32947,2016-01-19T00:00:00.000-0500,google.gmail:num_30day_active_users,25921
32948,2016-01-19T00:00:00.000-0500,google.gmail:num_30day_imap_users,12353
32949,2016-01-19T00:00:00.000-0500,google.gmail:num_30day_pop_users,130
32950,2016-01-19T00:00:00.000-0500,google.gmail:num_30day_webmail_users,21554
32951,2016-01-19T00:00:00.000-0500,google.gmail:num_7day_active_users,24151
32952,2016-01-19T00:00:00.000-0500,google.gmail:num_7day_imap_users,11702
32953,2016-01-19T00:00:00.000-0500,google.gmail:num_7day_pop_users,117
32954,2016-01-19T00:00:00.000-0500,google.gmail:num_7day_webmail_users,17771
32955,2016-01-19T00:00:00.000-0500,google.gmail:num_emails_exchanged,500705
32956,2016-01-19T00:00:00.000-0500,google.gmail:num_emails_received,454758
32957,2016-01-19T00:00:00.000-0500,google.gmail:num_emails_sent,45947
32958,2016-01-19T00:00:00.000-0500,google.gmail:num_inbound_delivered_emails,266617
32959,2016-01-19T00:00:00.000-0500,google.gmail:num_inbound_encrypted_emails,149121
32960,2016-01-19T00:00:00.000-0500,google.gmail:num_inbound_non_spam_emails,202301
32961,2016-01-19T00:00:00.000-0500,google.gmail:num_inbound_rejected_emails,202
32962,2016-01-19T00:00:00.000-0500,google.gmail:num_inbound_rerouted_emails,29
32963,2016-01-19T00:00:00.000-0500,google.gmail:num_inbound_spam_emails,65386
32964,2016-01-19T00:00:00.000-0500,google.gmail:num_inbound_unencrypted_emails,118566
32965,2016-01-19T00:00:00.000-0500,google.gmail:num_outbound_delivered_emails,12763
32966,2016-01-19T00:00:00.000-0500,google.gmail:num_outbound_encrypted_emails,20576
32967,2016-01-19T00:00:00.000-0500,google.gmail:num_outbound_rejected_emails,307
32968,2016-01-19T00:00:00.000-0500,google.gmail:num_outbound_rerouted_emails,5
32969,2016-01-19T00:00:00.000-0500,google.gmail:num_outbound_unencrypted_emails,1567
32970,2016-01-19T00:00:00.000-0500,google.gplus:num_1day_active_users,1377
32971,2016-01-19T00:00:00.000-0500,google.gplus:num_30day_active_users,5096
32972,2016-01-19T00:00:00.000-0500,google.gplus:num_7day_active_users,3387
32973,2016-01-19T00:00:00.000-0500,google.gplus:num_video_calls,139
32974,2016-01-19T00:00:00.000-0500,google.gplus:num_video_conferences,91
32975,2016-01-19T00:00:00.000-0500,google.gplus:total_video_call_minutes,2615
32976,2016-01-19T00:00:00.000-0500,google.sites:num_sites,9781
32977,2016-01-19T00:00:00.000-0500,google.sites:num_sites_created,3
32978,2016-01-20T00:00:00.000-0500,google.accounts:drive_used_quota_in_mb,25268091
32979,2016-01-20T00:00:00.000-0500,google.accounts:gmail_used_quota_in_mb,52220714
32980,2016-01-20T00:00:00.000-0500,google.accounts:gplus_photos_used_quota_in_mb,923714
32981,2016-01-20T00:00:00.000-0500,google.accounts:num_1day_logins,11882
32982,2016-01-20T00:00:00.000-0500,google.accounts:num_30day_logins,24438
32983,2016-01-20T00:00:00.000-0500,google.accounts:num_7day_logins,19333
32984,2016-01-20T00:00:00.000-0500,google.accounts:num_authorized_apps,2429
32985,2016-01-20T00:00:00.000-0500,google.accounts:num_delegated_admins,29
32986,2016-01-20T00:00:00.000-0500,google.accounts:num_disabled_accounts,41649
32987,2016-01-20T00:00:00.000-0500,google.accounts:num_locked_users,4
32988,2016-01-20T00:00:00.000-0500,google.accounts:num_security_keys,0
32989,2016-01-20T00:00:00.000-0500,google.accounts:num_super_admins,13
32990,2016-01-20T00:00:00.000-0500,google.accounts:num_suspended_users,41645
32991,2016-01-20T00:00:00.000-0500,google.accounts:num_users,75333
32992,2016-01-20T00:00:00.000-0500,google.accounts:num_users_2sv_enforced,0
32993,2016-01-20T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled,0
32994,2016-01-20T00:00:00.000-0500,google.accounts:num_users_2sv_enrolled_and_enforced,0
32995,2016-01-20T00:00:00.000-0500,google.accounts:num_users_2sv_not_enforced,75333
32996,2016-01-20T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled,75333
32997,2016-01-20T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_and_not_enforced,75333
32998,2016-01-20T00:00:00.000-0500,google.accounts:num_users_2sv_not_enrolled_but_enforced,0
32999,2016-01-20T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_allowed,2004
33000,2016-01-20T00:00:00.000-0500,google.accounts:num_users_less_secure_apps_access_denied,73329
33001,2016-01-20T00:00:00.000-0500,google.accounts:num_users_overridden_names,0
33002,2016-01-20T00:00:00.000-0500,google.accounts:num_users_used_quota_lt_50percent,3594
33003,2016-01-20T00:00:00.000-0500,google.accounts:total_quota_in_mb,112424969
33004,2016-01-20T00:00:00.000-0500,google.accounts:used_quota_in_mb,78425565
33005,2016-01-20T00:00:00.000-0500,google.calendar:num_1day_active_users,2218
33006,2016-01-20T00:00:00.000-0500,google.calendar:num_30day_active_users,6632
33007,2016-01-20T00:00:00.000-0500,google.calendar:num_7day_active_users,4163
33008,2016-01-20T00:00:00.000-0500,google.device_management:num_1day_google_sync_managed_devices,0
33009,2016-01-20T00:00:00.000-0500,google.device_management:num_1day_google_sync_managed_users,0
33010,2016-01-20T00:00:00.000-0500,google.device_management:num_1day_total_managed_devices,0
33011,2016-01-20T00:00:00.000-0500,google.device_management:num_1day_total_managed_users,0
33012,2016-01-20T00:00:00.000-0500,google.device_management:num_30day_google_sync_managed_devices,0
33013,2016-01-20T00:00:00.000-0500,google.device_management:num_30day_google_sync_managed_users,0
33014,2016-01-20T00:00:00.000-0500,google.device_management:num_30day_total_managed_devices,0
33015,2016-01-20T00:00:00.000-0500,google.device_management:num_30day_total_managed_users,0
33016,2016-01-20T00:00:00.000-0500,google.device_management:num_7day_google_sync_managed_devices,0
33017,2016-01-20T00:00:00.000-0500,google.device_management:num_7day_google_sync_managed_users,0
33018,2016-01-20T00:00:00.000-0500,google.device_management:num_7day_total_managed_devices,0
33019,2016-01-20T00:00:00.000-0500,google.device_management:num_7day_total_managed_users,0
33020,2016-01-20T00:00:00.000-0500,google.device_management:num_total_unmanaged_users,75279
33021,2016-01-20T00:00:00.000-0500,google.device_management:num_total_users,75279
33022,2016-01-20T00:00:00.000-0500,google.docs:num_1day_active_users,0
33023,2016-01-20T00:00:00.000-0500,google.docs:num_30day_active_users,0
33024,2016-01-20T00:00:00.000-0500,google.docs:num_7day_active_users,0
33025,2016-01-20T00:00:00.000-0500,google.gmail:num_1day_active_users,20931
33026,2016-01-20T00:00:00.000-0500,google.gmail:num_1day_imap_users,10863
33027,2016-01-20T00:00:00.000-0500,google.gmail:num_1day_pop_users,113
33028,2016-01-20T00:00:00.000-0500,google.gmail:num_1day_webmail_users,11591
33029,2016-01-20T00:00:00.000-0500,google.gmail:num_30day_active_users,25944
33030,2016-01-20T00:00:00.000-0500,google.gmail:num_30day_imap_users,12366
33031,2016-01-20T00:00:00.000-0500,google.gmail:num_30day_pop_users,131
33032,2016-01-20T00:00:00.000-0500,google.gmail:num_30day_webmail_users,21697
33033,2016-01-20T00:00:00.000-0500,google.gmail:num_7day_active_users,24145
33034,2016-01-20T00:00:00.000-0500,google.gmail:num_7day_imap_users,11719
33035,2016-01-20T00:00:00.000-0500,google.gmail:num_7day_pop_users,118
33036,2016-01-20T00:00:00.000-0500,google.gmail:num_7day_webmail_users,17777
33037,2016-01-20T00:00:00.000-0500,google.gmail:num_emails_exchanged,423202
33038,2016-01-20T00:00:00.000-0500,google.gmail:num_emails_received,381107
33039,2016-01-20T00:00:00.000-0500,google.gmail:num_emails_sent,42095
33040,2016-01-20T00:00:00.000-0500,google.gmail:num_inbound_delivered_emails,243199
33041,2016-01-20T00:00:00.000-0500,google.gmail:num_inbound_encrypted_emails,129693
33042,2016-01-20T00:00:00.000-0500,google.gmail:num_inbound_non_spam_emails,186331
33043,2016-01-20T00:00:00.000-0500,google.gmail:num_inbound_rejected_emails,8
33044,2016-01-20T00:00:00.000-0500,google.gmail:num_inbound_rerouted_emails,33
33045,2016-01-20T00:00:00.000-0500,google.gmail:num_inbound_spam_emails,57772
33046,2016-01-20T00:00:00.000-0500,google.gmail:num_inbound_unencrypted_emails,114410
33047,2016-01-20T00:00:00.000-0500,google.gmail:num_outbound_delivered_emails,11556
33048,2016-01-20T00:00:00.000-0500,google.gmail:num_outbound_encrypted_emails,18216
33049,2016-01-20T00:00:00.000-0500,google.gmail:num_outbound_rejected_emails,280
33050,2016-01-20T00:00:00.000-0500,google.gmail:num_outbound_rerouted_emails,9
33051,2016-01-20T00:00:00.000-0500,google.gmail:num_outbound_unencrypted_emails,1415
33052,2016-01-20T00:00:00.000-0500,google.gplus:num_1day_active_users,1333
33053,2016-01-20T00:00:00.000-0500,google.gplus:num_30day_active_users,5138
