time,google.accounts:drive_used_quota_in_mb,google.accounts:gmail_used_quota_in_mb,google.accounts:gplus_photos_used_quota_in_mb
2018-05-22T00:00:00.000-0400,138974118,75470217,2347560
2018-05-23T00:00:00.000-0400,139016043,75481750,2348103
2018-05-25T00:00:00.000-0400,139596373,75524326,2350604
2018-05-26T00:00:00.000-0400,139623784,75527042,2350686
2018-05-27T00:00:00.000-0400,139635223,75532185,2352087
2018-05-28T00:00:00.000-0400,139653929,75539985,2352503
2018-05-30T00:00:00.000-0400,140620174,75577152,2352720
2018-05-31T00:00:00.000-0400,140779105,75606421,2352918
2018-06-01T00:00:00.000-0400,140799303,75613107,2353304
2018-06-02T00:00:00.000-0400,140809743,75619642,2353367
2018-06-03T00:00:00.000-0400,140816516,75624915,2353391
2018-06-04T00:00:00.000-0400,140856082,75644266,2353730
2018-06-05T00:00:00.000-0400,140887963,75677233,2358316
2018-06-06T00:00:00.000-0400,140914851,75698874,2361936
2018-06-07T00:00:00.000-0400,140958006,75718972,2362007
2018-06-08T00:00:00.000-0400,140991065,75736012,2362562
2018-06-09T00:00:00.000-0400,141010064,75737528,2362691
2018-06-10T00:00:00.000-0400,141043141,75746379,2363297
2018-06-14T00:00:00.000-0400,141387792,75831739,2372227
2018-06-15T00:00:00.000-0400,141427414,75843337,2374622
2018-06-16T00:00:00.000-0400,141440191,75848595,2374809
2018-06-17T00:00:00.000-0400,141464345,75854535,2374819
2018-06-18T00:00:00.000-0400,141511949,75876322,2368581
2018-06-19T00:00:00.000-0400,141610333,75899714,2368655
2018-06-20T00:00:00.000-0400,141693880,75921214,2369274
2018-06-21T00:00:00.000-0400,141822310,75942271,2370550
2018-06-22T00:00:00.000-0400,141918885,75961982,2370556
2018-06-23T00:00:00.000-0400,141921489,75967545,2370556
2018-06-24T00:00:00.000-0400,141988142,75973177,2371207
2018-06-25T00:00:00.000-0400,142202419,75996326,2371420
2018-06-26T00:00:00.000-0400,142404610,76016252,2371184
2018-06-27T00:00:00.000-0400,142639981,76042343,2371298
2018-06-28T00:00:00.000-0400,143235468,76066347,2371488
2018-06-29T00:00:00.000-0400,143376236,76095219,2371674
2018-06-30T00:00:00.000-0400,143457095,76100419,2371989
2018-07-01T00:00:00.000-0400,143611817,76085030,2372287
2018-07-02T00:00:00.000-0400,143660140,76106515,2372218
2018-07-03T00:00:00.000-0400,143958458,76120587,2372515
2018-07-04T00:00:00.000-0400,144059316,76121096,2372753
2018-07-05T00:00:00.000-0400,144183221,76149219,2372869
2018-07-06T00:00:00.000-0400,144240691,76166793,2373300
2018-07-07T00:00:00.000-0400,144291146,76163386,2373377
2018-07-08T00:00:00.000-0400,144340104,76168744,2373478
2018-07-09T00:00:00.000-0400,144427570,76192811,2374203
2018-07-10T00:00:00.000-0400,144530830,76205853,2374630
2018-07-11T00:00:00.000-0400,144608218,76232232,2374801
2018-07-12T00:00:00.000-0400,144735698,76256418,2375212
2018-07-13T00:00:00.000-0400,144779732,76277453,2379753
2018-07-14T00:00:00.000-0400,144834121,76284061,2380845
2018-07-15T00:00:00.000-0400,144969011,76293095,2380997
2018-07-16T00:00:00.000-0400,145169715,76312985,2381129
2018-07-17T00:00:00.000-0400,142893915,76328869,2381547
2018-07-18T00:00:00.000-0400,141430100,76353322,2383323
2018-07-19T00:00:00.000-0400,141724958,76379202,2383889
2018-07-20T00:00:00.000-0400,141846350,76397805,2386121
2018-07-21T00:00:00.000-0400,141850905,76400810,2387897
2018-08-04T00:00:00.000-0400,142481485,76683330,2409684
2018-08-05T00:00:00.000-0400,142488471,76690829,2407725
2018-08-06T00:00:00.000-0400,142532676,76715123,2414707
2018-08-07T00:00:00.000-0400,142539857,76748035,2415162
2018-08-10T00:00:00.000-0400,142745385,76892555,2418697
2018-08-11T00:00:00.000-0400,142792623,76900349,2419750
2018-08-13T00:00:00.000-0400,142895465,76954772,2420681
2018-08-14T00:00:00.000-0400,142987866,76994946,2421767
2018-08-15T00:00:00.000-0400,143104448,77053212,2432599
2018-08-16T00:00:00.000-0400,143135816,77115590,2432983
2018-08-17T00:00:00.000-0400,143162963,77170446,2433243
2018-08-18T00:00:00.000-0400,143147745,77180567,2433768
2018-08-19T00:00:00.000-0400,143168300,77217696,2434063
2018-08-20T00:00:00.000-0400,143214786,77262046,2434127
2018-08-21T00:00:00.000-0400,143152731,77311570,2435131
2018-08-22T00:00:00.000-0400,143237961,77369673,2436416
2018-08-23T00:00:00.000-0400,143324584,77422124,2436583
2018-08-24T00:00:00.000-0400,143329183,77468241,2436572
2018-08-25T00:00:00.000-0400,143341629,77477312,2436593
2018-08-26T00:00:00.000-0400,143365139,77487129,2436593
2018-08-27T00:00:00.000-0400,143493477,77537134,2436569
2018-08-28T00:00:00.000-0400,143606978,77585856,2436585
2018-08-29T00:00:00.000-0400,143686388,77640315,2436585
2018-08-30T00:00:00.000-0400,143823351,77701913,2436596
2018-08-31T00:00:00.000-0400,143851646,77751972,2436596
2018-09-01T00:00:00.000-0400,143878688,77759475,2436077
2018-09-02T00:00:00.000-0400,143898658,77775591,2436077
2018-09-03T00:00:00.000-0400,143985446,77789412,2436077
2018-09-04T00:00:00.000-0400,144110851,77873730,2436077
2018-09-05T00:00:00.000-0400,144183943,77926717,2436077
2018-09-06T00:00:00.000-0400,144448301,77985224,2436092
2018-09-07T00:00:00.000-0400,144617784,78026562,2436092
2018-09-08T00:00:00.000-0400,144658011,78040166,2436103
2018-09-09T00:00:00.000-0400,144720795,78057459,2436046
2018-09-10T00:00:00.000-0400,144823796,78120194,2436046
2018-09-11T00:00:00.000-0400,144905213,78173011,2436046
2018-09-12T00:00:00.000-0400,144969975,78213968,2436031
2018-09-13T00:00:00.000-0400,144978882,78236093,2436031
2018-09-14T00:00:00.000-0400,144987262,78248648,2436031
2018-09-15T00:00:00.000-0400,144778050,78258988,2436031
2018-09-16T00:00:00.000-0400,144805537,78269508,2436031
2018-09-17T00:00:00.000-0400,144912604,78331793,2434180
2018-09-18T00:00:00.000-0400,144985476,78398481,2434180
2018-09-19T00:00:00.000-0400,145089867,78476610,2433529
2018-09-20T00:00:00.000-0400,145330087,78516119,2428708
2018-09-21T00:00:00.000-0400,145211987,78591452,2428708
2018-09-22T00:00:00.000-0400,145249199,78602804,2428708
2018-09-23T00:00:00.000-0400,145563450,78706650,2424784
2018-09-24T00:00:00.000-0400,145379016,78672629,2424784
2018-09-25T00:00:00.000-0400,145645668,78725710,2424784
2018-09-26T00:00:00.000-0400,145806529,78806747,2424971
2018-09-27T00:00:00.000-0400,145893918,78879469,2424971
2018-09-28T00:00:00.000-0400,146010332,78921444,2419624
2018-09-29T00:00:00.000-0400,146058131,78931679,2419080
2018-09-30T00:00:00.000-0400,146141952,78937455,2419080
2018-10-01T00:00:00.000-0400,146343384,78995420,2419080
2018-10-02T00:00:00.000-0400,146432206,79054780,2419100
2018-10-03T00:00:00.000-0400,146596172,79120494,2419110
2018-10-04T00:00:00.000-0400,146667027,79149302,2419122
2018-10-05T00:00:00.000-0400,146670268,79211472,2419122
2018-10-06T00:00:00.000-0400,146695557,79220415,2419106
2018-10-07T00:00:00.000-0400,146742740,79230147,2419106
2018-10-08T00:00:00.000-0400,146868089,79266768,2419106
2018-10-09T00:00:00.000-0400,146946501,79307243,2419106
2018-10-10T00:00:00.000-0400,147140247,79362688,2419106
2018-10-11T00:00:00.000-0400,147232147,79411484,2419116
2018-10-12T00:00:00.000-0400,147314749,79486740,2419116
2018-10-13T00:00:00.000-0400,147346597,79499709,2419116
2018-10-14T00:00:00.000-0400,147386343,79515737,2419116
2018-10-15T00:00:00.000-0400,147496834,79662373,2419129
2018-10-16T00:00:00.000-0400,147599565,79750376,2419142
2018-10-17T00:00:00.000-0400,147690303,79828946,2419166
2018-10-18T00:00:00.000-0400,147801647,79875574,2419166
2018-10-19T00:00:00.000-0400,148025301,79955047,2419166
2018-10-20T00:00:00.000-0400,148068910,79964385,2419166
2018-10-21T00:00:00.000-0400,148073730,79969506,2419166
2018-10-22T00:00:00.000-0400,148194668,80034320,2419166
2018-10-23T00:00:00.000-0400,148332238,80102351,2419178
2018-10-24T00:00:00.000-0400,148420088,80168628,2419188
2018-10-25T00:00:00.000-0400,148548655,80207623,2419188
2018-10-26T00:00:00.000-0400,148637331,80263876,2419188
2018-10-27T00:00:00.000-0400,148613251,80275616,2419188
2018-10-28T00:00:00.000-0400,148632180,80303037,2419188
2018-10-29T00:00:00.000-0400,148733662,80387384,2419199
2018-10-30T00:00:00.000-0400,148885300,80445262,2419199
2018-10-31T00:00:00.000-0400,148986353,80512864,2419212
2018-11-01T00:00:00.000-0400,149044829,80590950,2419212
2018-11-02T00:00:00.000-0400,149250987,80638646,2419212
2018-11-03T00:00:00.000-0400,149310751,80648639,2419212
2018-11-04T00:00:00.000-0400,149353727,80668478,2419212
2018-11-05T00:00:00.000-0500,149569722,80769209,2419212
2018-11-06T00:00:00.000-0500,149780152,80835985,2418894
2018-11-07T00:00:00.000-0500,149963450,80904346,2418925
2018-11-08T00:00:00.000-0500,150160292,80976552,2418925
2018-11-09T00:00:00.000-0500,150144660,81032255,2418925
2018-11-10T00:00:00.000-0500,150171617,81046865,2418939
2018-11-11T00:00:00.000-0500,150239382,81068965,2418939
2018-11-12T00:00:00.000-0500,150388110,81133801,2418928
2018-11-13T00:00:00.000-0500,150575218,81199581,2418928
2018-11-14T00:00:00.000-0500,150703503,81263466,2418928
2018-11-15T00:00:00.000-0500,150861884,81332276,2418928
2018-11-16T00:00:00.000-0500,151111286,81382898,2418948
2018-11-17T00:00:00.000-0500,151181052,81395395,2418948
2018-11-18T00:00:00.000-0500,151347912,81412527,2418875
2018-11-19T00:00:00.000-0500,151544127,81471785,2418875
2018-11-20T00:00:00.000-0500,151729017,81562833,2418875
2018-11-21T00:00:00.000-0500,151814883,81608680,2418875
2018-11-22T00:00:00.000-0500,151860745,81621001,2418897
2018-11-24T00:00:00.000-0500,152029204,81652245,2418897
2018-11-25T00:00:00.000-0500,152087707,81675800,2418897
2018-11-26T00:00:00.000-0500,152363091,81741251,2418897
2018-11-27T00:00:00.000-0500,152601879,81806885,2418909
2018-11-28T00:00:00.000-0500,152735299,81892638,2418870
2018-11-29T00:00:00.000-0500,152908198,81977254,2418870
2018-11-30T00:00:00.000-0500,153058339,82016117,2418885
2018-12-01T00:00:00.000-0500,153214718,82032543,2418885
2018-12-02T00:00:00.000-0500,153300551,82050053,2418885
2018-12-03T00:00:00.000-0500,153441845,82082002,2418885
2018-12-04T00:00:00.000-0500,153523113,82164494,2418897
2018-12-05T00:00:00.000-0500,153658639,82196973,2418897
2018-12-06T00:00:00.000-0500,153806680,82235418,2418897
2018-12-07T00:00:00.000-0500,153951329,82263963,2418923
2018-12-08T00:00:00.000-0500,154020035,82274985,2418923
2018-12-09T00:00:00.000-0500,154050437,82285220,2418954
2018-12-10T00:00:00.000-0500,154093722,82299555,2418943
2018-12-11T00:00:00.000-0500,154078182,82310829,2418943
2018-12-12T00:00:00.000-0500,154150894,82331500,2418943
2018-12-13T00:00:00.000-0500,154161330,82381981,2418943
2018-12-14T00:00:00.000-0500,154259570,82408155,2418980
2018-12-15T00:00:00.000-0500,154296301,82417154,2418980
2018-12-16T00:00:00.000-0500,154298905,82426084,2418980
2018-12-17T00:00:00.000-0500,154347300,82450152,2418980
2018-12-18T00:00:00.000-0500,154354539,82475706,2418992
2018-12-19T00:00:00.000-0500,154361113,82498348,2418992
2018-12-20T00:00:00.000-0500,154379800,82541864,2418992
2018-12-21T00:00:00.000-0500,154420177,82561196,2418992
2018-12-22T00:00:00.000-0500,154433215,82568297,2418992
2018-12-23T00:00:00.000-0500,154448344,82575523,2418992
2018-12-24T00:00:00.000-0500,154469196,82583492,2418992
2018-12-25T00:00:00.000-0500,154497730,82586328,2418992
2018-12-26T00:00:00.000-0500,154505839,82595401,2418992
2018-12-27T00:00:00.000-0500,154520604,82603256,2418992
2018-12-28T00:00:00.000-0500,154527528,82611850,2418992
2018-12-29T00:00:00.000-0500,154532792,82617049,2418992
2018-12-30T00:00:00.000-0500,154579810,82621747,2418609
2018-12-31T00:00:00.000-0500,154596290,82630067,2418609
2019-01-01T00:00:00.000-0500,154627215,82637988,2418609
2019-01-02T00:00:00.000-0500,154744887,82660249,2418623
2019-01-03T00:00:00.000-0500,154758434,82683221,2418561
2019-01-04T00:00:00.000-0500,154789797,82703316,2418214
2019-01-05T00:00:00.000-0500,154794265,82707227,2418214
2019-01-06T00:00:00.000-0500,154814193,82712933,2418202
2019-01-07T00:00:00.000-0500,154839809,82720378,2418202
2019-01-08T00:00:00.000-0500,154852933,82747610,2417702
2019-01-09T00:00:00.000-0500,154907518,82773559,2417724
2019-01-10T00:00:00.000-0500,154870102,82786655,2417783
2019-01-11T00:00:00.000-0500,154887845,82825745,2417784
2019-01-12T00:00:00.000-0500,154885509,82841109,2417784
2019-01-13T00:00:00.000-0500,154900855,82853939,2417677
2019-01-14T00:00:00.000-0500,154946238,82916570,2417677
2019-01-15T00:00:00.000-0500,154973637,82964235,2417677
2019-01-16T00:00:00.000-0500,155060098,82999526,2417677
2019-01-17T00:00:00.000-0500,155147630,83046095,2417699
2019-01-18T00:00:00.000-0500,155246215,83094177,2413157
2019-01-19T00:00:00.000-0500,155261561,83104061,2413157
2019-01-20T00:00:00.000-0500,155285731,83116929,2413157
2019-01-21T00:00:00.000-0500,155312971,83146343,2413157
2019-01-22T00:00:00.000-0500,155385162,83211726,2413157
2019-01-23T00:00:00.000-0500,155541776,83263610,2413157
2019-01-24T00:00:00.000-0500,155615303,83349278,2413191
2019-01-25T00:00:00.000-0500,155699002,83399191,2413202
2019-01-26T00:00:00.000-0500,155548658,83413380,2413202
2019-01-27T00:00:00.000-0500,155582595,83420920,2413202
2019-01-28T00:00:00.000-0500,155643202,83487598,2413202
2019-01-29T00:00:00.000-0500,155792514,83531829,2413202
2019-01-30T00:00:00.000-0500,156143934,83581852,2413232
2019-01-31T00:00:00.000-0500,156301511,83640563,2413187
2019-02-01T00:00:00.000-0500,156400166,83705486,2413240
2019-02-02T00:00:00.000-0500,156467715,83714738,2413240
2019-02-03T00:00:00.000-0500,156526964,83735108,2413240
2019-02-04T00:00:00.000-0500,156671603,83828087,2413160
2019-02-05T00:00:00.000-0500,156793164,83883545,2413171
2019-02-06T00:00:00.000-0500,156977771,83961215,2413235
2019-02-11T00:00:00.000-0500,157368481,84217856,2413367
2019-02-12T00:00:00.000-0500,157600925,84267716,2413367
2019-02-13T00:00:00.000-0500,157696393,84340814,2413367
2019-02-14T00:00:00.000-0500,157858825,84388460,2413428
2019-02-15T00:00:00.000-0500,158054646,84442086,2413438
2019-02-16T00:00:00.000-0500,158064433,84454775,2413438
2019-02-17T00:00:00.000-0500,158140244,84470699,2413422
2019-02-18T00:00:00.000-0500,158371828,84529514,2413432
2019-02-19T00:00:00.000-0500,158548934,84577072,2413432
2019-02-20T00:00:00.000-0500,158857330,84621929,2413446
2019-02-21T00:00:00.000-0500,159065386,84662955,2413467
2019-02-22T00:00:00.000-0500,159066152,84704954,2413453
2019-02-23T00:00:00.000-0500,159080578,84716548,2413427
2019-02-24T00:00:00.000-0500,159194069,84731185,2413427
2019-02-25T00:00:00.000-0500,159414052,84789854,2413776
2019-02-26T00:00:00.000-0500,159606413,84852614,2414097
2019-02-27T00:00:00.000-0500,159737766,84907176,2414353
2019-02-28T00:00:00.000-0500,159889254,84952194,2417540
2019-03-01T00:00:00.000-0500,159973556,85007400,2417651
2019-03-02T00:00:00.000-0500,160032582,85018111,2419187
2019-03-03T00:00:00.000-0500,160053459,85031699,2419596
2019-03-04T00:00:00.000-0500,160250201,85058855,2419703
2019-03-05T00:00:00.000-0500,160411342,85102838,2421464
2019-03-06T00:00:00.000-0500,160509912,85157150,2422173
2019-03-07T00:00:00.000-0500,160640310,85185590,2429471
2019-03-08T00:00:00.000-0500,160686881,85197859,2488638
2019-03-09T00:00:00.000-0500,160721322,85206584,2489943
2019-03-10T00:00:00.000-0500,160819755,85233875,2490700
2019-03-11T00:00:00.000-0400,161076917,85286655,2492089
2019-03-12T00:00:00.000-0400,161178675,85342489,2495762
2019-03-13T00:00:00.000-0400,161365874,85385777,2503653
2019-03-14T00:00:00.000-0400,161508087,85438752,2506268
2019-03-18T00:00:00.000-0400,161794776,85646576,2469616
2019-03-19T00:00:00.000-0400,161973795,85710271,2473686
2019-03-20T00:00:00.000-0400,162132490,85787354,2474104
2019-03-21T00:00:00.000-0400,162290057,85834075,2474495
2019-03-22T00:00:00.000-0400,162455081,85882658,2473591
2019-03-23T00:00:00.000-0400,162558861,85884768,2474474
2019-03-24T00:00:00.000-0400,162543708,85909330,2474632
2019-03-25T00:00:00.000-0400,162821843,85989703,2476009
2019-03-26T00:00:00.000-0400,162951663,86045919,2478887
2019-03-28T00:00:00.000-0400,163152285,86158185,2483097
2019-03-29T00:00:00.000-0400,163324347,86222719,2472271
2019-03-30T00:00:00.000-0400,163388587,86239708,2472558
2019-03-31T00:00:00.000-0400,163476739,86259118,2472678
2019-04-01T00:00:00.000-0400,163712541,86336826,2474169
2019-04-08T00:00:00.000-0400,164578579,86691731,2533074
2019-04-09T00:00:00.000-0400,164763659,86761744,2534288
2019-04-10T00:00:00.000-0400,165029832,86806530,2535356
2019-04-11T00:00:00.000-0400,165349842,86863623,2536268
2019-04-12T00:00:00.000-0400,165457527,86909030,2536407
2019-04-13T00:00:00.000-0400,165583932,86923787,2538466
2019-04-14T00:00:00.000-0400,165724124,86941340,2543166
2019-04-15T00:00:00.000-0400,166013942,86999335,2545576
2019-04-16T00:00:00.000-0400,166213607,87046810,2548329
2019-04-17T00:00:00.000-0400,166362853,87124264,2550026
2019-04-18T00:00:00.000-0400,166503905,87173669,2562810
2019-04-19T00:00:00.000-0400,166859044,87200225,2563730
2019-04-20T00:00:00.000-0400,166925612,87218802,2563344
2019-04-21T00:00:00.000-0400,166972646,87228856,2564548
2019-04-22T00:00:00.000-0400,167110099,87289026,2574020
2019-04-23T00:00:00.000-0400,167368894,87357302,2582464
2019-04-24T00:00:00.000-0400,167513893,87412371,2592153
2019-04-25T00:00:00.000-0400,167169973,87474492,2596580
2019-04-26T00:00:00.000-0400,167353309,87526901,2597765
2019-04-27T00:00:00.000-0400,167372126,87543909,2598322
2019-04-28T00:00:00.000-0400,167474716,87566095,2599434
2019-04-29T00:00:00.000-0400,167727121,87627429,2603521
2019-04-30T00:00:00.000-0400,167953734,87686484,2604000
2019-05-01T00:00:00.000-0400,168362256,87737363,2607400
2019-05-02T00:00:00.000-0400,168742545,87793370,2608898
2019-05-03T00:00:00.000-0400,168912575,87900039,2610251
2019-05-04T00:00:00.000-0400,169022593,87911010,2611739
2019-05-05T00:00:00.000-0400,168945610,87927945,2612086
2019-05-06T00:00:00.000-0400,169144338,87967437,2612710
2019-05-07T00:00:00.000-0400,169291051,88009273,2614435
2019-05-08T00:00:00.000-0400,169533843,88050273,2614745
2019-05-09T00:00:00.000-0400,169714965,88064567,2615932
2019-05-10T00:00:00.000-0400,169702231,88077277,2616087
2019-05-11T00:00:00.000-0400,169728587,88086462,2618687
2019-05-12T00:00:00.000-0400,169748783,88095082,2619783
2019-05-13T00:00:00.000-0400,169814631,88126439,2620929
2019-05-14T00:00:00.000-0400,169904093,88161124,2621447
2019-05-15T00:00:00.000-0400,170179201,88191770,2621778
2019-05-16T00:00:00.000-0400,170336763,88220185,2622418
2019-05-17T00:00:00.000-0400,170393019,88244800,2628747
2019-05-18T00:00:00.000-0400,170358211,88254855,2629332
2019-05-19T00:00:00.000-0400,170497008,88261648,2633993
2019-05-20T00:00:00.000-0400,170647593,88282572,2640629
2019-05-21T00:00:00.000-0400,170764914,88308066,2640842
2019-05-22T00:00:00.000-0400,170880637,88332412,2641727
2019-05-23T00:00:00.000-0400,171195055,88358811,2642187
2019-05-24T00:00:00.000-0400,171181364,88377166,2643461
2019-05-24T00:00:00.000-0400,171181364,88377166,2643461
2019-05-24T00:00:00.000-0400,171181364,88377166,2643461
2019-05-24T00:00:00.000-0400,171181364,88377166,2643461
2019-05-24T00:00:00.000-0400,171181364,88377166,2643461
2019-05-24T00:00:00.000-0400,171181364,88377166,2643461
2019-05-24T00:00:00.000-0400,171181364,88377166,2643461
2019-05-24T00:00:00.000-0400,171181364,88377166,2643461
2019-05-25T00:00:00.000-0400,171200718,88380085,2647511
2019-05-25T00:00:00.000-0400,171200718,88380085,2647511
2019-05-25T00:00:00.000-0400,171200718,88380085,2647511
2019-05-25T00:00:00.000-0400,171200718,88380085,2647511
2019-05-25T00:00:00.000-0400,171200718,88380085,2647511
2019-05-25T00:00:00.000-0400,171200718,88380085,2647511
2019-05-25T00:00:00.000-0400,171200718,88380085,2647511
2019-05-25T00:00:00.000-0400,171200718,88380085,2647511
2019-05-26T00:00:00.000-0400,171213653,88382092,2647664
2019-05-27T00:00:00.000-0400,171231888,88389692,2647800
2019-05-28T00:00:00.000-0400,171560151,88419454,2657121
2019-05-29T00:00:00.000-0400,171656210,88446153,2671685
2019-05-30T00:00:00.000-0400,171710207,88478759,2672422
2019-05-31T00:00:00.000-0400,171812199,88504605,2676242
2019-06-01T00:00:00.000-0400,171855889,88511854,2677367
2019-06-02T00:00:00.000-0400,171857864,88517872,2678348
2019-06-03T00:00:00.000-0400,172043163,88521181,2680621
2019-06-04T00:00:00.000-0400,172155847,88531993,2680570
2019-06-05T00:00:00.000-0400,172514525,88548990,2683254
2019-06-06T00:00:00.000-0400,173035080,88566131,2688605
2019-06-07T00:00:00.000-0400,172968585,88582947,2690587
2019-06-08T00:00:00.000-0400,172975940,88588645,2694235
2019-06-09T00:00:00.000-0400,173007990,88598641,2700723
2019-06-10T00:00:00.000-0400,173035013,88622372,2701520
2019-06-11T00:00:00.000-0400,173061782,88646544,2702367
2019-06-12T00:00:00.000-0400,173019527,88668813,2721620
2019-06-13T00:00:00.000-0400,173011013,88691761,2732541
2019-06-14T00:00:00.000-0400,173041352,88713513,2744070
2019-06-15T00:00:00.000-0400,173057871,88720339,2750447
2019-06-16T00:00:00.000-0400,173076284,88726812,2750952
2019-06-17T00:00:00.000-0400,173207928,88754191,2757598
2019-06-18T00:00:00.000-0400,173411673,88778967,2763186
2019-06-19T00:00:00.000-0400,173604137,88804771,2773978
2019-06-20T00:00:00.000-0400,173601096,88821929,2779961
2019-06-21T00:00:00.000-0400,173774642,88839918,2780508
2019-06-22T00:00:00.000-0400,173779902,88847949,2785134
2019-06-23T00:00:00.000-0400,173782378,88857679,2786189
2019-06-24T00:00:00.000-0400,173912409,88884766,2786594
2019-06-25T00:00:00.000-0400,173888861,88904706,2791899
2019-06-26T00:00:00.000-0400,173983905,88925062,2792488
2019-06-27T00:00:00.000-0400,174104806,88949212,2794008
2019-06-28T00:00:00.000-0400,174178478,88973762,2794972
2019-06-29T00:00:00.000-0400,174246118,88983562,2795903
2019-06-30T00:00:00.000-0400,174257149,88992034,2799534
2019-07-01T00:00:00.000-0400,174312269,89016160,2802010
2019-07-02T00:00:00.000-0400,174374409,89042183,2803996
2019-07-03T00:00:00.000-0400,174660344,89065098,2804055
2019-07-04T00:00:00.000-0400,174672778,89072150,2804533
2019-07-05T00:00:00.000-0400,174690833,89082781,2805763
2019-07-06T00:00:00.000-0400,174738509,89088392,2805585
2019-07-07T00:00:00.000-0400,174755556,89093578,2808550
2019-07-08T00:00:00.000-0400,174814341,89121254,2809473
2019-07-09T00:00:00.000-0400,175194058,89142274,2809701
2019-07-10T00:00:00.000-0400,175354353,89170155,2809910
2019-07-11T00:00:00.000-0400,175293100,89194623,2810507
2019-07-12T00:00:00.000-0400,175343426,89208761,2810790
2019-07-13T00:00:00.000-0400,175364643,89216086,2811298
2019-07-14T00:00:00.000-0400,175392001,89219215,2811675
2019-07-15T00:00:00.000-0400,175431429,89246318,2813691
2019-07-16T00:00:00.000-0400,175464255,89271903,2815196
2019-07-17T00:00:00.000-0400,175474379,89295245,2816517
2019-07-18T00:00:00.000-0400,175588770,89319142,2817402
2019-07-19T00:00:00.000-0400,175724121,89342759,2818742
2019-07-20T00:00:00.000-0400,176434833,89352368,2819339
2019-07-21T00:00:00.000-0400,176509596,89360232,2819845
2019-07-22T00:00:00.000-0400,176643577,89391178,2821864
2019-07-23T00:00:00.000-0400,176863486,89418261,2826359
2019-07-24T00:00:00.000-0400,177065592,89445893,2827072
2019-07-25T00:00:00.000-0400,177310464,89470000,2827188
2019-07-26T00:00:00.000-0400,177372755,89494557,2827449
2019-07-27T00:00:00.000-0400,177435091,89501551,2827277
2019-07-28T00:00:00.000-0400,177467428,89509858,2824897
2019-07-29T00:00:00.000-0400,177495734,89532490,2826547
2019-07-30T00:00:00.000-0400,177492015,89560431,2827223
2019-07-31T00:00:00.000-0400,178413316,89582847,2829141
2019-08-02T00:00:00.000-0400,179748697,89632791,2833190
2019-08-03T00:00:00.000-0400,179776833,89641189,2833945
2019-08-04T00:00:00.000-0400,179801570,89647114,2836452
2019-08-05T00:00:00.000-0400,180196332,89676196,2850870
2019-08-06T00:00:00.000-0400,180468153,89700192,2845919
2019-08-07T00:00:00.000-0400,180487233,89721991,2850509
2019-08-08T00:00:00.000-0400,180554870,89745298,2851594
2019-08-09T00:00:00.000-0400,180558822,89768944,2860468
2019-08-10T00:00:00.000-0400,180595188,89775127,2869491
2019-08-11T00:00:00.000-0400,180608334,89777164,2870567
2019-08-12T00:00:00.000-0400,180675253,89820346,2872401
2019-08-13T00:00:00.000-0400,180751401,89863295,2874231
2019-08-14T00:00:00.000-0400,180860832,89917638,2876476
2019-08-15T00:00:00.000-0400,180993573,89968726,2879767
2019-08-16T00:00:00.000-0400,181083089,90010115,2880685
2019-08-17T00:00:00.000-0400,181105049,90024071,2880911
