time,average_meeting_minutes,average_meeting_minutes_with_11_to_15_calls,average_meeting_minutes_with_16_to_25_calls,average_meeting_minutes_with_26_to_50_calls,average_meeting_minutes_with_2_calls,average_meeting_minutes_with_3_to_5_calls,average_meeting_minutes_with_6_to_10_calls,lonely_meetings,max_concurrent_usage_chromebase,max_concurrent_usage_chromebox,num_1day_active_users,num_30day_active_users,num_7day_active_users,num_calls,num_calls_android,num_calls_by_external_users,num_calls_by_internal_users,num_calls_by_pstn_in_users,num_calls_by_pstn_out_users,num_calls_chromebase,num_calls_chromebox,num_calls_ios,num_calls_jamboard,num_calls_unknown_client,num_calls_web,num_meetings,num_meetings_android,num_meetings_chromebase,num_meetings_chromebox,num_meetings_ios,num_meetings_jamboard,num_meetings_unknown_client,num_meetings_web,num_meetings_with_11_to_15_calls,num_meetings_with_16_to_25_calls,num_meetings_with_26_to_50_calls,num_meetings_with_2_calls,num_meetings_with_3_to_5_calls,num_meetings_with_6_to_10_calls,num_meetings_with_external_users,num_meetings_with_pstn_in_users,num_meetings_with_pstn_out_users,total_call_minutes,total_call_minutes_android,total_call_minutes_by_external_users,total_call_minutes_by_internal_users,total_call_minutes_by_pstn_in_users,total_call_minutes_by_pstn_out_users,total_call_minutes_chromebase,total_call_minutes_chromebox,total_call_minutes_ios,total_call_minutes_jamboard,total_call_minutes_unknown_client,total_call_minutes_web,total_meeting_minutes,date,year,month
2018-07-20T00:00:00.000-0400,19,0,0,0,23,10,0,0,0,0,10,161,41,16,0,1,15,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,6,0,0,0,4,2,0,1,0,0,276,0,36,240,0,0,0,0,0,0,0,240,115,7/20/2018,2018,7
2018-07-21T00:00:00.000-0400,0,0,0,0,0,0,0,0,0,0,0,158,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/21/2018,2018,7
2018-07-26T00:00:00.000-0400,17,0,0,0,19,13,0,2,0,0,9,164,37,12,0,1,10,1,0,0,0,0,0,0,10,3,0,0,0,0,0,0,3,0,0,0,2,1,0,1,1,0,152,0,0,140,12,0,0,0,0,0,0,140,52,7/26/2018,2018,7
2018-07-27T00:00:00.000-0400,35,0,0,0,14,57,13,2,0,0,9,157,36,19,0,6,12,1,0,0,0,0,0,0,12,4,0,0,0,0,0,0,3,0,0,0,1,2,1,1,1,0,624,0,392,217,13,0,0,0,0,0,0,217,142,7/27/2018,2018,7
2018-08-05T00:00:00.000-0400,0,0,0,0,0,0,0,0,0,0,0,145,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/5/2018,2018,8
2018-08-06T00:00:00.000-0400,20,0,0,0,3,62,0,0,0,0,13,147,53,23,0,0,23,0,0,0,0,1,0,0,22,7,0,0,0,1,0,0,7,0,0,0,5,2,0,0,0,0,478,0,0,478,0,0,0,0,6,0,0,472,142,8/6/2018,2018,8
2018-08-07T00:00:00.000-0400,34,0,0,0,39,28,17,4,0,0,18,153,52,24,0,0,21,3,0,0,0,0,0,0,21,7,0,0,0,0,0,0,7,0,0,0,5,1,1,0,2,0,601,0,0,540,60,0,0,0,0,0,0,540,242,8/7/2018,2018,8
2018-08-08T00:00:00.000-0400,28,0,0,0,31,19,0,5,0,0,16,156,57,33,0,0,32,0,1,0,0,3,0,0,29,8,0,0,0,3,0,0,8,0,0,0,6,2,0,0,0,1,555,0,0,555,0,0,0,0,85,0,0,469,228,8/8/2018,2018,8
2018-08-09T00:00:00.000-0400,24,0,0,0,23,32,13,1,0,0,14,131,49,26,0,3,20,2,1,0,0,2,0,0,18,8,0,0,0,1,0,0,6,0,0,0,5,2,1,2,2,1,587,0,10,556,9,11,0,0,9,0,0,547,197,8/9/2018,2018,8
2018-08-11T00:00:00.000-0400,96,0,0,0,96,0,0,2,0,0,2,139,48,4,0,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,231,0,97,133,0,0,0,0,0,0,0,133,96,8/11/2018,2018,8
2018-08-13T00:00:00.000-0400,37,0,0,0,38,0,36,2,0,0,20,148,59,24,1,0,23,1,0,0,0,0,0,0,22,8,1,0,0,0,0,0,8,0,0,0,7,0,1,0,1,0,788,0,0,756,32,0,0,0,0,0,0,755,303,8/13/2018,2018,8
2018-08-14T00:00:00.000-0400,31,0,0,0,37,18,0,3,0,0,12,152,55,28,0,0,25,1,2,0,0,0,0,0,25,9,0,0,0,0,0,0,9,0,0,0,6,3,0,0,1,2,718,0,0,697,12,8,0,0,0,0,0,697,282,8/14/2018,2018,8
2018-08-15T00:00:00.000-0400,41,0,0,0,40,42,0,6,0,0,22,161,60,30,0,4,26,0,0,0,0,2,0,0,24,8,0,0,0,2,0,0,8,0,0,0,5,3,0,1,0,0,860,0,16,843,0,0,0,0,113,0,0,730,328,8/15/2018,2018,8
2018-08-16T00:00:00.000-0400,40,0,0,0,133,24,0,4,0,0,20,161,62,31,1,1,27,2,1,0,0,1,0,0,25,7,1,0,0,1,0,0,7,0,0,0,1,6,0,1,1,1,2167,40,26,2119,15,6,0,0,36,0,0,2043,280,8/16/2018,2018,8
2018-08-17T00:00:00.000-0400,44,0,0,0,39,48,0,5,0,0,23,164,67,35,0,4,31,0,0,0,0,6,0,0,25,10,0,0,0,3,0,0,10,0,0,0,5,5,0,3,0,0,1211,0,281,929,0,0,0,0,114,0,0,815,440,8/17/2018,2018,8
2018-08-18T00:00:00.000-0400,0,0,0,0,0,0,0,0,0,0,0,157,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/18/2018,2018,8
2018-08-19T00:00:00.000-0400,30,0,0,0,30,0,0,5,0,0,7,158,70,11,0,0,10,0,1,0,0,0,0,0,10,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1,225,0,0,225,0,0,0,0,0,0,0,225,92,8/19/2018,2018,8
2018-08-20T00:00:00.000-0400,54,0,0,0,64,18,99,2,0,0,17,168,71,29,2,2,26,1,0,0,0,1,0,0,23,6,1,0,0,1,0,0,6,0,0,0,3,2,1,2,1,0,1132,42,168,944,19,0,0,0,0,0,0,901,328,8/20/2018,2018,8
2018-08-21T00:00:00.000-0400,37,0,0,0,40,35,26,11,0,0,43,188,94,65,2,1,60,1,3,0,0,7,0,0,51,14,2,0,0,3,0,0,14,0,0,0,7,6,1,1,1,1,1680,74,48,1608,21,1,0,0,171,0,0,1362,524,8/21/2018,2018,8
2018-08-22T00:00:00.000-0400,26,0,0,0,13,38,0,19,0,0,33,202,106,54,3,5,45,3,1,0,0,13,0,0,29,11,2,0,0,2,0,0,10,0,0,0,5,6,0,3,2,1,948,54,126,762,59,1,0,0,47,0,0,660,295,8/22/2018,2018,8
2018-08-23T00:00:00.000-0400,34,0,0,0,36,12,46,10,0,0,39,219,122,69,3,4,62,3,0,0,0,7,0,0,52,15,1,0,0,3,0,0,15,0,0,0,11,2,2,2,2,0,1452,6,79,1350,23,0,0,0,141,0,0,1202,522,8/23/2018,2018,8
2018-08-24T00:00:00.000-0400,31,0,0,0,29,35,0,9,0,0,25,231,127,49,4,6,41,1,1,0,0,5,0,0,32,14,2,0,0,1,0,0,14,0,0,0,11,3,0,2,1,1,1193,59,244,939,8,0,0,0,14,0,0,864,435,8/24/2018,2018,8
2018-08-25T00:00:00.000-0400,41,0,0,0,12,54,58,1,0,0,12,237,136,16,0,1,15,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,629,0,12,616,0,0,0,0,0,0,0,616,125,8/25/2018,2018,8
2018-08-26T00:00:00.000-0400,44,0,0,0,2,51,58,6,0,0,22,249,144,46,2,4,37,5,0,0,0,7,0,0,28,6,1,0,0,2,0,0,6,0,0,0,1,4,1,2,2,0,1236,26,108,934,193,0,0,0,241,0,0,665,266,8/26/2018,2018,8
2018-08-27T00:00:00.000-0400,42,0,0,0,44,34,73,7,0,0,38,267,159,57,0,7,50,0,0,0,0,4,0,0,46,16,0,0,0,1,0,0,15,0,0,0,9,6,1,5,0,0,2107,0,241,1865,0,0,0,0,5,0,0,1860,683,8/27/2018,2018,8
2018-08-28T00:00:00.000-0400,34,0,0,0,30,40,0,4,0,0,21,271,144,27,0,1,25,0,1,0,0,1,0,0,24,7,0,0,0,1,0,0,7,0,0,0,4,3,0,1,0,0,859,0,52,806,0,0,0,0,10,0,0,795,243,8/28/2018,2018,8
2018-08-29T00:00:00.000-0400,33,0,0,0,29,36,47,17,0,0,38,281,151,68,3,4,58,4,2,0,0,8,0,0,47,15,2,0,0,2,0,0,15,0,0,0,10,3,2,4,3,2,1662,113,274,1244,143,0,0,0,40,0,0,1090,499,8/29/2018,2018,8
2018-08-30T00:00:00.000-0400,26,0,0,0,24,31,17,2,0,0,25,287,145,35,2,2,30,3,0,0,0,2,0,0,26,8,1,0,0,2,0,0,8,0,0,0,3,4,1,2,2,0,687,25,74,566,47,0,0,0,34,0,0,506,215,8/30/2018,2018,8
2018-08-31T00:00:00.000-0400,48,0,0,0,52,44,0,3,0,0,20,280,141,32,0,4,28,0,0,0,0,1,0,0,27,8,0,0,0,1,0,0,8,0,0,0,4,4,0,2,0,0,1099,0,218,881,0,0,0,0,8,0,0,873,387,8/31/2018,2018,8
2018-09-01T00:00:00.000-0400,31,0,0,0,0,0,31,0,0,0,5,280,134,7,0,1,6,0,0,0,0,2,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,135,0,2,133,0,0,0,0,50,0,0,82,31,9/1/2018,2018,9
2018-09-02T00:00:00.000-0400,22,0,0,0,22,0,0,2,0,0,6,282,122,6,0,0,6,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,111,0,0,111,0,0,0,0,0,0,0,111,45,9/2/2018,2018,9
2018-09-03T00:00:00.000-0400,59,0,0,0,59,0,0,6,0,0,4,284,98,11,0,4,7,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,272,0,123,149,0,0,0,0,0,0,0,149,118,9/3/2018,2018,9
2018-09-04T00:00:00.000-0400,29,0,0,0,12,44,19,8,0,0,33,290,102,57,2,1,51,3,2,0,0,1,0,0,48,14,1,0,0,1,0,0,14,0,0,0,6,7,1,1,3,1,1430,35,32,1303,94,0,0,0,21,0,0,1246,406,9/4/2018,2018,9
2018-09-06T00:00:00.000-0400,32,0,0,0,26,26,69,9,0,0,25,291,89,44,0,2,39,3,0,0,0,5,0,0,34,7,0,0,0,2,0,0,7,0,0,0,2,4,1,2,2,0,911,0,83,753,74,0,0,0,210,0,0,542,228,9/6/2018,2018,9
2018-09-07T00:00:00.000-0400,42,0,0,0,42,42,0,9,0,0,31,304,100,53,0,7,43,2,1,0,0,2,0,0,41,17,0,0,0,1,0,0,17,0,0,0,12,5,0,5,1,1,1731,0,373,1302,56,0,0,0,44,0,0,1257,719,9/7/2018,2018,9
2018-09-08T00:00:00.000-0400,60,0,0,0,0,66,54,2,0,0,11,307,110,15,0,1,14,0,0,0,0,2,0,0,12,2,0,0,0,2,0,0,2,0,0,0,0,1,1,1,0,0,518,0,0,518,0,0,0,0,103,0,0,414,121,9/8/2018,2018,9
2018-09-09T00:00:00.000-0400,37,0,0,0,22,58,33,3,0,0,25,310,118,34,1,5,28,0,1,0,0,5,0,0,22,8,1,0,0,2,0,0,8,0,0,0,4,3,1,3,0,1,985,34,86,898,0,1,0,0,82,0,0,780,300,9/9/2018,2018,9
2018-09-10T00:00:00.000-0400,51,0,0,0,26,59,81,7,0,0,40,319,137,61,0,11,46,4,0,0,0,1,0,0,45,14,0,0,0,1,0,0,14,0,0,0,5,7,2,5,3,0,2388,0,394,1849,145,0,0,0,98,0,0,1750,715,9/10/2018,2018,9
2018-09-11T00:00:00.000-0400,44,0,0,0,40,44,66,4,0,0,38,331,144,57,2,2,48,7,0,0,0,0,0,0,46,15,2,0,0,0,0,0,15,0,0,0,6,8,1,1,6,0,2149,109,30,1772,347,0,0,0,0,0,0,1662,667,9/11/2018,2018,9
2018-09-12T00:00:00.000-0400,57,0,0,0,42,64,0,7,0,0,40,334,145,65,1,6,54,5,0,0,0,7,0,0,46,15,1,0,0,3,0,0,15,0,0,0,5,10,0,3,2,0,3113,135,412,2492,209,0,0,0,220,0,0,2135,859,9/12/2018,2018,9
2018-09-13T00:00:00.000-0400,56,0,0,0,48,70,44,12,0,0,62,361,171,98,1,5,85,8,0,0,0,5,0,0,79,22,1,0,0,3,0,0,22,0,0,0,11,8,3,4,5,0,4043,24,386,3455,201,0,0,0,183,0,0,3247,1232,9/13/2018,2018,9
2018-09-14T00:00:00.000-0400,59,0,0,0,31,82,0,1,0,0,22,363,167,28,1,0,28,0,0,0,0,2,0,0,25,9,1,0,0,2,0,0,9,0,0,0,4,5,0,0,0,0,1579,72,0,1579,0,0,0,0,65,0,0,1441,538,9/14/2018,2018,9
2018-09-15T00:00:00.000-0400,22,0,0,0,20,23,0,2,0,0,11,365,169,15,2,1,14,0,0,0,0,0,0,0,12,4,2,0,0,0,0,0,4,0,0,0,2,2,0,1,0,0,259,44,0,259,0,0,0,0,0,0,0,214,88,9/15/2018,2018,9
2018-09-16T00:00:00.000-0400,18,0,0,0,2,20,46,9,0,0,17,365,163,31,0,5,26,0,0,0,0,6,0,0,20,4,0,0,0,1,0,0,4,0,0,0,2,1,1,2,0,0,491,0,60,430,0,0,0,0,179,0,0,251,72,9/16/2018,2018,9
2018-09-17T00:00:00.000-0400,31,77,0,0,26,34,0,16,0,0,48,387,172,113,0,22,83,5,3,0,0,1,0,0,82,24,0,0,0,1,0,0,23,1,0,0,15,8,0,4,3,3,2712,0,757,1847,104,3,0,0,78,0,0,1768,746,9/17/2018,2018,9
2018-09-18T00:00:00.000-0400,40,0,0,0,33,56,10,12,0,0,41,395,176,75,0,4,63,5,3,0,0,0,0,0,63,20,0,0,0,0,0,0,20,0,0,0,12,7,1,3,4,3,2537,0,232,2192,53,59,0,0,0,0,0,2192,809,9/18/2018,2018,9
2018-09-19T00:00:00.000-0400,37,0,0,0,32,46,0,12,0,0,36,402,175,70,4,5,61,0,4,0,0,1,0,0,56,20,3,0,0,1,0,0,20,0,0,0,13,7,0,4,0,4,2096,162,106,1989,0,0,0,0,48,0,0,1778,746,9/19/2018,2018,9
2018-09-20T00:00:00.000-0400,44,0,0,0,35,48,63,6,0,0,32,399,150,53,1,2,46,4,1,0,0,3,0,0,42,13,1,0,0,1,0,0,13,0,0,0,5,7,1,1,4,1,2053,14,41,1867,142,2,0,0,278,0,0,1574,577,9/20/2018,2018,9
2018-09-21T00:00:00.000-0400,31,0,0,0,28,35,26,14,0,0,33,398,159,54,1,0,52,2,0,0,0,1,0,0,50,11,1,0,0,1,0,0,11,0,0,0,5,5,1,0,2,0,1187,4,0,1146,40,0,0,0,96,0,0,1044,346,9/21/2018,2018,9
2018-09-22T00:00:00.000-0400,88,0,0,0,73,103,0,1,0,0,8,380,157,8,0,0,8,0,0,0,0,4,0,0,4,2,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,585,0,0,585,0,0,0,0,283,0,0,302,176,9/22/2018,2018,9
2018-09-23T00:00:00.000-0400,40,0,0,0,31,70,39,5,0,0,25,378,162,42,2,6,34,2,0,0,0,4,0,0,28,9,1,0,0,2,0,0,8,0,0,0,6,2,1,4,1,0,1226,1,190,999,37,0,0,0,84,0,0,912,368,9/23/2018,2018,9
2018-09-24T00:00:00.000-0400,47,0,0,0,33,46,80,9,0,0,31,386,153,71,4,11,59,1,0,0,0,5,0,0,50,15,4,0,0,4,0,0,14,0,0,0,7,5,3,8,1,0,4084,79,2022,2045,15,0,0,0,16,0,0,1948,706,9/24/2018,2018,9
2018-09-25T00:00:00.000-0400,21,0,0,0,18,30,21,13,0,0,27,386,140,42,0,3,35,3,1,0,0,0,0,0,35,9,0,0,0,0,0,0,9,0,0,0,5,2,2,3,1,1,651,0,60,579,9,2,0,0,0,0,0,579,194,9/25/2018,2018,9
2018-09-26T00:00:00.000-0400,35,0,0,0,28,43,0,8,0,0,37,390,142,68,2,8,56,3,1,0,0,9,0,0,45,17,1,0,0,2,0,0,17,0,0,0,9,8,0,5,2,1,1799,4,308,1344,87,59,0,0,162,0,0,1177,600,9/26/2018,2018,9
2018-09-27T00:00:00.000-0400,30,0,0,0,25,38,0,8,0,0,38,401,150,59,3,7,48,4,0,0,0,0,0,0,45,19,2,0,0,0,0,0,19,0,0,0,12,7,0,6,2,0,1612,44,225,1243,143,0,0,0,0,0,0,1199,580,9/27/2018,2018,9
2018-09-28T00:00:00.000-0400,31,0,0,0,17,44,67,8,0,0,24,397,142,55,2,8,44,2,1,0,0,3,0,0,39,13,1,0,0,2,0,0,13,0,0,0,7,5,1,2,2,1,1494,17,401,1035,53,3,0,0,15,0,0,1003,415,9/28/2018,2018,9
2018-09-29T00:00:00.000-0400,43,0,0,0,41,46,0,3,0,0,8,385,142,12,0,0,11,1,0,0,0,0,0,0,11,3,0,0,0,0,0,0,3,0,0,0,2,1,0,0,1,0,369,0,0,325,43,0,0,0,0,0,0,325,129,9/29/2018,2018,9
2018-09-30T00:00:00.000-0400,51,0,0,0,43,52,0,14,0,0,17,389,134,36,0,5,27,2,2,0,0,6,0,0,21,7,0,0,0,2,0,0,7,0,0,0,1,6,0,4,2,2,1166,0,335,665,77,88,0,0,94,0,0,570,358,9/30/2018,2018,9
2018-10-01T00:00:00.000-0400,30,58,0,0,30,24,18,8,0,0,28,398,139,64,4,16,43,1,4,0,0,2,0,0,37,14,3,0,0,2,0,0,13,1,0,0,10,2,1,4,1,4,1751,103,602,1108,11,28,0,0,93,0,0,911,433,10/1/2018,2018,10
2018-10-02T00:00:00.000-0400,39,0,0,0,23,41,113,6,0,0,28,401,141,47,0,3,42,2,0,0,0,5,0,0,37,13,0,0,0,3,0,0,13,0,0,0,5,7,1,3,1,0,3994,0,105,3806,82,0,0,0,393,0,0,3412,519,10/2/2018,2018,10
2018-10-03T00:00:00.000-0400,36,0,0,0,26,46,0,13,0,0,54,416,152,81,2,7,70,3,1,0,0,6,0,0,62,21,2,0,0,3,0,0,21,0,0,0,11,10,0,5,3,1,5175,83,118,5024,32,0,0,0,236,0,0,4704,758,10/3/2018,2018,10
2018-10-04T00:00:00.000-0400,32,0,0,0,38,26,29,9,0,0,39,416,154,65,3,4,57,4,0,0,0,2,0,0,52,17,1,0,0,1,0,0,17,0,0,0,8,8,1,3,2,0,1537,4,124,1337,75,0,0,0,2,0,0,1329,548,10/4/2018,2018,10
2018-10-05T00:00:00.000-0400,24,0,0,0,19,28,0,6,0,0,31,413,160,44,5,1,42,1,0,0,0,4,0,0,33,12,1,0,0,2,0,0,12,0,0,0,5,7,0,1,1,0,2111,865,7,2072,30,0,0,0,96,0,0,1110,298,10/5/2018,2018,10
2018-10-06T00:00:00.000-0400,98,0,0,0,0,98,0,2,0,0,9,405,158,10,2,0,10,0,0,0,0,2,0,0,6,2,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,899,0,0,899,0,0,0,0,312,0,0,586,196,10/6/2018,2018,10
2018-10-07T00:00:00.000-0400,55,0,0,0,2,79,36,3,0,0,17,398,160,36,0,0,34,2,0,0,0,11,0,0,23,5,0,0,0,3,0,0,3,0,0,0,1,3,1,0,1,0,922,0,0,913,8,0,0,0,171,0,0,742,278,10/7/2018,2018,10
2018-10-08T00:00:00.000-0400,32,0,0,0,25,49,0,16,0,0,41,416,168,75,1,5,65,3,2,0,0,2,0,0,62,22,1,0,0,1,0,0,22,0,0,0,16,6,0,4,3,2,1998,48,196,1732,57,11,0,0,212,0,0,1470,707,10/8/2018,2018,10
2018-10-09T00:00:00.000-0400,38,0,0,0,37,40,0,13,0,0,47,428,181,78,0,5,71,2,0,0,0,4,1,0,66,21,0,0,0,3,1,0,21,0,0,0,13,8,0,2,1,0,2725,0,180,2470,73,0,0,0,576,3,0,1890,801,10/9/2018,2018,10
2018-10-10T00:00:00.000-0400,43,0,0,0,27,58,170,15,0,0,41,427,165,86,1,11,70,1,4,0,0,0,0,0,69,23,1,0,0,0,0,0,23,0,0,0,15,7,1,7,0,4,2852,14,417,2386,0,48,0,0,0,0,0,2371,997,10/10/2018,2018,10
2018-10-11T00:00:00.000-0400,32,0,0,0,28,39,68,24,0,0,59,446,181,99,3,5,91,3,0,0,0,5,0,0,83,27,3,0,0,2,0,0,27,0,0,0,21,5,1,4,2,0,3514,1196,137,3369,7,0,0,0,72,0,0,2099,865,10/11/2018,2018,10
2018-10-12T00:00:00.000-0400,28,63,53,0,22,29,0,4,0,0,31,458,193,80,2,24,49,7,0,0,0,7,0,0,40,14,2,0,0,1,0,0,14,1,1,0,11,1,0,3,3,0,2011,51,563,1277,170,0,0,0,110,0,0,1115,393,10/12/2018,2018,10
2018-10-13T00:00:00.000-0400,67,0,0,0,67,0,0,4,0,0,5,430,193,6,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,204,0,0,204,0,0,0,0,0,0,0,204,67,10/13/2018,2018,10
2018-10-14T00:00:00.000-0400,64,0,0,0,61,80,26,6,0,0,20,432,193,30,0,2,28,0,0,0,0,6,0,0,22,6,0,0,0,2,0,0,6,0,0,0,2,3,1,2,0,0,1087,0,75,1011,0,0,0,0,142,0,0,868,389,10/14/2018,2018,10
2018-10-15T00:00:00.000-0400,22,0,0,0,19,28,0,13,0,0,36,446,192,74,1,9,60,2,3,0,0,3,0,0,56,18,1,0,0,2,0,0,18,0,0,0,12,6,0,4,2,2,1414,71,232,1169,11,0,0,0,16,0,0,1081,402,10/15/2018,2018,10
2018-10-16T00:00:00.000-0400,27,0,0,0,26,30,0,9,0,0,31,455,183,69,0,10,55,4,0,0,0,10,0,0,45,23,0,0,0,5,0,0,23,0,0,0,17,6,0,9,4,0,1631,0,229,1277,125,0,0,0,140,0,0,1136,641,10/16/2018,2018,10
2018-10-17T00:00:00.000-0400,34,0,0,0,20,37,120,8,0,0,49,452,194,78,1,9,64,2,3,0,0,4,0,0,59,23,1,0,0,1,0,0,23,0,0,0,14,7,2,5,2,2,2789,57,303,2325,89,70,0,0,118,0,0,2150,793,10/17/2018,2018,10
2018-10-18T00:00:00.000-0400,31,0,0,0,25,49,52,9,0,0,43,456,177,82,0,12,66,4,0,0,0,9,0,0,57,23,0,0,0,4,0,0,23,0,0,0,17,5,1,7,2,0,2383,0,337,1996,48,0,0,0,352,0,0,1644,727,10/18/2018,2018,10
2018-10-19T00:00:00.000-0400,37,0,0,0,37,40,22,9,0,0,36,460,172,70,1,7,56,5,2,0,0,4,0,0,51,18,1,0,0,1,0,0,18,0,0,0,10,7,1,3,3,1,2037,15,143,1648,245,0,0,0,15,0,0,1617,679,10/19/2018,2018,10
2018-10-20T00:00:00.000-0400,25,0,0,0,21,34,0,1,0,0,12,452,178,27,0,4,21,2,0,0,0,4,0,0,17,7,0,0,0,3,0,0,7,0,0,0,5,2,0,3,2,0,471,0,37,421,12,0,0,0,89,0,0,331,178,10/20/2018,2018,10
2018-10-21T00:00:00.000-0400,52,0,0,0,30,102,0,3,0,0,17,445,174,31,0,4,25,1,1,0,0,7,0,0,18,10,0,0,0,4,0,0,9,0,0,0,7,3,0,3,1,1,1371,0,22,1230,117,0,0,0,216,0,0,1014,522,10/21/2018,2018,10
2018-10-22T00:00:00.000-0400,34,0,0,0,24,37,66,14,0,0,40,461,180,72,2,8,56,8,0,0,0,1,0,0,53,16,1,0,0,0,0,0,16,0,0,0,6,9,1,4,6,0,2697,4,309,2015,372,0,0,0,0,0,0,2010,556,10/22/2018,2018,10
2018-10-23T00:00:00.000-0400,28,0,0,0,25,34,8,5,0,0,40,465,181,60,0,3,51,5,1,0,0,3,0,0,48,17,0,0,0,3,0,0,17,0,0,0,8,8,1,2,5,1,1433,0,42,1246,141,2,0,0,87,0,0,1159,489,10/23/2018,2018,10
2018-10-24T00:00:00.000-0400,47,0,0,0,48,46,0,11,0,0,38,467,172,54,2,2,49,3,0,0,0,3,0,0,44,14,1,0,0,2,0,0,14,0,0,0,6,8,0,2,2,0,1966,80,90,1793,81,0,0,0,82,0,0,1630,661,10/24/2018,2018,10
2018-10-25T00:00:00.000-0400,39,0,0,0,27,52,0,11,0,0,32,468,169,68,4,4,63,1,0,0,0,0,0,0,59,15,2,0,0,0,0,0,15,0,0,0,8,7,0,3,1,0,2001,141,84,1857,59,0,0,0,0,0,0,1715,587,10/25/2018,2018,10
2018-10-26T00:00:00.000-0400,43,0,0,0,34,35,77,10,0,0,30,478,173,48,0,9,35,4,0,0,0,11,0,0,24,10,0,0,0,4,0,0,10,0,0,0,5,3,2,2,1,0,1820,0,433,1236,150,0,0,0,415,0,0,821,433,10/26/2018,2018,10
2018-10-27T00:00:00.000-0400,75,0,0,0,74,75,0,1,0,0,6,467,167,9,0,1,6,2,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,0,0,2,1,0,1,1,0,617,0,39,430,147,0,0,0,0,0,0,430,225,10/27/2018,2018,10
2018-10-28T00:00:00.000-0400,54,0,0,0,67,34,39,2,0,0,17,464,163,23,0,0,22,1,0,0,0,6,0,0,16,5,0,0,0,2,0,0,5,0,0,0,3,1,1,0,1,0,771,0,0,752,19,0,0,0,161,0,0,590,274,10/28/2018,2018,10
2018-10-29T00:00:00.000-0400,26,82,0,0,22,0,0,8,0,0,28,469,155,56,4,15,40,0,1,0,0,0,0,0,36,16,3,0,0,0,0,0,16,1,0,0,15,0,0,3,0,1,1612,50,655,957,0,0,0,0,0,0,0,907,418,10/29/2018,2018,10
2018-10-30T00:00:00.000-0400,43,0,0,0,42,48,0,7,0,0,26,472,143,55,0,7,43,2,3,0,0,5,0,0,38,18,0,0,0,1,0,0,18,0,0,0,15,3,0,5,1,2,1780,0,273,1437,11,57,0,0,72,0,0,1365,779,10/30/2018,2018,10
2018-10-31T00:00:00.000-0400,41,0,0,0,41,40,0,13,0,0,45,481,149,79,1,6,71,2,0,0,0,9,0,0,61,22,1,0,0,5,0,0,22,0,0,0,15,7,0,4,2,0,2359,83,161,2154,43,0,0,0,118,0,0,1952,913,10/31/2018,2018,10
2018-11-01T00:00:00.000-0400,39,0,0,0,38,37,47,7,0,0,31,486,148,42,2,3,36,2,1,0,0,3,0,0,31,13,0,0,0,2,0,0,12,0,0,0,10,2,1,3,1,1,1358,10,93,1213,50,0,0,0,73,0,0,1130,509,11/1/2018,2018,11
2018-11-02T00:00:00.000-0400,51,0,0,0,39,56,0,1,0,0,24,471,143,48,3,3,34,11,0,0,0,3,0,0,28,14,1,0,0,1,0,0,12,0,0,0,4,10,0,2,5,0,1935,15,160,1462,311,0,0,0,193,0,0,1253,719,11/2/2018,2018,11
2018-11-03T00:00:00.000-0400,90,0,0,0,27,112,0,5,0,0,11,471,147,23,1,0,23,0,0,0,0,4,0,0,18,4,1,0,0,3,0,0,4,0,0,0,1,3,0,0,0,0,1041,2,0,1041,0,0,0,0,107,0,0,930,363,11/3/2018,2018,11
2018-11-04T00:00:00.000-0400,68,0,0,0,91,45,0,3,0,0,14,471,145,17,3,0,17,0,0,0,0,5,0,0,9,4,1,0,0,4,0,0,4,0,0,0,2,2,0,0,0,0,698,43,0,698,0,0,0,0,308,0,0,346,273,11/4/2018,2018,11
