,time,google.meet:average_meeting_minutes,google.meet:average_meeting_minutes_with_11_to_15_calls,google.meet:average_meeting_minutes_with_16_to_25_calls,google.meet:average_meeting_minutes_with_26_to_50_calls,google.meet:average_meeting_minutes_with_2_calls,google.meet:average_meeting_minutes_with_3_to_5_calls,google.meet:average_meeting_minutes_with_6_to_10_calls,google.meet:lonely_meetings,google.meet:max_concurrent_usage_chromebase,google.meet:max_concurrent_usage_chromebox,google.meet:num_1day_active_users,google.meet:num_30day_active_users,google.meet:num_7day_active_users,google.meet:num_calls,google.meet:num_calls_android,google.meet:num_calls_by_external_users,google.meet:num_calls_by_internal_users,google.meet:num_calls_by_pstn_in_users,google.meet:num_calls_by_pstn_out_users,google.meet:num_calls_chromebase,google.meet:num_calls_chromebox,google.meet:num_calls_ios,google.meet:num_calls_jamboard,google.meet:num_calls_unknown_client,google.meet:num_calls_web,google.meet:num_meetings,google.meet:num_meetings_android,google.meet:num_meetings_chromebase,google.meet:num_meetings_chromebox,google.meet:num_meetings_ios,google.meet:num_meetings_jamboard,google.meet:num_meetings_unknown_client,google.meet:num_meetings_web,google.meet:num_meetings_with_11_to_15_calls,google.meet:num_meetings_with_16_to_25_calls,google.meet:num_meetings_with_26_to_50_calls,google.meet:num_meetings_with_2_calls,google.meet:num_meetings_with_3_to_5_calls,google.meet:num_meetings_with_6_to_10_calls,google.meet:num_meetings_with_external_users,google.meet:num_meetings_with_pstn_in_users,google.meet:num_meetings_with_pstn_out_users,google.meet:total_call_minutes,google.meet:total_call_minutes_android,google.meet:total_call_minutes_by_external_users,google.meet:total_call_minutes_by_internal_users,google.meet:total_call_minutes_by_pstn_in_users,google.meet:total_call_minutes_by_pstn_out_users,google.meet:total_call_minutes_chromebase,google.meet:total_call_minutes_chromebox,google.meet:total_call_minutes_ios,google.meet:total_call_minutes_jamboard,google.meet:total_call_minutes_unknown_client,google.meet:total_call_minutes_web,google.meet:total_meeting_minutes,date,year,month
283,2018-11-17T00:00:00.000-0500,16.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,2.0,459.0,175.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,21.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,2018-11-17,2018,11
284,2018-11-18T00:00:00.000-0500,50.0,0.0,0.0,0.0,0.0,75.0,0.0,10.0,0.0,0.0,16.0,461.0,169.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,449.0,150.0,2018-11-18,2018,11
285,2018-11-19T00:00:00.000-0500,34.0,0.0,0.0,0.0,26.0,45.0,35.0,29.0,0.0,0.0,58.0,492.0,180.0,94.0,5.0,1.0,78.0,12.0,3.0,0.0,0.0,6.0,0.0,0.0,67.0,16.0,1.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0,5.0,3.0,1.0,4.0,3.0,2148.0,19.0,22.0,1872.0,240.0,12.0,0.0,0.0,153.0,0.0,0.0,1700.0,547.0,2018-11-19,2018,11
286,2018-11-20T00:00:00.000-0500,32.0,0.0,0.0,0.0,29.0,40.0,0.0,17.0,0.0,0.0,32.0,500.0,180.0,55.0,1.0,3.0,48.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,47.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,3.0,0.0,3.0,1.0,2.0,1213.0,14.0,134.0,988.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,974.0,385.0,2018-11-20,2018,11
287,2018-11-21T00:00:00.000-0500,39.0,0.0,0.0,0.0,38.0,41.0,0.0,2.0,0.0,0.0,9.0,494.0,154.0,11.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,404.0,0.0,54.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,156.0,2018-11-21,2018,11
288,2018-11-22T00:00:00.000-0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-11-22,2018,11
289,2018-11-23T00:00:00.000-0500,37.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,2.0,469.0,106.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,173.0,0.0,37.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,37.0,2018-11-23,2018,11
290,2018-11-24T00:00:00.000-0500,32.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,7.0,459.0,109.0,10.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,197.0,0.0,20.0,152.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,64.0,2018-11-24,2018,11
291,2018-11-25T00:00:00.000-0500,129.0,0.0,0.0,0.0,150.0,87.0,0.0,10.0,0.0,0.0,13.0,450.0,102.0,19.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1065.0,0.0,0.0,978.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0,387.0,2018-11-25,2018,11
292,2018-11-26T00:00:00.000-0500,41.0,0.0,0.0,0.0,48.0,30.0,0.0,19.0,0.0,0.0,42.0,465.0,90.0,74.0,1.0,5.0,66.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,11.0,7.0,0.0,4.0,3.0,0.0,2152.0,27.0,157.0,1942.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,1913.0,744.0,2018-11-26,2018,11
293,2018-11-27T00:00:00.000-0500,31.0,0.0,0.0,0.0,20.0,51.0,0.0,11.0,0.0,0.0,38.0,467.0,99.0,62.0,0.0,6.0,50.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,45.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,11.0,6.0,0.0,4.0,3.0,2.0,1609.0,0.0,200.0,1293.0,114.0,0.0,0.0,0.0,207.0,0.0,0.0,1086.0,540.0,2018-11-27,2018,11
294,2018-11-28T00:00:00.000-0500,42.0,0.0,0.0,0.0,45.0,38.0,0.0,5.0,0.0,0.0,27.0,456.0,105.0,47.0,1.0,2.0,39.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0,6.0,0.0,2.0,4.0,1.0,1681.0,82.0,107.0,1395.0,154.0,24.0,0.0,0.0,0.0,0.0,0.0,1313.0,638.0,2018-11-28,2018,11
295,2018-11-29T00:00:00.000-0500,47.0,0.0,0.0,0.0,50.0,42.0,0.0,5.0,0.0,0.0,33.0,457.0,125.0,46.0,1.0,5.0,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,6.0,0.0,4.0,1.0,0.0,1705.0,17.0,184.0,1468.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,1449.0,611.0,2018-11-29,2018,11
296,2018-11-30T00:00:00.000-0500,28.0,0.0,0.0,0.0,26.0,30.0,22.0,17.0,0.0,0.0,49.0,455.0,152.0,100.0,0.0,3.0,88.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,11.0,13.0,1.0,2.0,6.0,0.0,3152.0,0.0,160.0,2767.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,2767.0,717.0,2018-11-30,2018,11
297,2018-12-01T00:00:00.000-0500,68.0,0.0,0.0,0.0,0.0,68.0,0.0,3.0,0.0,0.0,5.0,441.0,150.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,68.0,2018-12-01,2018,12
298,2018-12-02T00:00:00.000-0500,101.0,0.0,0.0,0.0,101.0,0.0,0.0,3.0,0.0,0.0,5.0,436.0,142.0,7.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,468.0,121.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,202.0,2018-12-02,2018,12
299,2018-12-03T00:00:00.000-0500,57.0,0.0,0.0,0.0,50.0,74.0,0.0,2.0,0.0,0.0,16.0,437.0,120.0,20.0,1.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,1020.0,20.0,182.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0,402.0,2018-12-03,2018,12
300,2018-12-04T00:00:00.000-0500,34.0,74.0,0.0,0.0,38.0,29.0,18.0,2.0,0.0,0.0,38.0,444.0,133.0,53.0,1.0,2.0,48.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,44.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,3.0,6.0,1.0,2.0,3.0,0.0,1781.0,18.0,33.0,1665.0,81.0,0.0,0.0,0.0,57.0,0.0,0.0,1589.0,383.0,2018-12-04,2018,12
301,2018-12-05T00:00:00.000-0500,48.0,0.0,0.0,0.0,41.0,60.0,0.0,13.0,0.0,0.0,24.0,446.0,138.0,46.0,0.0,4.0,39.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,4.0,0.0,3.0,1.0,0.0,1557.0,0.0,402.0,1082.0,72.0,0.0,0.0,0.0,35.0,0.0,0.0,1046.0,530.0,2018-12-05,2018,12
302,2018-12-06T00:00:00.000-0500,55.0,0.0,0.0,0.0,60.0,46.0,77.0,7.0,0.0,0.0,34.0,450.0,139.0,72.0,0.0,9.0,57.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,51.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0,6.0,1.0,5.0,2.0,0.0,2329.0,0.0,281.0,1877.0,170.0,0.0,0.0,0.0,79.0,0.0,0.0,1797.0,719.0,2018-12-06,2018,12
303,2018-12-07T00:00:00.000-0500,39.0,0.0,0.0,0.0,23.0,58.0,0.0,10.0,0.0,0.0,24.0,435.0,116.0,42.0,1.0,3.0,36.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,5.0,0.0,2.0,1.0,0.0,1188.0,3.0,86.0,943.0,158.0,0.0,0.0,0.0,156.0,0.0,0.0,783.0,433.0,2018-12-07,2018,12
304,2018-12-08T00:00:00.000-0500,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,419.0,115.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2018-12-08,2018,12
305,2018-12-09T00:00:00.000-0500,174.0,0.0,0.0,0.0,0.0,23.0,326.0,3.0,0.0,0.0,13.0,421.0,121.0,23.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1469.0,0.0,57.0,1411.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1382.0,349.0,2018-12-09,2018,12
306,2018-12-10T00:00:00.000-0500,167.0,471.0,0.0,0.0,148.0,33.0,0.0,1.0,0.0,0.0,19.0,423.0,117.0,45.0,0.0,12.0,32.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,28.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,5562.0,0.0,731.0,4785.0,46.0,0.0,0.0,0.0,693.0,0.0,0.0,4092.0,835.0,2018-12-10,2018,12
307,2018-12-11T00:00:00.000-0500,84.0,424.0,0.0,0.0,46.0,62.0,119.0,4.0,0.0,0.0,46.0,428.0,112.0,91.0,0.0,13.0,72.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,63.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,1.0,0.0,0.0,7.0,6.0,2.0,5.0,2.0,2.0,7297.0,0.0,830.0,6362.0,101.0,2.0,0.0,0.0,585.0,0.0,0.0,5777.0,1358.0,2018-12-11,2018,12
308,2018-12-12T00:00:00.000-0500,58.0,0.0,0.0,0.0,43.0,91.0,0.0,2.0,0.0,0.0,22.0,410.0,114.0,38.0,3.0,5.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,4.0,0.0,4.0,0.0,0.0,1806.0,34.0,268.0,1537.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1501.0,761.0,2018-12-12,2018,12
309,2018-12-13T00:00:00.000-0500,56.0,0.0,0.0,0.0,55.0,39.0,146.0,8.0,0.0,0.0,22.0,409.0,103.0,47.0,0.0,4.0,37.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,35.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,1.0,2.0,1674.0,0.0,163.0,1379.0,15.0,115.0,0.0,0.0,55.0,0.0,0.0,1323.0,511.0,2018-12-13,2018,12
310,2018-12-14T00:00:00.000-0500,61.0,0.0,0.0,0.0,44.0,73.0,0.0,3.0,0.0,0.0,13.0,386.0,93.0,20.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,953.0,0.0,78.0,729.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,309.0,2018-12-14,2018,12
311,2018-12-15T00:00:00.000-0500,77.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0,370.0,92.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,168.0,0.0,77.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,77.0,2018-12-15,2018,12
312,2018-12-16T00:00:00.000-0500,61.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,2.0,364.0,89.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,61.0,2018-12-16,2018,12
313,2018-12-17T00:00:00.000-0500,86.0,0.0,0.0,0.0,94.0,75.0,64.0,3.0,0.0,0.0,32.0,378.0,109.0,45.0,4.0,3.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,3.0,1.0,2.0,2.0,0.0,2612.0,100.0,241.0,2304.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,2204.0,1041.0,2018-12-17,2018,12
314,2018-12-18T00:00:00.000-0500,41.0,0.0,0.0,0.0,43.0,6.0,51.0,4.0,0.0,0.0,30.0,371.0,97.0,43.0,3.0,3.0,39.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,34.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,1.0,1.0,3.0,1.0,0.0,1496.0,66.0,124.0,1366.0,5.0,0.0,0.0,0.0,65.0,0.0,0.0,1234.0,497.0,2018-12-18,2018,12
315,2018-12-19T00:00:00.000-0500,40.0,0.0,0.0,0.0,18.0,61.0,0.0,2.0,0.0,0.0,10.0,339.0,88.0,18.0,0.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,611.0,0.0,107.0,486.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,241.0,2018-12-19,2018,12
316,2018-12-20T00:00:00.000-0500,73.0,0.0,0.0,0.0,80.0,70.0,0.0,2.0,0.0,0.0,6.0,327.0,74.0,10.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,610.0,28.0,164.0,385.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,221.0,2018-12-20,2018,12
317,2018-12-21T00:00:00.000-0500,36.0,0.0,0.0,0.0,32.0,45.0,0.0,2.0,0.0,0.0,6.0,325.0,73.0,10.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,293.0,0.0,0.0,201.0,91.0,0.0,0.0,0.0,36.0,0.0,0.0,165.0,110.0,2018-12-21,2018,12
318,2018-12-22T00:00:00.000-0500,6.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,3.0,327.0,75.0,14.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,284.0,0.0,118.0,166.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,156.0,12.0,2018-12-22,2018,12
319,2018-12-23T00:00:00.000-0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,326.0,73.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-23,2018,12
320,2018-12-24T00:00:00.000-0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,323.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-24,2018,12
321,2018-12-25T00:00:00.000-0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,315.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,0.0,0.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,0.0,2018-12-25,2018,12
322,2018-12-26T00:00:00.000-0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-26,2018,12
323,2018-12-27T00:00:00.000-0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-27,2018,12
324,2018-12-28T00:00:00.000-0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-28,2018,12
325,2018-12-29T00:00:00.000-0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-29,2018,12
326,2018-12-30T00:00:00.000-0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-30,2018,12
327,2018-12-31T00:00:00.000-0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-12-31,2018,12
328,2019-01-01T00:00:00.000-0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,218.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-01,2019,1
329,2019-01-02T00:00:00.000-0500,24.0,0.0,0.0,0.0,26.0,21.0,0.0,2.0,0.0,0.0,11.0,214.0,12.0,25.0,0.0,6.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,3.0,0.0,5.0,1.0,0.0,547.0,0.0,155.0,369.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,223.0,2019-01-02,2019,1
330,2019-01-03T00:00:00.000-0500,28.0,0.0,0.0,0.0,20.0,36.0,0.0,2.0,0.0,0.0,16.0,191.0,24.0,22.0,1.0,1.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,603.0,0.0,0.0,527.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,228.0,2019-01-03,2019,1
331,2019-01-04T00:00:00.000-0500,43.0,0.0,0.0,0.0,36.0,57.0,0.0,3.0,0.0,0.0,15.0,186.0,36.0,27.0,0.0,3.0,17.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,3.0,0.0,1128.0,0.0,156.0,704.0,267.0,0.0,0.0,0.0,28.0,0.0,0.0,675.0,392.0,2019-01-04,2019,1
332,2019-01-05T00:00:00.000-0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-05,2019,1
333,2019-01-06T00:00:00.000-0500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-06,2019,1
