,time,num_meetings,num_calls,average_meeting_minutes,num_30day_active_users,total_meeting_minutes,total_call_minutes
265,2018-10-30,18.158175846645936,66.39979099800257,46.524364078346586,475.058778297771,740.0594275186492,2352.408175002909
266,2018-10-31,17.810767912847417,65.07511233213607,49.1993484453899,474.4739345564094,748.3605160112036,2251.48128299566
267,2018-11-01,17.30490413140564,63.732634302935814,48.61074618183152,483.689200634622,695.9834928585203,1978.3805625696116
268,2018-11-02,13.700459145504151,51.1227016074418,49.850200269278616,493.368187983607,579.2433907934108,1745.9280111432993
269,2018-11-03,4.029120665476732,15.6155097948138,52.6498903338732,484.054514367216,216.1748066468917,468.36853806389786
270,2018-11-04,6.382341460663468,26.559186478500802,58.30844739422909,480.7364790253785,343.2511026432639,903.8229527472301
271,2018-11-05,15.159999688248785,59.51151776620369,49.647817990676636,487.83055357677165,598.9098246060812,1976.4926288088525
272,2018-11-06,16.499227781761075,60.95479443675938,42.90093694639457,474.6909166204375,658.7158341791636,2070.5521565358067
273,2018-11-07,16.152412320347366,59.597152075943036,44.1202844744629,472.06655139207317,658.6638227320271,1945.755700974216
274,2018-11-08,15.66773354039029,58.29549905797624,42.059256814760644,479.65101172422624,598.801334343807,1651.997739087448
275,2018-11-09,12.12260115092432,45.72097501491724,42.093517016952134,487.9449949739826,475.56880720129107,1405.7343799946696
276,2018-11-10,2.566044531030897,10.160276069206189,43.98726277336445,477.1215603369692,104.46662457503167,107.2695342012726
277,2018-11-11,4.975364812763375,21.46092755923875,49.136746284705666,472.6856894829475,232.8532193255428,552.1291346439011
278,2018-11-12,13.783161954065983,54.99959599338527,39.580460065911254,479.1466852374308,493.8685983648277,1650.2689323895515
279,2018-11-13,15.210607848642617,56.8666084717578,32.37661904296148,465.24503859874125,558.313013699011,1764.3304026508315
280,2018-11-14,14.971657227586176,55.96939232265224,33.828830039953345,462.334329535603,564.1015344436212,1664.079524483837
281,2018-11-15,14.601954277500607,55.175472583392235,32.22528107794722,470.0838248434182,511.1601092878597,1399.713268023069
282,2018-11-16,11.194114533625648,43.062830584277854,33.15407864356049,478.78179992271885,395.70602488600264,1189.986285284955
283,2018-11-17,1.812495736296032,7.820991987617065,36.34884475791395,468.18155621970493,30.3553390042443,-80.11834034975965
284,2018-11-18,4.31860451526413,19.78390130893331,43.22290138477903,464.25706742645815,173.0086604847893,420.94381935157253
285,2018-11-19,13.176537646628745,54.135227259940955,35.22728399790238,471.56543762036745,451.1814730007791,1587.5278519192948
286,2018-11-20,14.690737817112833,56.56295040256932,29.909941428625196,458.1921732486921,530.6067378636992,1759.4567158756015
287,2018-11-21,14.536444033173385,56.16527134583183,33.73709247023424,456.05886009050755,550.8493925959593,1715.3291852545865
288,2018-11-22,14.236983216074565,55.81400801811838,34.54150762157762,464.77944010257585,511.4825874630986,1504.6065311974746
289,2018-11-23,10.900904351861422,43.99013604592648,38.037984046717305,474.40498600027496,408.3147713090699,1347.4756439917896
290,2018-11-24,1.6091241927693904,8.784862104002213,43.883809165175286,464.2510638601186,50.94262310216206,112.93117949163995
291,2018-11-25,4.10907061972634,21.020254983507307,53.46958583174033,460.749842399571,207.72838782320252,668.0889151543795
292,2018-11-26,12.898508226609279,55.69162444050187,47.562333788905185,468.5028133598772,500.53953311056756,1891.4926360666764
293,2018-11-27,14.367735313336894,58.092178046321614,44.22640928355855,454.94449600685437,590.0763956478937,2100.182445593065
294,2018-11-28,14.156221688532366,57.52131678318578,50.07374374276608,452.57574306752065,617.6462562989243,2081.8751036783383
295,2018-11-29,13.77822350222429,56.86826958125061,52.37163520937616,460.97338439517085,582.6179387324429,1885.8273828709025
296,2018-11-30,10.361699301019497,44.5325686005485,57.05512054389932,469.9759868474671,480.5922839339144,1734.42539198481
297,2018-12-01,1.0077537831499572,8.524790855485517,63.712502316454156,458.4919546874654,118.39599373513457,481.66136574062
298,2018-12-02,3.353436146175043,20.17456181022537,73.720047626795,453.4473722008379,275.14469827240515,1031.404577581422
299,2018-12-03,11.933864439815574,54.30955124749081,67.37857891034565,459.52815484598483,567.3850197184171,2247.7374081925077
300,2018-12-04,13.228777535830764,55.849700169552584,63.19777429598146,443.5612754830869,651.1394194999476,2426.4015108780673
301,2018-12-05,12.845275836790513,54.31737995244566,67.8913568321893,438.67273304050656,669.8312846705954,2365.813315003969
302,2018-12-06,12.291676893298511,52.6406974509801,68.5909843257572,444.44956547389637,623.0088122062547,2116.6639043968053
303,2018-12-07,8.718136916525749,39.15834608452484,71.27133386661946,450.5655911820187,506.44952701498534,1905.1924396459958
304,2018-12-08,-0.7516772029738508,1.819454449025844,75.55028679215982,435.5692600637544,124.58565083330558,572.0147735413929
305,2018-12-09,1.4108052351892626,12.47843407969913,82.87569295665844,426.9262824096752,267.6437274802455,1059.3094287440415
306,2018-12-10,9.77943110171566,45.81008366922944,73.26180693533692,429.4503240589415,547.1803511164385,2218.142004152648
307,2018-12-11,10.924192922028215,46.3729518898237,65.60804565181017,409.40094654696895,614.836148820731,2324.2509418947166
308,2018-12-12,10.420047703826048,43.920985614530565,66.81668704206656,400.565525356179,616.4046806275899,2187.863708543122
309,2018-12-13,9.76900194518571,41.4262024112314,63.87282273437524,402.5730264077893,551.8194682480818,1862.0034174068414
310,2018-12-14,6.142441564669457,27.167704632976893,62.935196370565755,404.959239961569,417.1876284514804,1577.4220945233942
311,2018-12-15,-3.3149502738715455,-10.969478303076853,63.69636442113876,385.93401648409247,14.643179202806598,161.76306238332788
312,2018-12-16,-1.1851739825565843,-0.6127151113909293,67.7094656295766,373.5184414397326,145.56105930427495,595.6506670397443
313,2018-12-17,7.1610098235019475,32.79624223861361,54.42948100819926,372.6639591276037,416.4858355496745,1716.310194551979
314,2018-12-18,8.367961542629516,33.39527452168305,43.564084386652674,349.0670326484333,474.595626036954,1779.7129643537203
315,2018-12-19,7.9620772627956145,31.140363831073984,42.0479078959112,337.17513208269236,467.9170805440898,1607.5183961182943
316,2018-12-20,7.438424398122513,29.03201110167212,36.832838993485026,336.652500040049,396.57921817584133,1254.3721127043875
317,2018-12-21,3.946702783727209,15.183655227565085,34.12291496321106,336.88519718935487,256.78113543472443,954.1654276555975
318,2018-12-22,-5.421478596379726,-22.761929143800778,33.611439351623574,315.72812240908905,-151.92063136335395,-476.9752364039058
319,2018-12-23,-3.081541932689227,-11.317627561210964,36.808389502936386,301.73719866260683,-17.31658634045692,-28.493186634634515
320,2018-12-24,5.586691769431964,23.753964180887632,23.944513756219685,299.9774410258273,261.78533416342646,1124.3037737513062
321,2018-12-25,7.050360989568473,25.61552762362813,13.973070451548056,275.5548865066153,327.7421226087488,1220.1457935956023
322,2018-12-26,6.901138061377748,24.71067429320639,13.662548381025458,263.54722123445544,330.44562499943214,1087.8290147466944
323,2018-12-27,6.648953283721304,24.068269418417064,10.206659764367592,263.62210816919713,269.852186809573,781.5869024745982
324,2018-12-28,3.4046198582581475,11.57850760052419,9.637382042585505,264.98260748261737,141.89332524159215,536.4189544336637
325,2018-12-29,-5.779773877109187,-25.346785329076397,11.603213406751738,245.09452181224788,-256.79429881723894,-844.057140610502
326,2018-12-30,-3.1082029434893927,-12.02277337258963,17.52300032020942,233.01410081354277,-103.48386582141329,-322.09322857438684
327,2018-12-31,5.968914447037889,25.32666026327106,7.983536323931473,233.88551884924036,197.37934855753528,914.342906017082
328,2019-01-01,7.749254016013253,28.892770716538806,1.466468189124058,212.19049123017695,283.08506378094694,1085.8042859319883
329,2019-01-02,7.889192350368226,29.598965269704838,4.522439229569406,203.6039034115689,305.1880617353481,1027.4489048479886
330,2019-01-03,7.929673523778596,30.516268762796873,4.545885215037052,207.7650079060927,263.3176200233988,792.5667439864757
331,2019-01-04,4.914776669437782,19.282237693249197,7.36707619268689,213.66347018868882,153.03382036913217,616.9882548653011
332,2019-01-05,-4.17841974032575,-16.95942508137906,12.572050119026617,198.34723513529295,-231.99855705176256,-708.1972812266222
333,2019-01-06,-1.2311200822919386,-2.1872027802562974,21.4830761972551,191.34589505421928,-58.535584131424244,-117.81611602682423
334,2019-01-07,8.25441947439464,36.937458193455306,15.049647435321745,197.85767553284268,263.3902877540666,1187.9813536210136
335,2019-01-08,10.279645355315905,41.493257210274315,11.300130984268847,181.7167964602834,366.0993457270527,1412.27430050831
336,2019-01-09,10.604820758695261,42.96921887060412,16.59661286274552,179.17412858014887,402.9509277865218,1397.4882118238731
337,2019-01-10,10.787596285972297,44.47511243088014,18.573501850909967,189.82125940688954,373.4276764921579,1197.048803953117
338,2019-01-11,7.811151977028089,33.417747638905844,22.907334916677176,202.41714695721913,272.93160185364064,1048.8368027990582
339,2019-01-12,-1.4247105645621188,-3.309955694784237,29.17694874397965,193.57647952958712,-107.6047208056636,-267.2644301066034
340,2019-01-13,1.671248550644779,11.84758274186452,38.668978079256256,193.28867668126645,75.83857352629639,342.7304736085651
341,2019-01-14,11.4525025937499,51.70025119779787,32.760527085700474,206.79435621366628,407.9123460789218,1667.8974104134763
342,2019-01-15,13.560041380764906,56.16531839593887,29.093783753625985,197.2704219428432,516.241990358798,1895.2323647657072
343,2019-01-16,13.90588245437611,57.379657282519126,33.909770295626956,201.5357426526325,556.2624776642631,1875.7607471810318
344,2019-01-17,14.090062063708798,58.53417215809595,35.14899310033024,219.12809783896097,527.5702265063675,1664.280459112708
345,2019-01-18,11.021224397345454,46.80754906755898,38.39733085096246,238.57146710027706,425.65222055202435,1501.8284516584222
346,2019-01-19,1.523659366077732,8.857827908333686,43.284888168545464,236.04492792632112,38.92849648395438,158.0273348630938
347,2019-01-20,4.662331761032936,23.78689571665317,51.115138042708246,241.9973491662568,222.38597405665024,756.4333394357474
348,2019-01-21,14.64721354379375,63.88424252630127,43.738080250775475,261.7134108842432,555.51720350852,2075.902650451722
349,2019-01-22,16.759084635018663,67.90979702638127,38.446855224191644,257.7164976996435,661.3752043299945,2287.683863750121
350,2019-01-23,17.06144583523132,68.64811654237674,41.38968374805539,267.3994812430497,697.5552768329619,2251.513665713717
351,2019-01-24,17.195950957603113,69.36686866355856,40.83210845260594,290.2546228109165,663.8137016210729,2023.4496764386367
352,2019-01-25,13.995479502030422,57.00820740287814,42.27877787063348,314.5815646644304,555.7303092227211,1847.3562229913343
353,2019-01-26,4.20717075432683,17.98313918958941,45.41106155524255,316.136814406327,159.18380132271224,482.0639455620638
354,2019-01-27,7.3677288857158665,32.9243629372601,51.5401728512053,325.84415502135994,340.0653122247255,1079.9864271203785
355,2019-01-28,17.54136778454724,73.58263835447103,42.97139125663497,349.05021051494344,672.6157951601848,2408.890017968946
356,2019-01-29,19.646213320386895,77.53997661809994,36.623470607511194,347.6451019689868,775.1966229707572,2623.2794768013355
357,2019-01-30,19.894708449362465,78.20645854942914,38.51975262461809,359.6182486075101,807.423325092008,2590.5140753036417
358,2019-01-31,19.967581264318326,78.90348302874916,37.21314102315283,384.4410983034068,769.0568071934617,2366.7670867584616
359,2019-02-01,16.6194967660849,66.31351193105448,38.085042435806535,410.2156447183975,655.6054131867269,2197.569236412666
360,2019-02-02,6.518181138585404,26.57798145848018,40.82308458021186,412.30427502093335,250.23927706377077,829.8202302240448
361,2019-02-03,9.670092014493436,41.83922661720718,46.69960096428388,422.1356271291293,429.58977511117604,1443.7122492847852
362,2019-02-04,19.99205758234516,83.29016379578641,38.428298158094826,445.149388875588,762.4914808150542,2794.93958247525
363,2019-02-05,22.038351911582456,87.31848131272922,32.50779893086989,442.6343652814602,862.4740456316126,3020.4107670335925
364,2019-02-06,22.169651407991555,87.94665375098394,34.79319256300233,453.2089143505899,891.0527985911477,2994.4144268681066
365,2019-02-07,22.10558283957719,88.54041497363303,34.08489258013062,476.3560959769513,847.059000780862,2771.304212141686
366,2019-02-08,18.522984670970445,75.51728719455778,35.60574337929214,500.0122895822865,726.9365079311692,2599.5741251922846
367,2019-02-09,8.011131055255454,34.7482380042286,39.019683450627696,499.1769715118078,311.9799758592329,1215.9672016443292
368,2019-02-11,21.404377224571864,91.58188238287508,38.260132290565046,525.4831782192643,815.647577489998,3167.405223929729
369,2019-02-12,23.27397806017524,95.03334021874366,33.25912548159999,518.8994457122623,908.731891868236,3371.0945739381123
370,2019-02-13,23.168474643332004,94.89423524671405,36.21612933967185,525.3334835403368,929.250935673868,3315.4983894191882
371,2019-02-14,22.849759940166614,94.59450186710589,36.181739801498175,544.3010189038122,877.1037778951916,3057.098587578013
372,2019-02-15,18.920484157601983,80.30957415717505,38.22916394290285,563.5908663981227,747.8991935339644,2844.39029847194
373,2019-02-16,7.895279795176731,37.66522019036695,42.01329763764866,557.8544291349468,321.8430414094902,1407.8407045707534
374,2019-02-17,10.727031379577651,51.8569475333291,48.70056093371312,559.6014459099368,488.4538903935421,1968.5067744254143
375,2019-02-18,21.04574980417548,93.00583973850551,41.81055322444535,574.5223469560289,809.3947450824097,3264.6473983474584
376,2019-02-19,22.686786543187043,95.16351845731398,37.007451255272805,562.7603486646362,893.3447784686326,3411.79896788713
377,2019-02-20,22.3166440977879,93.63681729487428,39.83153152875763,564.2404980759827,904.3896820209487,3296.330997898299
378,2019-02-21,21.742428077256694,91.9453260633678,39.61445178472515,578.509150586436,842.5971136255082,2976.263996557505
379,2019-02-22,17.4950369029105,76.04543864130206,41.31095930755921,593.202440171533,703.7309333060643,2702.727321184032
380,2019-02-23,6.016290493102107,31.33756052510239,44.59739016005811,582.6157412138436,267.02193040325415,1200.8335233123316
381,2019-02-24,8.735361918236338,44.57318896200756,50.62590239011711,579.7945720383367,426.85409412123425,1710.0482178570633
382,2019-02-25,19.10782853536209,85.17403782816528,43.35736811782026,590.5460101590498,742.033811299192,2963.071334615248
383,2019-02-26,20.639067914495868,86.2285670111247,38.07550081486319,574.4281418492427,819.9128697770196,3066.948774366328
384,2019-02-27,20.159442085931293,83.72433216773071,40.19725946444468,572.0038000892613,825.7972249759013,2913.9556102110314
385,2019-02-28,19.516814411394623,81.2582307077372,39.350363216469205,582.8326313370018,760.08915306435,2563.4810751246946
386,2019-03-01,15.198736657524766,64.71411429336052,40.38147373938878,594.3799384467036,618.8589358781654,2268.7820103292615
387,2019-03-02,3.6266933033507986,19.538828318688683,42.993958839985766,580.5664376914701,181.75561681392384,749.4415502951637
388,2019-03-03,6.47662956601933,32.85933344701416,48.32652576285203,574.9546230074619,342.6804975826526,1261.0574367081192
389,2019-03-04,17.108898949511097,73.9080158696264,40.77750695584815,583.4495060657214,660.535252657661,2530.338316066483
390,2019-03-05,18.85614814739994,75.56567282230384,35.24201820539974,565.0056389868089,742.9876512317034,2655.1741123235183
391,2019-03-06,18.612395436716344,73.88434716221471,37.001676801589184,560.805712204545,755.0212992280314,2531.7829957825484
392,2019-03-07,18.23974506333259,72.454515728443,35.96489445951507,570.4053206537155,696.9376364238855,2219.281093024567
393,2019-03-08,14.187319362266521,57.112639033808726,36.852170565676,581.0822325639058,564.6812946649245,1971.3339665061235
394,2019-03-09,2.8369741458555597,13.252467594889707,39.3738253058061,566.3664386922497,138.08184103439473,500.4330478094078
395,2019-03-10,6.067676749799647,28.148560791960424,44.633781370078225,560.3219214451774,309.4711629581824,1076.4077905478048
396,2019-03-11,17.168914850109328,70.93934126570528,37.446009025265724,568.9366166584812,638.2263564988109,2418.529939967362
397,2019-03-12,19.306152810561127,74.33546553662404,32.29547223939822,550.5468669056653,732.3993808891702,2614.1550287801424
398,2019-03-13,19.43272735512349,74.42464426402194,34.307884607519505,546.9407064026967,756.4841397782192,2562.1316611461375
399,2019-03-14,19.406630826072806,74.70004810744723,33.653447715819205,557.6551351698328,710.1532073109663,2320.176942375365
400,2019-03-15,15.656371596300152,61.021291993125836,34.909844920427254,569.7656144002204,589.6376558741896,2141.4598840382937
401,2019-03-16,4.539236522452624,18.790632672989613,37.78043861666467,556.3962162683471,175.35757085032242,730.7206909384023
402,2019-03-17,8.086225755827611,35.188191068830164,43.32358543742871,552.0966248176355,356.57286487882993,1371.6226265990342
403,2019-03-18,19.50867590666915,79.23698468756352,36.761505974320514,562.9211788151549,693.361715441496,2775.882944336542
404,2019-03-19,21.865548853458932,83.765459882107,32.16515872791772,546.5706596358633,795.2277134616388,3020.4903906577856
405,2019-03-20,22.155301166119287,84.7882548684697,34.504045832820914,545.4202233564885,826.0077935017242,3007.368635316981
406,2019-03-21,22.2580417094524,85.83366197416797,34.213283949817196,558.9692070288753,785.749337207355,2793.552597766681
407,2019-03-22,18.569957038260554,72.73843755230443,35.7340679956212,574.0709494934705,670.2094659074214,2632.680997790623
408,2019-03-23,7.43158796568178,30.955232156293643,38.771993710737284,563.4232147490164,260.92923817891113,1222.9406848316135
409,2019-03-24,10.964844942473674,47.293059798899925,44.35147436961544,562.0406789119801,442.3451665860604,1863.2192411933165
410,2019-03-25,22.353316610172765,90.9054743833012,38.11652645234263,576.0233857973191,776.9077852834247,3259.2376348381736
411,2019-03-26,24.587277210678362,94.90985641914408,33.739005595687374,562.4162754716335,876.2664650433536,3479.296178599113
412,2019-03-27,24.69687123751128,95.18193776079526,36.04785968035627,564.1622366558605,903.4442857541387,3430.1475883198987
413,2019-03-28,24.573611395806324,95.25283578159352,35.75891553279268,580.7049749899253,858.5872689131364,3169.9306029542113
414,2019-03-29,20.603269228191543,81.04145889663393,37.192203257277725,598.6597320306954,737.6000169746943,2954.5264479154703
415,2019-03-30,9.11656040573162,38.088596600686685,40.06982391145889,590.284584438278,323.353970446308,1477.2798129832424
416,2019-03-31,12.332816479483702,52.867547412561535,45.394936613461354,591.0490285336666,495.6547735876436,2053.9084133913307
417,2019-04-01,23.404779166916864,94.6945518071283,39.24402309484391,607.0924511113184,819.4963660488688,3385.5957914209457
418,2019-04-02,25.26689782032983,97.00403661301861,34.898019774084396,594.8019717928096,908.8195429878497,3533.228273672652
419,2019-04-03,24.987918890103977,95.55621562713165,37.05083789254087,597.6911373787674,925.9506382579269,3409.4452007709538
420,2019-04-04,24.47380594834195,93.9031402374328,36.70161652510526,615.1563023143191,871.220621702613,3074.3033887702786
421,2019-04-05,20.109684585358742,78.05828967728189,38.04888354015529,633.5886039777702,740.7357414343513,2786.477708275335
422,2019-04-06,8.230859581530728,33.657065086602,40.82798453709251,624.8263851357177,318.7194413680738,1234.7461497185327
423,2019-04-07,11.102984431309796,46.83748082835946,46.01480585064061,624.8199963208316,480.3361202045518,1751.6511013592376
424,2019-04-08,21.869477807240898,87.07292466169486,40.10963888222895,639.7802616021299,793.0821955797411,3033.5550753663897
425,2019-04-09,23.4422444533395,88.10358819013554,35.99193625415468,625.4744624720554,873.1207146591969,3133.3785756725956
426,2019-04-10,22.904238193108743,85.55752500739351,38.2081748300537,626.030345176409,881.9869191716632,2968.8446962680605
427,2019-04-11,22.167485962172343,82.98624322558216,38.02714559399454,640.8455239413835,820.0809396853994,2600.8984703885476
428,2019-04-12,17.61447703562804,66.47213099734236,39.51158165362444,656.140065372951,683.5777125929081,2289.7814871607707
429,2019-04-13,5.57685267008833,21.71611286972281,42.39566697509395,643.389236149877,257.90722905916664,718.3161399052001
430,2019-04-14,8.352121241628952,34.48924875688894,47.614093889353484,639.0835858341651,413.43960883862746,1234.357805611002
431,2019-04-15,19.073605101296593,74.38872771585459,42.07813096286731,649.5663468790993,720.0181528855096,2527.855778808573
432,2019-04-16,20.627810842480493,75.42642651238053,38.25444870809418,630.0463967338947,795.8749603229256,2642.1360960512434
433,2019-04-17,20.10544545742168,73.0643770905746,40.53289495576945,625.3263355963315,801.6081174712351,2498.385157775849
434,2019-04-18,19.41823497303751,70.8208357661901,40.44520921043308,634.8636192792177,737.5523734555499,2156.8679815119494
435,2019-04-19,14.939918215336494,54.81643539254768,41.91444711632702,644.7624381606186,599.8322280069236,1877.9189812513582
436,2019-04-20,2.992759499966096,10.789827489943566,44.67280029492373,626.1854878849048,174.98380304192955,337.0644998401746
437,2019-04-21,5.900947475038283,24.12092165596511,49.61611306207376,616.2080748242914,328.503823317501,896.3008978424059
438,2019-04-22,16.78319735161002,64.51073469773816,44.07216619651698,621.3432712057872,632.5264805848027,2238.1906104944096
439,2019-04-23,18.496875395059746,66.2275715942092,40.1034699982609,596.2707879057932,707.3210597263554,2395.7140211872957
440,2019-04-24,18.137549097820543,64.55725607664371,41.95473811300763,586.4881983356736,712.5409142478652,2293.00974467777
441,2019-04-25,17.614661695571957,62.979880086096166,41.434706266853226,591.5230479363929,648.471452892627,1989.4024594308871
442,2019-04-26,13.292163923891323,47.654731932329135,42.34293535660614,597.3634732675603,511.2249226263152,1745.3134079920396
443,2019-04-27,1.4828597070082137,4.363818435306433,44.4274416998395,574.8486581500566,88.50168327135835,229.21752690986688
444,2019-04-28,4.538470725239758,18.106488367954345,48.564103171836095,561.6168601731086,241.00020609195943,817.7367896313876
445,2019-04-29,15.56485511547491,58.70273767224044,42.51653907733262,564.3184643698245,543.2342981807225,2186.7539847469584
446,2019-04-30,17.392818969634362,60.69648384965622,37.96222024506967,537.0611604824306,617.6088343324759,2359.810198330105
447,2019-05-01,17.12611282940855,59.21991648364138,39.018982263245796,525.9849553730381,622.9363009190321,2265.0728990798943
448,2019-05-02,16.67585652884151,57.74018882009219,37.789301803490545,530.6261420409002,559.557700365987,1962.1399533497513
449,2019-05-03,12.400686780441792,42.48231086994553,37.96386598471764,536.7877672446139,423.67460749462623,1712.8329214071491
450,2019-05-04,0.608799682657057,-0.70030847639542,39.31845514756419,514.91008747948,4.2455424465514175,179.94942529034117
451,2019-05-05,3.6845367486978957,12.839262027043569,42.71775470861786,503.1140089557644,157.25294422423602,756.1310713083451
452,2019-05-06,14.726070504773258,53.06735521618436,36.36643830731874,508.1036790861868,459.65710771759905,2111.954148507408
453,2019-05-07,16.542752449573747,54.82921884386737,31.558307314886815,483.32971771369006,536.0468912765917,2262.832957393542
454,2019-05-08,16.251408453465718,53.126683899169876,32.28167214287972,475.48983757940357,544.4213219921445,2142.178101562206
455,2019-05-09,15.769373638968897,51.434071722375215,30.926038611151522,484.0465195076427,485.181620125375,1810.942314692336
456,2019-05-10,11.454026421497264,36.05842198021283,31.062523504663435,494.5391577242911,354.5995035357889,1533.2663626940198
457,2019-05-11,-0.38758715272735594,-7.063460659377315,32.480196945836994,476.9362822295359,-57.15155434719273,-32.99853132800778
458,2019-05-12,2.6642565471235473,6.370231024497851,36.01462987609589,469.77607174590617,101.1282365475798,521.3323207649818
459,2019-05-13,13.70203372780747,46.47451460476048,30.290625002714343,479.75999283614027,408.75705887877865,1861.8313915603908
460,2019-05-14,15.514802143643639,48.39327230477983,26.194932959535038,459.6354056236367,492.3993733241323,1995.8613345819253
461,2019-05-15,15.232763425758337,46.99028937861418,27.56113639737035,456.6228880604275,509.11550100798286,1861.9233597580917
462,2019-05-16,14.77890027661267,45.73457767463571,27.039450440161644,470.08845786098027,459.2283122055988,1521.951347905637
463,2019-05-17,10.507913608363808,30.99828220742352,28.05473732283253,485.2979565748164,338.93184668207215,1241.8231850074808
464,2019-05-18,-1.276530823020243,-11.21929099996559,30.383087859265743,471.7513022958503,-60.53807401481281,-326.32800744509683
465,2019-05-19,1.8776945627793686,3.014272478834768,34.8058873518663,468.4200321426804,107.08303747190126,242.28829513116136
466,2019-05-20,13.05372749824059,43.93572964666698,30.344956770329215,482.0316356620577,423.32340625142655,1607.1666166866455
467,2019-05-21,15.01612828546579,46.95875518143297,27.459564311969086,464.67087716954296,516.7848878978973,1766.439311678014
468,2019-05-22,14.903827137871831,46.779189377732365,29.811465093489513,464.13287468791447,543.4651801954765,1662.45013212255
469,2019-05-23,14.64049416576196,46.83065329339493,30.29838209801724,479.7486491618495,503.50350566168044,1356.8334373490743
470,2019-06-04,18.371506446565927,68.21224937150168,38.31141574033043,474.5502357200703,669.9849673722302,2165.008795495765
471,2019-06-05,18.577594127766822,69.23111209501504,39.76252518197188,470.64768322220567,693.3304799242002,2125.5013066883357
472,2019-06-06,18.585437616439584,70.13154924842443,39.214685652577515,483.0472530265299,648.1549774206115,1873.7392398816737
473,2019-06-07,14.72471492325793,57.4146640400044,39.70437336082383,496.5551050358194,530.6339417194014,1677.2177150663163
474,2019-06-08,3.2741802201235415,17.219093834131094,41.037240488533826,479.6195381044877,135.5270802092884,167.97344152163038
475,2019-06-09,6.771067740464726,32.34081438430356,43.91720079131442,472.851279251206,294.74785409912096,815.4049746180689
476,2019-06-10,18.261436308479876,73.37463649156092,38.656770842222414,483.37195244887647,597.0197731742081,2259.3550403710224
477,2019-06-11,20.43062848869746,76.55814730413339,34.54449405767526,461.5641981667435,677.4212707065382,2469.6743794574636
478,2019-06-12,20.441581562962334,76.11959180767222,34.847595754446964,457.19544474769623,689.5117525100205,2400.482619492714
479,2019-06-13,20.22151105148429,75.44376606694931,33.3333534554663,469.69781611932615,633.6975531064206,2113.5904367963935
480,2019-06-14,16.099036005711085,61.122997171520325,32.935989094354426,483.6810924886072,506.39836959711516,1878.5865424509168
481,2019-06-15,4.352413506912752,19.390839173070525,33.49208873488997,467.18508336151683,103.76778718108558,322.3940151096299
482,2019-06-16,7.555391658782878,32.711934295358425,35.694075585132225,461.2959110366319,253.11802359844884,930.8526016901985
483,2019-06-17,18.74995714647359,71.84572338024651,30.291844603242374,473.18460008917293,545.7118702184164,2338.769968384948
484,2019-06-18,20.603276797388112,73.34635633586431,26.183409702832527,452.5758127794717,618.8821705924693,2507.9881327088765
485,2019-06-19,20.294264256356055,71.32371700527952,26.496716447847025,449.79774632011004,625.4232341747755,2397.8360705595856
486,2019-06-20,19.75884188650846,69.17845500343428,25.2737970086601,464.21619814941135,565.8288521564883,2071.2999118994153
487,2019-06-21,15.326432782395608,53.59032036559385,25.314954942557794,480.189568412468,436.5964985932437,1799.9732151386556
488,2019-06-22,3.2757693267297823,10.878477161070267,26.45414734486585,465.303257516947,35.08476639430967,205.3981333675736
489,2019-06-23,6.217174007214855,23.161679072783702,29.33773589450464,461.08315903480946,183.79814427902133,789.4211823694145
490,2019-06-24,17.18771133186255,61.34458735243156,25.11833334805281,474.72529927705926,476.31986395339675,2181.229504985129
491,2019-06-25,18.834635531188425,62.274169181731885,22.269594851701147,455.2838073647937,552.0115412012836,2333.9400900748597
492,2019-06-26,18.350258298841236,59.91449509226221,23.748086072580637,453.6472301918538,562.6756602529224,2211.2677575704242
493,2019-06-27,17.675854766708408,57.6516314437595,23.84107265217544,469.12671265194143,508.67134709002,1876.4697140739077
494,2019-06-28,13.137606441486874,42.22012474670529,25.188776050940145,485.85266663901666,386.3618732424829,1602.1872923929222
495,2019-06-29,1.0100842604650535,-0.009220934763975142,27.60040393286972,470.9904961315361,-5.885773396551967,3.6011028075680076
496,2019-06-30,3.9350712500514784,12.702020211424912,31.658753711463334,466.5503005453641,149.4486952094384,597.5895016372227
497,2019-07-01,14.939243414104293,51.36969999674705,28.90671862450634,479.806291630743,448.1168193874771,2006.7783008364984
498,2019-07-02,16.644255581116177,53.10084232078341,27.38653225445877,459.2024873467823,531.3847105244907,2174.679558493758
499,2019-07-03,16.250046238302478,51.68303118782061,29.88185474140896,456.2537378927416,549.9693491734132,2068.599295573396
500,2019-07-04,15.697524210888378,50.45991865317435,30.929209209590663,470.2861662604036,504.0340209714008,1751.377636326676
501,2019-07-05,11.304096358917901,36.196530895271366,33.01817150448984,485.2735530032724,389.78014843790544,1496.1395169717614
502,2019-07-06,-0.6650471035278318,-4.70491835648651,35.947766709188805,468.03239653861664,6.589125343524734,-88.72286390689032
503,2019-07-07,2.4585505016770357,9.097983179696913,40.25650691083664,461.1258487958887,167.0359479071749,528.41991474995
504,2019-07-08,13.686928826714333,48.72147008719189,37.90101490776397,471.971000756524,469.11065767840415,1963.5017308649194
505,2019-07-09,15.612526710681273,51.52689383896745,36.51907220609722,448.46051429229783,556.0829257285752,2150.448609540106
506,2019-07-10,15.439999835696451,51.12476601061765,38.75118458129151,442.7867461868702,577.7090328090378,2060.320857435481
